JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
1895,1,2021-12,2021-12-06,87,Taxi Fare,10E201230,Travel and transportation expenses,4500,Q5,Standard 10%,409,,,,,10A100020,Cash and deposits,4500,00,Exempt,0,,,,
1896,1,2021-12,2021-12-06,106,Year -year -old Gomei Department Store,10E200150,Entertainment expenses,71810,Q5,Standard 10%,6528,,,,,10A100020,Cash and deposits,112439,00,Exempt,0,,,,
1896,2,2021-12,2021-12-06,106,Year -end gift Imai Department Store,10E200150,Entertainment expenses,40629,Q5,Standard 10%,3693,,,,,,,0,,,0,,,,
1897,1,2021-12,2021-12-06,110,Taxi Fare,10E201230,Travel and transportation expenses,2290,Q5,Standard 10%,208,,,,,10A100020,Cash and deposits,2290,00,Exempt,0,,,,
1898,1,2021-12,2021-12-06,159,Taxi Fare,10E201230,Travel and transportation expenses,10500,Q5,Standard 10%,954,,,,,10A100020,Cash and deposits,10500,00,Exempt,0,,,,
1899,1,2021-12,2021-12-07,16,Gasoline Cost,10E201120,Vehicle expenses,2858,Q5,Standard 10%,259,,,,,10A100020,Cash and deposits,3236,00,Exempt,0,,,,
1899,2,2021-12,2021-12-07,16,Parking Fee,10E201120,Vehicle expenses,378,Q5,Standard 10%,34,,,,,,,0,,,0,,,,
1900,1,2021-12,2021-12-07,20,Travel Expenses,10E201230,Travel and transportation expenses,39000,Q5,Standard 10%,3545,,,,,10A100020,Cash and deposits,39000,00,Exempt,0,,,,
1901,1,2021-12,2021-12-07,21,JR,10E201230,Travel and transportation expenses,69500,Q5,Standard 10%,6318,,,,,10A100020,Cash and deposits,69500,00,Exempt,0,,,,
1902,1,2021-12,2021-12-07,22,Travel Expenses,10E201230,Travel and transportation expenses,50000,Q5,Standard 10%,4545,,,,,10A100020,Cash and deposits,50000,00,Exempt,0,,,,
1903,1,2021-12,2021-12-07,58,Travel Expenses,10E201230,Travel and transportation expenses,70000,Q5,Standard 10%,6363,,,,,10A100020,Cash and deposits,70000,00,Exempt,0,,,,
1904,1,2021-12,2021-12-07,69,Detergent Cost,10E201270,Miscellaneous expenses,380,Q5,Standard 10%,34,,,,,10A100020,Cash and deposits,3090,00,Exempt,0,,,,
1904,2,2021-12,2021-12-07,69,Kitchen Supplies,10E201270,Miscellaneous expenses,2710,Q5,Standard 10%,246,,,,,,,0,,,0,,,,
1904,3,2021-12,2021-12-07,69,Detergent Cost,10E201270,Miscellaneous expenses,898,Q5,Standard 10%,81,,,,,10A100020,Cash and deposits,898,00,Exempt,0,,,,
1905,1,2021-12,2021-12-07,102,Long -year -old Abe Shoten,10E200150,Entertainment expenses,18300,Q5,Standard 10%,1663,,,,,10A100020,Cash and deposits,18300,00,Exempt,0,,,,
1906,1,2021-12,2021-12-08,76,Employee Night Meal Cost,10E200140,Welfare expenses,75801,Q5,Standard 10%,6891,,,,,10B100630,Accounts payable - other,75801,00,Exempt,0,,,,
1907,1,2021-12,2021-12-08,77,Golf play fee 2 people,10E200150,Entertainment expenses,14800,Q5,Standard 10%,1345,,,,,10A100020,Cash and deposits,14800,00,Exempt,0,,,,
1908,1,2021-12,2021-12-08,142,Highway Toll,10E201120,Vehicle expenses,3102,Q5,Standard 10%,282,,,,,10A100020,Cash and deposits,32176,00,Exempt,0,,,,
1908,2,2021-12,2021-12-08,142,Highway Toll,10E201120,Vehicle expenses,9373,Q5,Standard 10%,852,,,,,,,0,,,0,,,,
1908,3,2021-12,2021-12-08,142,Highway Toll,10E201120,Vehicle expenses,3404,Q5,Standard 10%,309,,,,,,,0,,,0,,,,
1908,4,2021-12,2021-12-08,142,Highway Toll,10E201120,Vehicle expenses,6229,Q5,Standard 10%,566,,,,,,,0,,,0,,,,
1908,5,2021-12,2021-12-08,142,Highway Toll,10E201120,Vehicle expenses,4353,Q5,Standard 10%,395,,,,,,,0,,,0,,,,
1908,6,2021-12,2021-12-08,142,Gasoline Cost,10E201120,Vehicle expenses,5715,Q5,Standard 10%,519,,,,,,,0,,,0,,,,
1909,1,2021-12,2021-12-09,44,Meal Cost Restaurant Food 3 People,10E200150,Entertainment expenses,6260,Q5,Standard 10%,569,,,,,10A100020,Cash and deposits,6260,00,Exempt,0,,,,
1910,1,2021-12,2021-12-09,112,Telephone Cost,10E200180,Communication expenses,173616,Q5,Standard 10%,15783,,,,,10A100020,Cash and deposits,173616,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
1911,1,2021-12,2021-12-09,150,Year -year -old Gomei Department Store,10E200150,Entertainment expenses,61058,Q5,Standard 10%,5550,,,,,10A100020,Cash and deposits,86173,00,Exempt,0,,,,
1911,2,2021-12,2021-12-09,150,Year -end gift Imai Department Store,10E200150,Entertainment expenses,25115,Q5,Standard 10%,2283,,,,,,,0,,,0,,,,
1912,1,2021-12,2021-12-10,9,Maji department store,10E200150,Entertainment expenses,78400,Q5,Standard 10%,7127,,,,,10A100020,Cash and deposits,78400,00,Exempt,0,,,,
1913,1,2021-12,2021-12-10,33,Rent Payment,10E200720,Rent expenses on land and buildings,320000,Q5,Standard 10%,29090,,,,,10A100020,Cash and deposits,320000,00,Exempt,0,10,Hokkaido Station Front,,
1913,2,2021-12,2021-12-10,33,Telephone Cost,10E200180,Communication expenses,138505,Q5,Standard 10%,12591,,,,,10A100020,Cash and deposits,138505,00,Exempt,0,10,Hokkaido Station Front,,
1914,1,2021-12,2021-12-10,62,Withdrawal,10A100020,Cash and deposits,1500000,00,Exempt,0,,,,,10A100020,Cash and deposits,1500000,00,Exempt,0,20,Mizuho Head Office,,
1915,1,2021-12,2021-12-10,66,Withholding Tax Payment,10B100690,Deposits received,256142,00,Exempt,0,3,Withholding Tax,,,10A100020,Cash and deposits,705642,00,Exempt,0,20,Mizuho Main Branch,,
1915,2,2021-12,2021-12-10,66,Resident Tax Payment,10B100690,Deposits received,449500,00,Exempt,0,2,Resident Tax,,,,,0,,,0,,,,
1916,1,2021-12,2021-12-10,68,Rent Payment,10E200720,Rent expenses on land and buildings,840000,Q5,Standard 10%,76363,,,,,10A100020,Cash and deposits,840000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
1917,1,2021-12,2021-12-10,69,Wired (Cable),10E201270,Miscellaneous expenses,5000,Q5,Standard 10%,454,,,,,10B100630,Accounts payable - other,39286,00,Exempt,0,,,,
1917,2,2021-12,2021-12-10,69,Security Fee,10E201270,Miscellaneous expenses,34286,Q5,Standard 10%,3116,,,,,,,0,,,0,,,,
1918,1,2021-12,2021-12-10,82,Gasoline Cost,10E201120,Vehicle expenses,17064,Q5,Standard 10%,1551,,,,,10B100630,Accounts payable - other,17064,00,Exempt,0,,,,
1919,1,2021-12,2021-12-10,85,Telephone Cost,10E200180,Communication expenses,81236,Q5,Standard 10%,7385,,,,,10A100020,Cash and deposits,81236,00,Exempt,0,30,Mitsui Nagoya,,
1920,1,2021-12,2021-12-10,88,Taxi Fare,10E201230,Travel and transportation expenses,8000,Q5,Standard 10%,727,,,,,10A100020,Cash and deposits,8000,00,Exempt,0,,,,
1921,1,2021-12,2021-12-10,98,"December 10th Slip No. 383 Check Co., Ltd.",10B100040,Accounts payable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,,10A100090,Accounts receivable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,
1922,1,2021-12,2021-12-10,99,"December 10th Slip No. 384 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,1444608,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,1444608,00,Exempt,0,14,"Fujita Co., Ltd.",,
1922,2,2021-12,2021-12-10,99,"December 10th Slip No. 384 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,1675244,Q5,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,1675244,00,Exempt,0,14,"Fujita Co., Ltd.",,
1923,1,2021-12,2021-12-10,100,"December 10th Slip No. 385 Minami Co., Ltd.",10A100020,Cash and deposits,590832,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,590832,00,Exempt,0,19,"Minami Co., Ltd.",,
1923,2,2021-12,2021-12-10,100,"December 10th Slip No. 385 Minami Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,19,"Minami Co., Ltd.",,
1924,1,2021-12,2021-12-10,101,December 10th Slip No. 386 Kameda Department Store,10A100060,Notes receivable - trade,6921367,00,Exempt,0,,,,,10A100090,Accounts receivable - trade,6921367,00,Exempt,0,28,Kameda Department Store,,
1925,1,2021-12,2021-12-10,102,"December 10th Slip No. 303 Check Co., Ltd.",10B100040,Accounts payable - trade,3323313,00,Exempt,0,3,"Check Co., Ltd.",,,10B100030,Notes payable - trade,3323313,00,Exempt,0,,,,
1926,1,2021-12,2021-12-10,103,Coffee Cost at Madoui Cafe,10E200150,Entertainment expenses,2680,Q5,Standard 10%,243,,,,,10A100020,Cash and deposits,2680,00,Exempt,0,,,,
1926,2,2021-12,2021-12-10,103,"December 10th Slip No. 304 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,50400,00,Exempt,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,50400,00,Exempt,0,20,Mizuho Main Branch,,
1927,1,2021-12,2021-12-10,110,Rent Payment,10E200720,Rent expenses on land and buildings,1260000,Q5,Standard 10%,114545,,,,,10A100020,Cash and deposits,1260000,00,Exempt,0,20,Mizuho Main Branch,,
1928,1,2021-12,2021-12-10,129,Rent Payment,10E200720,Rent expenses on land and buildings,399000,Q5,Standard 10%,36272,,,,,10A100020,Cash and deposits,399000,00,Exempt,0,30,Mitsui Nagoya,,
1929,1,2021-12,2021-12-10,146,Bill Due Date Check,10B100030,Notes payable - trade,2623516,00,Exempt,0,,,,,10A100020,Cash and deposits,2623516,00,Exempt,0,20,Mizuho Head Office,,
1930,1,2021-12,2021-12-10,162,Meeting Meal Cost,10E201130,Meeting expenses,24995,Q5,Standard 10%,2272,,,,,10A100020,Cash and deposits,24995,00,Exempt,0,,,,
1931,1,2021-12,2021-12-10,167,Rent Payment,10E200720,Rent expenses on land and buildings,630000,Q5,Standard 10%,57272,,,,,10A100020,Cash and deposits,630000,00,Exempt,0,50,Fukuoka Kitakyushu,,
1931,2,2021-12,2021-12-10,167,Telephone Cost,10E200180,Communication expenses,200642,Q5,Standard 10%,18240,,,,,10A100020,Cash and deposits,200642,00,Exempt,0,50,Fukuoka Kitakyushu,,
1932,1,2021-12,2021-12-10,168,Wired (Cable),10E201270,Miscellaneous expenses,6000,Q5,Standard 10%,545,,,,,10B100630,Accounts payable - other,48858,00,Exempt,0,,,,
1932,2,2021-12,2021-12-10,168,Security Fee,10E201270,Miscellaneous expenses,42858,Q5,Standard 10%,3896,,,,,,,0,,,0,,,,
1933,1,2021-12,2021-12-11,82,Gasoline Cost,10E201120,Vehicle expenses,4014,Q5,Standard 10%,364,,,,,10A100020,Cash and deposits,4586,00,Exempt,0,,,,
1933,2,2021-12,2021-12-11,82,Highway Toll,10E201120,Vehicle expenses,572,Q5,Standard 10%,52,,,,,,,0,,,0,,,,
1934,1,2021-12,2021-12-11,127,Revenue Stamp,10E200210,Taxes and dues,2000,00,Exempt,0,,,,,10A100020,Cash and deposits,2000,00,Exempt,0,,,,
1935,1,2021-12,2021-12-12,70,Year -year -old Gomei Department Store,10E200150,Entertainment expenses,27267,Q5,Standard 10%,2478,,,,,10A100020,Cash and deposits,38220,00,Exempt,0,,,,
1935,2,2021-12,2021-12-12,70,Year -end gift Imai Department Store,10E200150,Entertainment expenses,10953,Q5,Standard 10%,995,,,,,,,0,,,0,,,,
1936,1,2021-12,2021-12-13,7,Food and Beverage Cost Torisenjin 3 People,10E200150,Entertainment expenses,15115,Q5,Standard 10%,1374,,,,,10A100020,Cash and deposits,32601,00,Exempt,0,,,,
1936,2,2021-12,2021-12-13,7,Food and Beverage Cost Snack Sarara 3 People,10E200150,Entertainment expenses,17486,Q5,Standard 10%,1589,,,,,,,0,,,0,,,,
1937,1,2021-12,2021-12-13,11,Highway Toll,10E201120,Vehicle expenses,2800,Q5,Standard 10%,254,,,,,10A100020,Cash and deposits,2800,00,Exempt,0,,,,
1937,2,2021-12,2021-12-13,11,Gasoline Cost,10E201120,Vehicle expenses,4600,Q5,Standard 10%,418,,,,,10A100020,Cash and deposits,4600,00,Exempt,0,,,,
1938,1,2021-12,2021-12-13,141,JR,10E201230,Travel and transportation expenses,23500,Q5,Standard 10%,2136,,,,,10A100020,Cash and deposits,23500,00,Exempt,0,,,,
1939,1,2021-12,2021-12-13,158,Airline Ticket,10E201230,Travel and transportation expenses,34000,Q5,Standard 10%,3090,,,,,10A100020,Cash and deposits,34000,00,Exempt,0,,,,
1940,1,2021-12,2021-12-14,23,Travel Expenses,10E201230,Travel and transportation expenses,26667,Q5,Standard 10%,2424,,,,,10A100020,Cash and deposits,92858,00,Exempt,0,,,,
1940,2,2021-12,2021-12-14,23,Travel Expenses,10E201230,Travel and transportation expenses,29524,Q5,Standard 10%,2684,,,,,,,0,,,0,,,,
1940,3,2021-12,2021-12-14,23,Travel Expenses,10E201230,Travel and transportation expenses,36667,Q5,Standard 10%,3333,,,,,,,0,,,0,,,,
1941,1,2021-12,2021-12-14,46,Gasoline Cost,10E201120,Vehicle expenses,7429,Q5,Standard 10%,675,,,,,10A100020,Cash and deposits,12002,00,Exempt,0,,,,
1941,2,2021-12,2021-12-14,46,Parking Fee,10E201120,Vehicle expenses,1239,Q5,Standard 10%,112,,,,,,,0,,,0,,,,
1941,3,2021-12,2021-12-14,46,Highway Toll,10E201120,Vehicle expenses,3334,Q5,Standard 10%,303,,,,,,,0,,,0,,,,
1942,1,2021-12,2021-12-14,51,Highway Toll,10E201120,Vehicle expenses,5096,Q5,Standard 10%,463,,,,,10A100020,Cash and deposits,13668,00,Exempt,0,,,,
1942,2,2021-12,2021-12-14,51,Gasoline Cost,10E201120,Vehicle expenses,6381,Q5,Standard 10%,580,,,,,,,0,,,0,,,,
1942,3,2021-12,2021-12-14,51,Parking Fee,10E201120,Vehicle expenses,2191,Q5,Standard 10%,199,,,,,,,0,,,0,,,,
1943,1,2021-12,2021-12-14,73,Year-end Party Membership Fee,10E200150,Entertainment expenses,8000,Q5,Standard 10%,727,,,,,10A100020,Cash and deposits,8000,00,Exempt,0,,,,
1944,1,2021-12,2021-12-15,4,Advertising Expense,10E200050,Advertising expenses,31500,Q5,Standard 10%,2863,,,,,10B100630,Accounts payable - other,31500,00,Exempt,0,,,,
1945,1,2021-12,2021-12-15,83,Gasoline Cost,10E201120,Vehicle expenses,6229,Q5,Standard 10%,566,,,,,10A100020,Cash and deposits,11049,00,Exempt,0,,,,
1945,2,2021-12,2021-12-15,83,Highway Toll,10E201120,Vehicle expenses,4020,Q5,Standard 10%,365,,,,,,,0,,,0,,,,
1945,3,2021-12,2021-12-15,83,Parking Fee,10E201120,Vehicle expenses,800,Q5,Standard 10%,72,,,,,,,0,,,0,,,,
1946,1,2021-12,2021-12-15,91,December Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,423840,00,Exempt,0,,,,,10A100020,Cash and deposits,400068,00,Exempt,0,,,,
1946,2,2021-12,2021-12-15,91,December Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,11330,00,Exempt,0,3,Withholding Tax,,
1946,3,2021-12,2021-12-15,91,December Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,12442,00,Exempt,0,9,Others,,
1947,1,2021-12,2021-12-15,104,"December 15th Slip No. 387 Goketsu Co., Ltd.",10A100020,Cash and deposits,1023604,00,Exempt,0,50,Fukuoka Kitakyushu,,,10A100090,Accounts receivable - trade,1023604,00,Exempt,0,1,"Goketsu Co., Ltd.",,
1947,2,2021-12,2021-12-15,104,"December 15th Slip No. 387 Goketsu Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,1,"Goketsu Co., Ltd.",,
1948,1,2021-12,2021-12-15,105,"December 15th Slip No. 388 Entry Co., Ltd.",10A100020,Cash and deposits,1269677,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,1269677,00,Exempt,0,6,"Entry Co., Ltd.",,
1948,2,2021-12,2021-12-15,105,"December 15th Slip No. 388 Entry Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,6,"Entry Co., Ltd.",,
1949,1,2021-12,2021-12-15,106,"December 15th Slip No. 389 Tower Co., Ltd.",10A100020,Cash and deposits,398115,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,398115,00,Exempt,0,8,"Tower Co., Ltd.",,
1949,2,2021-12,2021-12-15,106,"December 15th Slip No. 389 Tower Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,8,"Tower Co., Ltd.",,
1950,1,2021-12,2021-12-15,107,"December 15th Slip No. 390 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,798840,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,798840,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
1950,2,2021-12,2021-12-15,107,"December 15th Slip No. 390 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
1951,1,2021-12,2021-12-15,108,"December 15th Slip No. 391 Abe Trading Co., Ltd.",10A100020,Cash and deposits,730040,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,730040,00,Exempt,0,13,"Abe Trading Co., Ltd.",,
1952,1,2021-12,2021-12-15,109,"December 15th Slip No. 392 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,1254356,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,1254356,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
1952,2,2021-12,2021-12-15,109,"December 15th Slip No. 392 Kujou Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,28,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
1953,1,2021-12,2021-12-15,110,"December 15th Slip No. 305 Y2 Co., Ltd.",10B100040,Accounts payable - trade,6139437,00,Exempt,0,1,"Y2 Co., Ltd.",,,10A100020,Cash and deposits,6139437,00,Exempt,0,20,Mizuho Main Branch,,
1954,1,2021-12,2021-12-15,117,Membership Fee,10E201140,Membership fee,20000,00,Exempt,0,,,,,10A100020,Cash and deposits,20000,00,Exempt,0,,,,
1955,1,2021-12,2021-12-15,130,Membership Fee,10E201140,Membership fee,24000,00,Exempt,0,,,,,10A100020,Cash and deposits,24000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
1956,1,2021-12,2021-12-16,57,JR,10E201230,Travel and transportation expenses,110650,Q5,Standard 10%,10059,,,,,10A100020,Cash and deposits,110650,00,Exempt,0,,,,
1957,1,2021-12,2021-12-16,61,Telephone Cost,10E200180,Communication expenses,141699,Q5,Standard 10%,12881,,,,,10A100020,Cash and deposits,141699,00,Exempt,0,20,Mizuho Main Branch,,
1958,1,2021-12,2021-12-16,74,Year-end Party Membership Fee,10E200150,Entertainment expenses,10000,Q5,Standard 10%,909,,,,,10A100020,Cash and deposits,10000,00,Exempt,0,,,,
1959,1,2021-12,2021-12-16,136,Duskin Service Fee,10E201270,Miscellaneous expenses,16500,Q5,Standard 10%,1500,,,,,10A100020,Cash and deposits,16500,00,Exempt,0,,,,
1960,1,2021-12,2021-12-16,144,Washer Fluid Cost,10E201120,Vehicle expenses,572,Q5,Standard 10%,52,,,,,10A100020,Cash and deposits,14897,00,Exempt,0,,,,
1960,2,2021-12,2021-12-16,144,Gasoline Cost,10E201120,Vehicle expenses,6229,Q5,Standard 10%,566,,,,,,,0,,,0,,,,
1960,3,2021-12,2021-12-16,144,Gasoline Cost,10E201120,Vehicle expenses,8096,Q5,Standard 10%,736,,,,,,,0,,,0,,,,
1961,1,2021-12,2021-12-16,149,Year-end Party Membership Fee,10E200150,Entertainment expenses,10000,Q5,Standard 10%,909,,,,,10A100020,Cash and deposits,10000,00,Exempt,0,,,,
1962,1,2021-12,2021-12-16,152,Year-end Party Membership Fee,10E200150,Entertainment expenses,10000,Q5,Standard 10%,909,,,,,10A100020,Cash and deposits,10000,00,Exempt,0,,,,
1963,1,2021-12,2021-12-16,156,Business Trip Expense,10E201230,Travel and transportation expenses,8600,Q5,Standard 10%,781,,,,,10A100020,Cash and deposits,8600,00,Exempt,0,,,,
1964,1,2021-12,2021-12-17,12,Gasoline Cost,10E201120,Vehicle expenses,7473,Q5,Standard 10%,679,,,,,10A100020,Cash and deposits,18505,00,Exempt,0,,,,
1964,2,2021-12,2021-12-17,12,Gasoline Cost,10E201120,Vehicle expenses,2858,Q5,Standard 10%,259,,,,,,,0,,,0,,,,
1964,3,2021-12,2021-12-17,12,Gasoline Cost,10E201120,Vehicle expenses,6174,Q5,Standard 10%,561,,,,,,,0,,,0,,,,
1964,4,2021-12,2021-12-17,12,Highway Toll,10E201120,Vehicle expenses,2000,Q5,Standard 10%,181,,,,,,,0,,,0,,,,
1965,1,2021-12,2021-12-17,32,Office Supplies Expense,10E201110,Office supplies expenses,1426,Q5,Standard 10%,129,,,,,10B100630,Accounts payable - other,1426,00,Exempt,0,,,,
1966,1,2021-12,2021-12-17,45,2 year -end party membership fee 2 people,10E200150,Entertainment expenses,20000,Q5,Standard 10%,1818,,,,,10A100020,Cash and deposits,20000,00,Exempt,0,,,,
1967,1,2021-12,2021-12-17,52,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,10A100020,Cash and deposits,3621,00,Exempt,0,,,,
1967,2,2021-12,2021-12-17,52,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,,,0,,,0,,,,
1967,3,2021-12,2021-12-17,52,Highway Toll,10E201120,Vehicle expenses,1429,Q5,Standard 10%,129,,,,,,,0,,,0,,,,
1968,1,2021-12,2021-12-17,164,Office Supplies,10E201110,Office supplies expenses,11960,Q5,Standard 10%,1087,,,,,10A100020,Cash and deposits,11960,00,Exempt,0,,,,
1969,1,2021-12,2021-12-18,8,Regular Meeting Membership Fee,10E200150,Entertainment expenses,20000,Q5,Standard 10%,1818,,,,,10A100020,Cash and deposits,20000,00,Exempt,0,,,,
1970,1,2021-12,2021-12-18,86,Postage Cost,10E200180,Communication expenses,16000,Q5,Standard 10%,1454,,,,,10A100020,Cash and deposits,16000,00,Exempt,0,,,,
