JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
2377,1,2022-02,2022-02-06,21,JR,10E201230,Travel and transportation expenses,59600,Q5,Standard 10%,5418,,,,,10A100020,Cash and deposits,59600,00,Exempt,0,,,,
2378,1,2022-02,2022-02-06,106,Golf Play Fee,10E200150,Entertainment expenses,18600,Q5,Standard 10%,1690,,,,,10A100020,Cash and deposits,18600,00,Exempt,0,,,,
2379,1,2022-02,2022-02-06,110,Taxi Fare,10E201230,Travel and transportation expenses,2290,Q5,Standard 10%,208,,,,,10A100020,Cash and deposits,2290,00,Exempt,0,,,,
2380,1,2022-02,2022-02-06,149,Coffee fee 2 people,10E200150,Entertainment expenses,1260,Q5,Standard 10%,114,,,,,10A100020,Cash and deposits,1260,00,Exempt,0,,,,
2381,1,2022-02,2022-02-07,43,Coffee Cost OtherOthers 2 People,10E200150,Entertainment expenses,2210,Q5,Standard 10%,200,,,,,10A100020,Cash and deposits,2210,00,Exempt,0,,,,
2382,1,2022-02,2022-02-07,58,Travel Expenses,10E201230,Travel and transportation expenses,70000,Q5,Standard 10%,6363,,,,,10A100020,Cash and deposits,70000,00,Exempt,0,,,,
2383,1,2022-02,2022-02-07,143,Vehicle management fee,10E201120,Vehicle expenses,23200,Q5,Standard 10%,2109,,,,,10A100020,Cash and deposits,23200,00,Exempt,0,,,,
2384,1,2022-02,2022-02-08,50,Highway Toll,10E201120,Vehicle expenses,1200,Q5,Standard 10%,109,,,,,10A100020,Cash and deposits,1200,00,Exempt,0,,,,
2385,1,2022-02,2022-02-08,75,Gasoline Cost,10E201120,Vehicle expenses,6630,Q5,Standard 10%,602,,,,,10A100020,Cash and deposits,9678,00,Exempt,0,,,,
2385,2,2022-02,2022-02-08,75,Highway Toll,10E201120,Vehicle expenses,2286,Q5,Standard 10%,207,,,,,,,0,,,0,,,,
2385,3,2022-02,2022-02-08,75,Parking Fee,10E201120,Vehicle expenses,762,Q5,Standard 10%,69,,,,,,,0,,,0,,,,
2386,1,2022-02,2022-02-08,164,Office Supplies,10E201110,Office supplies expenses,898,Q5,Standard 10%,81,,,,,10A100020,Cash and deposits,898,00,Exempt,0,,,,
2387,1,2022-02,2022-02-09,152,Golf Play Fee,10E200150,Entertainment expenses,12000,Q5,Standard 10%,1090,,,,,10A100020,Cash and deposits,12000,00,Exempt,0,,,,
2388,1,2022-02,2022-02-10,10,Gasoline Cost,10E201120,Vehicle expenses,3000,Q5,Standard 10%,272,,,,,10A100020,Cash and deposits,3000,00,Exempt,0,,,,
2389,1,2022-02,2022-02-10,60,Withdrawal,10A100020,Cash and deposits,500000,00,Exempt,0,,,,,10A100020,Cash and deposits,500000,00,Exempt,0,20,Mizuho Head Office,,
2390,1,2022-02,2022-02-10,62,Withholding Tax Payment,10B100690,Deposits received,232482,00,Exempt,0,3,Withholding Tax,,,10A100020,Cash and deposits,681982,00,Exempt,0,20,Mizuho Main Branch,,
2390,2,2022-02,2022-02-10,62,Resident Tax Payment,10B100690,Deposits received,449500,00,Exempt,0,2,Resident Tax,,,,,0,,,0,,,,
2391,1,2022-02,2022-02-10,65,Wired (Cable),10E201270,Miscellaneous expenses,5000,Q5,Standard 10%,454,,,,,10B100630,Accounts payable - other,39286,00,Exempt,0,,,,
2391,2,2022-02,2022-02-10,65,Security Fee,10E201270,Miscellaneous expenses,34286,Q5,Standard 10%,3116,,,,,,,0,,,0,,,,
2392,1,2022-02,2022-02-10,76,Gasoline Cost,10E201120,Vehicle expenses,6012,Q5,Standard 10%,546,,,,,10A100020,Cash and deposits,6012,00,Exempt,0,,,,
2393,1,2022-02,2022-02-10,79,Travel Expenses,10E201230,Travel and transportation expenses,22000,Q5,Standard 10%,2000,,,,,10A100020,Cash and deposits,22000,00,Exempt,0,,,,
2394,1,2022-02,2022-02-10,88,"February 10th Slip No. 435 Check Co., Ltd.",10B100040,Accounts payable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,,10A100090,Accounts receivable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,
2395,1,2022-02,2022-02-10,89,"February 10th Slip No. 436 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,2823042,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,2823042,00,Exempt,0,14,"Fujita Co., Ltd.",,
2395,2,2022-02,2022-02-10,89,"February 10th Slip No. 436 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,3452470,Q5,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,3452470,00,Exempt,0,14,"Fujita Co., Ltd.",,
2396,1,2022-02,2022-02-10,90,"February 10th Slip No. 437 Minami Co., Ltd.",10A100020,Cash and deposits,906784,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,906784,00,Exempt,0,19,"Minami Co., Ltd.",,
2396,2,2022-02,2022-02-10,90,"February 10th Slip No. 437 Minami Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,19,"Minami Co., Ltd.",,
2397,1,2022-02,2022-02-10,91,February 10th Slip No. 438 Kameda Department Store,10A100060,Notes receivable - trade,11930631,00,Exempt,0,,,,,10A100090,Accounts receivable - trade,11930631,00,Exempt,0,28,Kameda Department Store,,
2398,1,2022-02,2022-02-10,92,"February 10th Slip No. 333 Check Co., Ltd.",10B100040,Accounts payable - trade,5031519,00,Exempt,0,3,"Check Co., Ltd.",,,10B100030,Notes payable - trade,5031519,00,Exempt,0,,,,
2399,1,2022-02,2022-02-10,93,"February 10th Slip No. 334 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,102816,00,Exempt,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,102816,00,Exempt,0,20,Mizuho Main Branch,,
2400,1,2022-02,2022-02-10,137,Bill Due Date Check,10B100030,Notes payable - trade,2953678,00,Exempt,0,,,,,10A100020,Cash and deposits,2953678,00,Exempt,0,20,Mizuho Head Office,,
2401,1,2022-02,2022-02-10,162,Meeting Meal Cost,10E201130,Meeting expenses,24995,Q5,Standard 10%,2272,,,,,10A100020,Cash and deposits,24995,00,Exempt,0,,,,
2402,1,2022-02,2022-02-10,168,Wired (Cable),10E201270,Miscellaneous expenses,6000,Q5,Standard 10%,545,,,,,10B100630,Accounts payable - other,48858,00,Exempt,0,,,,
2402,2,2022-02,2022-02-10,168,Security Fee,10E201270,Miscellaneous expenses,42858,Q5,Standard 10%,3896,,,,,,,0,,,0,,,,
2403,1,2022-02,2022-02-11,22,Travel Expenses,10E201230,Travel and transportation expenses,23000,Q5,Standard 10%,2090,,,,,10A100020,Cash and deposits,23000,00,Exempt,0,,,,
2404,1,2022-02,2022-02-11,33,Rent Payment,10E200720,Rent expenses on land and buildings,320000,Q5,Standard 10%,29090,,,,,10A100020,Cash and deposits,320000,00,Exempt,0,10,Hokkaido Station Front,,
2404,2,2022-02,2022-02-11,33,Telephone Cost,10E200180,Communication expenses,171286,Q5,Standard 10%,15571,,,,,10A100020,Cash and deposits,171286,00,Exempt,0,10,Hokkaido Station Front,,
2405,1,2022-02,2022-02-11,63,Rent Payment,10E200720,Rent expenses on land and buildings,1260000,Q5,Standard 10%,114545,,,,,10A100020,Cash and deposits,1260000,00,Exempt,0,20,Mizuho Main Branch,,
2406,1,2022-02,2022-02-11,64,Rent Payment,10E200720,Rent expenses on land and buildings,840000,Q5,Standard 10%,76363,,,,,10A100020,Cash and deposits,840000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
2407,1,2022-02,2022-02-11,73,Meal Cost,10E200150,Entertainment expenses,26530,Q5,Standard 10%,2411,,,,,10A100020,Cash and deposits,26530,00,Exempt,0,,,,
2408,1,2022-02,2022-02-11,80,JR,10E201230,Travel and transportation expenses,10000,Q5,Standard 10%,909,,,,,10A100020,Cash and deposits,10000,00,Exempt,0,,,,
2409,1,2022-02,2022-02-11,85,Telephone Cost,10E200180,Communication expenses,83240,Q5,Standard 10%,7567,,,,,10A100020,Cash and deposits,83240,00,Exempt,0,30,Mitsui Nagoya,,
2410,1,2022-02,2022-02-11,112,Telephone Cost,10E200180,Communication expenses,159346,Q5,Standard 10%,14486,,,,,10A100020,Cash and deposits,159346,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
2411,1,2022-02,2022-02-11,129,Rent Payment,10E200720,Rent expenses on land and buildings,399000,Q5,Standard 10%,36272,,,,,10A100020,Cash and deposits,399000,00,Exempt,0,30,Mitsui Nagoya,,
2412,1,2022-02,2022-02-11,141,JR,10E201230,Travel and transportation expenses,21500,Q5,Standard 10%,1954,,,,,10A100020,Cash and deposits,21500,00,Exempt,0,,,,
2413,1,2022-02,2022-02-11,165,Tissue Cost and Others,10E201270,Miscellaneous expenses,1335,Q5,Standard 10%,121,,,,,10A100020,Cash and deposits,1335,00,Exempt,0,,,,
2414,1,2022-02,2022-02-11,167,Rent Payment,10E200720,Rent expenses on land and buildings,630000,Q5,Standard 10%,57272,,,,,10A100020,Cash and deposits,630000,00,Exempt,0,50,Fukuoka Kitakyushu,,
2414,2,2022-02,2022-02-11,167,Telephone Cost,10E200180,Communication expenses,130648,Q5,Standard 10%,11877,,,,,10A100020,Cash and deposits,130648,00,Exempt,0,50,Fukuoka Kitakyushu,,
2415,1,2022-02,2022-02-12,44,Food and Beverage Cost Snack Randy 5 People,10E200150,Entertainment expenses,33690,Q5,Standard 10%,3062,,,,,10A100020,Cash and deposits,33690,00,Exempt,0,,,,
2416,1,2022-02,2022-02-12,69,Golf Play Fee,10E200150,Entertainment expenses,12600,Q5,Standard 10%,1145,,,,,10A100020,Cash and deposits,12600,00,Exempt,0,,,,
2417,1,2022-02,2022-02-12,71,Golf Play Fee,10E200150,Entertainment expenses,13650,Q5,Standard 10%,1240,,,,,10A100020,Cash and deposits,13650,00,Exempt,0,,,,
2418,1,2022-02,2022-02-13,17,Parking Fee,10E201120,Vehicle expenses,381,Q5,Standard 10%,34,,,,,10A100020,Cash and deposits,2381,00,Exempt,0,,,,
2418,2,2022-02,2022-02-13,17,Highway Toll,10E201120,Vehicle expenses,2000,Q5,Standard 10%,181,,,,,,,0,,,0,,,,
2419,1,2022-02,2022-02-13,23,Travel Expenses,10E201230,Travel and transportation expenses,381,Q5,Standard 10%,34,,,,,10A100020,Cash and deposits,2381,00,Exempt,0,,,,
2419,2,2022-02,2022-02-13,23,Travel Expenses,10E201230,Travel and transportation expenses,2000,Q5,Standard 10%,181,,,,,,,0,,,0,,,,
2420,1,2022-02,2022-02-13,82,Gasoline Cost,10E201120,Vehicle expenses,31529,Q5,Standard 10%,2866,,,,,10B100630,Accounts payable - other,31529,00,Exempt,0,,,,
2421,1,2022-02,2022-02-14,46,Gasoline Cost,10E201120,Vehicle expenses,2341,Q5,Standard 10%,212,,,,,10A100020,Cash and deposits,11988,00,Exempt,0,,,,
2421,2,2022-02,2022-02-14,46,Gasoline Cost,10E201120,Vehicle expenses,4767,Q5,Standard 10%,433,,,,,,,0,,,0,,,,
2421,3,2022-02,2022-02-14,46,Gasoline Cost,10E201120,Vehicle expenses,4880,Q5,Standard 10%,443,,,,,,,0,,,0,,,,
2422,1,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,1505,Q5,Standard 10%,136,,,,,10A100020,Cash and deposits,7176,00,Exempt,0,,,,
2422,2,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,620,Q5,Standard 10%,56,,,,,,,0,,,0,,,,
2422,3,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,810,Q5,Standard 10%,73,,,,,,,0,,,0,,,,
2422,4,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,,,0,,,0,,,,
2422,5,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,,,0,,,0,,,,
2422,6,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,,,0,,,0,,,,
2422,7,2022-02,2022-02-14,51,Highway Toll,10E201120,Vehicle expenses,953,Q5,Standard 10%,86,,,,,,,0,,,0,,,,
2423,1,2022-02,2022-02-14,70,Golf Play Fee,10E200150,Entertainment expenses,8600,Q5,Standard 10%,781,,,,,10A100020,Cash and deposits,8600,00,Exempt,0,,,,
2424,1,2022-02,2022-02-15,4,Advertising Expense,10E200050,Advertising expenses,31500,Q5,Standard 10%,2863,,,,,10B100630,Accounts payable - other,31500,00,Exempt,0,,,,
2425,1,2022-02,2022-02-15,57,JR,10E201230,Travel and transportation expenses,68700,Q5,Standard 10%,6245,,,,,10A100020,Cash and deposits,68700,00,Exempt,0,,,,
2426,1,2022-02,2022-02-15,83,February Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,210240,00,Exempt,0,,,,,10A100020,Cash and deposits,205380,00,Exempt,0,,,,
2426,2,2022-02,2022-02-15,83,February Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,4860,00,Exempt,0,9,Others,,
2427,1,2022-02,2022-02-15,94,"February 15th Slip No. 439 Goketsu Co., Ltd.",10A100020,Cash and deposits,1949895,00,Exempt,0,50,Fukuoka Kitakyushu,,,10A100090,Accounts receivable - trade,1949895,00,Exempt,0,1,"Goketsu Co., Ltd.",,
2427,2,2022-02,2022-02-15,94,"February 15th Slip No. 439 Goketsu Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,1,"Goketsu Co., Ltd.",,
2428,1,2022-02,2022-02-15,95,"February 15th Slip No. 440 Entry Co., Ltd.",10A100020,Cash and deposits,1852360,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,1852360,00,Exempt,0,6,"Entry Co., Ltd.",,
2428,2,2022-02,2022-02-15,95,"February 15th Slip No. 440 Entry Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,6,"Entry Co., Ltd.",,
2429,1,2022-02,2022-02-15,96,"February 15th Slip No. 441 Tower Co., Ltd.",10A100020,Cash and deposits,1218968,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,1218968,00,Exempt,0,8,"Tower Co., Ltd.",,
2429,2,2022-02,2022-02-15,96,"February 15th Slip No. 441 Tower Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,8,"Tower Co., Ltd.",,
2430,1,2022-02,2022-02-15,97,"February 15th Slip No. 442 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,1347272,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,1347272,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
2430,2,2022-02,2022-02-15,97,"February 15th Slip No. 442 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
2431,1,2022-02,2022-02-15,98,"February 15th Slip No. 443 Abe Trading Co., Ltd.",10A100020,Cash and deposits,1632272,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,1632272,00,Exempt,0,13,"Abe Trading Co., Ltd.",,
2432,1,2022-02,2022-02-15,99,"February 15th Slip No. 444 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,2361484,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,2361484,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
2432,2,2022-02,2022-02-15,99,"February 15th Slip No. 444 Kujou Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,28,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
2433,1,2022-02,2022-02-15,100,"February 15th Slip No. 335 Y2 Co., Ltd.",10B100040,Accounts payable - trade,10823612,00,Exempt,0,1,"Y2 Co., Ltd.",,,10B100030,Notes payable - trade,10823612,00,Exempt,0,,,,
2434,1,2022-02,2022-02-15,117,Membership Fee,10E201140,Membership fee,20000,00,Exempt,0,,,,,10A100020,Cash and deposits,20000,00,Exempt,0,,,,
2435,1,2022-02,2022-02-15,130,Membership Fee,10E201140,Membership fee,24000,00,Exempt,0,,,,,10A100020,Cash and deposits,24000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
2436,1,2022-02,2022-02-15,151,Food and drink izakaya Lucky,10E200150,Entertainment expenses,12750,Q5,Standard 10%,1159,,,,,10A100020,Cash and deposits,12750,00,Exempt,0,,,,
2437,1,2022-02,2022-02-15,158,Business Trip Expense,10E201230,Travel and transportation expenses,14000,Q5,Standard 10%,1272,,,,,10A100020,Cash and deposits,14000,00,Exempt,0,,,,
2438,1,2022-02,2022-02-16,7,Lunch Cost Karin 2 People,10E200150,Entertainment expenses,3750,Q5,Standard 10%,340,,,,,10A100020,Cash and deposits,3750,00,Exempt,0,,,,
2439,1,2022-02,2022-02-16,11,Gasoline Cost,10E201120,Vehicle expenses,3210,Q5,Standard 10%,291,,,,,10A100020,Cash and deposits,3210,00,Exempt,0,,,,
2440,1,2022-02,2022-02-16,61,Telephone Cost,10E200180,Communication expenses,176510,Q5,Standard 10%,16046,,,,,10A100020,Cash and deposits,176510,00,Exempt,0,20,Mizuho Main Branch,,
2441,1,2022-02,2022-02-16,79,Prize Cost,10E200140,Welfare expenses,39415,Q5,Standard 10%,3583,,,,,10A100020,Cash and deposits,39415,00,Exempt,0,,,,
2442,1,2022-02,2022-02-16,136,Duskin Service Fee,10E201270,Miscellaneous expenses,16500,Q5,Standard 10%,1500,,,,,10A100020,Cash and deposits,16500,00,Exempt,0,,,,
2443,1,2022-02,2022-02-16,148,Gasoline Cost,10E201120,Vehicle expenses,3570,Q5,Standard 10%,324,,,,,10A100020,Cash and deposits,3570,00,Exempt,0,,,,
2444,1,2022-02,2022-02-16,154,"Otsuka & Co., Ltd.",10E200150,Entertainment expenses,6229,Q5,Standard 10%,566,,,,,10B100630,Accounts payable - other,25068,00,Exempt,0,,,,
2444,2,2022-02,2022-02-16,154,Food and Beverage Cost Snack Kaerimichi 4 People,10E200150,Entertainment expenses,18839,Q5,Standard 10%,1712,,,,,,,0,,,0,,,,
2445,1,2022-02,2022-02-17,47,Gasoline Cost,10E201120,Vehicle expenses,2540,Q5,Standard 10%,230,,,,,10A100020,Cash and deposits,2540,00,Exempt,0,,,,
2446,1,2022-02,2022-02-17,52,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,10A100020,Cash and deposits,3621,00,Exempt,0,,,,
2446,2,2022-02,2022-02-17,52,Highway Toll,10E201120,Vehicle expenses,1096,Q5,Standard 10%,99,,,,,,,0,,,0,,,,
2446,3,2022-02,2022-02-17,52,Highway Toll,10E201120,Vehicle expenses,1429,Q5,Standard 10%,129,,,,,,,0,,,0,,,,
2447,1,2022-02,2022-02-17,74,Meal Cost Restaurant Family 5 People,10E200150,Entertainment expenses,8630,Q5,Standard 10%,784,,,,,10A100020,Cash and deposits,8630,00,Exempt,0,,,,
2448,1,2022-02,2022-02-18,159,Taxi Fare,10E201230,Travel and transportation expenses,7600,Q5,Standard 10%,690,,,,,10A100020,Cash and deposits,7600,00,Exempt,0,,,,
2449,1,2022-02,2022-02-19,45,Food and Beverage Cost Izakaya Shun 5 People,10E200150,Entertainment expenses,19991,Q5,Standard 10%,1817,,,,,10A100020,Cash and deposits,48353,00,Exempt,0,,,,
2449,2,2022-02,2022-02-19,45,Food and drink fee Snack New World,10E200150,Entertainment expenses,28362,Q5,Standard 10%,2578,,,,,,,0,,,0,,,,
2450,1,2022-02,2022-02-19,59,Travel Expenses,10E201230,Travel and transportation expenses,45600,Q5,Standard 10%,4145,,,,,10A100020,Cash and deposits,45600,00,Exempt,0,,,,
2451,1,2022-02,2022-02-19,103,Dietary lord -inserted ventose,10E200150,Entertainment expenses,2150,Q5,Standard 10%,195,,,,,10A100020,Cash and deposits,2150,00,Exempt,0,,,,
2452,1,2022-02,2022-02-19,138,Highway Toll,10E201120,Vehicle expenses,7187,Q5,Standard 10%,653,,,,,10A100020,Cash and deposits,24088,00,Exempt,0,,,,
2452,2,2022-02,2022-02-19,138,Parking Fee,10E201120,Vehicle expenses,3086,Q5,Standard 10%,280,,,,,,,0,,,0,,,,
2452,3,2022-02,2022-02-19,138,Highway Toll,10E201120,Vehicle expenses,305,Q5,Standard 10%,27,,,,,,,0,,,0,,,,
2452,4,2022-02,2022-02-19,138,Highway Toll,10E201120,Vehicle expenses,8329,Q5,Standard 10%,757,,,,,,,0,,,0,,,,
2452,5,2022-02,2022-02-19,138,Highway Toll,10E201120,Vehicle expenses,5181,Q5,Standard 10%,471,,,,,,,0,,,0,,,,
2453,1,2022-02,2022-02-19,160,Business Trip Expense,10E201230,Travel and transportation expenses,69700,Q5,Standard 10%,6336,,,,,10A100020,Cash and deposits,69700,00,Exempt,0,,,,
2454,1,2022-02,2022-02-20,1,Overtime Night Meal Reduced Tax Rate,10E200140,Welfare expenses,21600,Q6,Reduced 8%,1600,,,,,10A100020,Cash and deposits,21600,00,Exempt,0,,,,
2455,1,2022-02,2022-02-20,31,Copy Cost,10E201110,Office supplies expenses,3118,Q5,Standard 10%,283,,,,,10B100630,Accounts payable - other,3118,00,Exempt,0,,,,
2456,1,2022-02,2022-02-20,34,Electricity Cost,10E201040,Utilities expenses,65379,Q5,Standard 10%,5943,,,,,10A100020,Cash and deposits,69013,00,Exempt,0,10,Hokkaido Station Front,,
2456,2,2022-02,2022-02-20,34,Water Cost,10E201040,Utilities expenses,3634,Q5,Standard 10%,330,,,,,,,0,,,0,,,,
2457,1,2022-02,2022-02-20,38,Accommodation Expense,10E200140,Welfare expenses,48164,Q5,Standard 10%,4378,,,,,10B100630,Accounts payable - other,48164,00,Exempt,0,,,,
2458,1,2022-02,2022-02-20,48,Gasoline Cost,10E201120,Vehicle expenses,4303,Q5,Standard 10%,391,,,,,10A100020,Cash and deposits,4303,00,Exempt,0,,,,
2459,1,2022-02,2022-02-20,53,Highway Toll,10E201120,Vehicle expenses,381,Q5,Standard 10%,34,,,,,10A100020,Cash and deposits,2381,00,Exempt,0,,,,
