Month,Ledger_Account_Number,Ledger_Account_Name,Beginning_Balance,Debit_Amount,Credit_Amount,Ending_Balance,eTax_Category
2021-04,10E200370,給料及び手当,0,5702352,0,5702352,販売費及び一般管理費
2021-04,10E200520,雑給,0,396465,0,396465,販売費及び一般管理費
2021-04,10E200540,法定福利費,0,743926,0,743926,販売費及び一般管理費
2021-04,10E200600,支払報酬,0,139710,0,139710,販売費及び一般管理費
2021-04,10E200690,支払手数料,0,10552,0,10552,販売費及び一般管理費
2021-04,10E200720,地代家賃,0,3449000,0,3449000,販売費及び一般管理費
2021-04,10E200730,借地借家料,0,293850,0,293850,販売費及び一般管理費
2021-04,10E200870,運賃,0,3580147,0,3580147,販売費及び一般管理費
2021-04,10E201000,修繕維持費,0,35850,0,35850,販売費及び一般管理費
2021-04,10E201040,水道光熱費,0,615042,0,615042,販売費及び一般管理費
2021-04,10E201110,事務用消耗品費,0,142108,0,142108,販売費及び一般管理費
2021-04,10E201120,車両費,0,614477,0,614477,販売費及び一般管理費
2021-04,10E201130,会議費,0,24995,0,24995,販売費及び一般管理費
2021-04,10E201140,諸会費,0,116000,0,116000,販売費及び一般管理費
2021-04,10E201160,図書費,0,24982,0,24982,販売費及び一般管理費
2021-04,10E201230,旅費及び交通費,0,1012406,0,1012406,販売費及び一般管理費
2021-04,10E201270,雑費,0,477559,0,477559,販売費及び一般管理費
2021-04,10E300020,支払利息,0,91057,0,91057,営業外費用
2021-04,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-05,10A100020,普通預金,105422442,104399368,117553887,92267923,流動資産
2021-05,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-05,10A100060,受取手形,74533248,28821867,32345738,71009377,流動資産
2021-05,10A100090,売掛金,60169680,61189848,60674144,60685384,流動資産
2021-05,10A100200,電子記録債権,0,0,0,0,流動資産
2021-05,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-05,10A100280,商品,63013226,0,0,63013226,流動資産
2021-05,10A100610,短期貸付金,440000,0,40000,400000,流動資産
2021-05,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-05,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-05,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-05,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-05,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-05,10A230570,保険積立金,1653000,125000,0,1778000,投資その他の資産
2021-05,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-05,10B100030,支払手形,54174743,13344010,7302660,48133393,流動負債
2021-05,10B100040,買掛金,47411485,36772881,37445581,48084185,流動負債
2021-05,10B100320,賞与引当金,2694667,0,673666,3368333,流動負債
2021-05,10B100630,未払金,7369946,7369946,7116470,7116470,流動負債
2021-05,10B100640,未払法人税等,2864378,2864378,0,0,流動負債
2021-05,10B100660,未払消費税等,4947100,4947100,0,0,流動負債
2021-05,10B100670,未払事業税等,1862000,1862000,0,0,流動負債
2021-05,10B100690,預り金,2896472,1494720,1957781,3359533,流動負債
2021-05,10B100790,短期借入金,7188500,653500,0,6535000,流動負債
2021-05,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-05,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-05,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-05,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-05,10C110010,資本金,10000000,0,0,10000000,資本金
2021-05,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-05,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-05,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-05,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-05,10D100100,総売上高,60337616,0,61189848,121527464,売上高
2021-05,10D100110,売上値引及び戻り高,167936,504464,0,672400,売上高
2021-05,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-05,10E100120,仕入値引及び戻し高,202379,0,231990,434369,売上原価
2021-05,10E100130,当期商品仕入高,35491682,37445581,0,72937263,売上原価
2021-05,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-05,10E200020,販売手数料,2266000,2042500,0,4308500,販売費及び一般管理費
2021-05,10E200050,広告宣伝費,191500,177200,0,368700,販売費及び一般管理費
2021-05,10E200090,役員報酬,1720000,1720000,0,3440000,販売費及び一般管理費
2021-05,10E200130,賞与,673667,673666,0,1347333,販売費及び一般管理費
2021-05,10E200140,福利厚生費,302784,402832,0,705616,販売費及び一般管理費
2021-05,10E200150,交際費,387529,433414,0,820943,販売費及び一般管理費
2021-05,10E200180,通信費,1314451,1170854,0,2485305,販売費及び一般管理費
2021-05,10E200200,消耗品費,352077,540384,270192,622269,販売費及び一般管理費
2021-05,10E200210,租税公課,56000,66000,0,122000,販売費及び一般管理費
2021-05,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-05,10E200240,保険料,318820,318820,0,637640,販売費及び一般管理費
2021-05,10E200370,給料及び手当,5702352,5515630,0,11217982,販売費及び一般管理費
2021-05,10E200520,雑給,396465,231672,0,628137,販売費及び一般管理費
2021-05,10E200540,法定福利費,743926,764485,0,1508411,販売費及び一般管理費
2021-05,10E200600,支払報酬,139710,139710,0,279420,販売費及び一般管理費
2021-05,10E200690,支払手数料,10552,12442,0,22994,販売費及び一般管理費
2021-05,10E200720,地代家賃,3449000,3449000,0,6898000,販売費及び一般管理費
2021-05,10E200730,借地借家料,293850,293850,0,587700,販売費及び一般管理費
2021-05,10E200870,運賃,3580147,3570154,0,7150301,販売費及び一般管理費
2021-05,10E201000,修繕維持費,35850,122700,0,158550,販売費及び一般管理費
2021-05,10E201040,水道光熱費,615042,645774,0,1260816,販売費及び一般管理費
2021-05,10E201110,事務用消耗品費,142108,148755,0,290863,販売費及び一般管理費
2021-05,10E201120,車両費,614477,605723,0,1220200,販売費及び一般管理費
2021-05,10E201130,会議費,24995,55474,0,80469,販売費及び一般管理費
2021-05,10E201140,諸会費,116000,116000,0,232000,販売費及び一般管理費
2021-05,10E201160,図書費,24982,24982,0,49964,販売費及び一般管理費
2021-05,10E201230,旅費及び交通費,1012406,1160537,0,2172943,販売費及び一般管理費
2021-05,10E201270,雑費,477559,486392,0,963951,販売費及び一般管理費
2021-05,10E300020,支払利息,91057,118344,0,209401,営業外費用
2021-05,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-06,10A100020,普通預金,92267923,100401143,99285139,93383927,流動資産
2021-06,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-06,10A100060,受取手形,71009377,29725798,37295191,63439984,流動資産
2021-06,10A100090,売掛金,60685384,58103775,60957468,57831691,流動資産
2021-06,10A100200,電子記録債権,0,0,0,0,流動資産
2021-06,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-06,10A100280,商品,63013226,0,0,63013226,流動資産
2021-06,10A100610,短期貸付金,400000,0,40000,360000,流動資産
2021-06,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-06,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-06,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-06,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-06,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-06,10A230570,保険積立金,1778000,125000,0,1903000,投資その他の資産
2021-06,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-06,10B100030,支払手形,48133393,14803167,10749276,44079502,流動負債
2021-06,10B100040,買掛金,48084185,36928098,36657682,47813769,流動負債
2021-06,10B100320,賞与引当金,3368333,4042000,673667,0,流動負債
2021-06,10B100630,未払金,7116470,7116470,7249493,7249493,流動負債
2021-06,10B100640,未払法人税等,0,0,0,0,流動負債
2021-06,10B100660,未払消費税等,0,0,0,0,流動負債
2021-06,10B100670,未払事業税等,0,0,0,0,流動負債
2021-06,10B100690,預り金,3359533,1455142,2613471,4517862,流動負債
2021-06,10B100790,短期借入金,6535000,653500,0,5881500,流動負債
2021-06,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-06,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-06,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-06,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-06,10C110010,資本金,10000000,0,0,10000000,資本金
2021-06,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-06,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-06,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-06,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-06,10D100100,総売上高,121527464,0,58103775,179631239,売上高
2021-06,10D100110,売上値引及び戻り高,672400,272084,0,944484,売上高
2021-06,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-06,10E100120,仕入値引及び戻し高,434369,0,211874,646243,売上原価
2021-06,10E100130,当期商品仕入高,72937263,36657682,0,109594945,売上原価
2021-06,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-06,10E200020,販売手数料,4308500,2273500,0,6582000,販売費及び一般管理費
2021-06,10E200050,広告宣伝費,368700,139000,0,507700,販売費及び一般管理費
2021-06,10E200090,役員報酬,3440000,1720000,0,5160000,販売費及び一般管理費
2021-06,10E200130,賞与,1347333,673667,0,2021000,販売費及び一般管理費
2021-06,10E200140,福利厚生費,705616,596649,0,1302265,販売費及び一般管理費
2021-06,10E200150,交際費,820943,255279,0,1076222,販売費及び一般管理費
2021-06,10E200180,通信費,2485305,1069686,0,3554991,販売費及び一般管理費
2021-06,10E200200,消耗品費,622269,517144,258572,880841,販売費及び一般管理費
2021-06,10E200210,租税公課,122000,13000,0,135000,販売費及び一般管理費
2021-06,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-06,10E200240,保険料,637640,318820,0,956460,販売費及び一般管理費
2021-06,10E200370,給料及び手当,11217982,5290385,0,16508367,販売費及び一般管理費
2021-06,10E200520,雑給,628137,279865,0,908002,販売費及び一般管理費
2021-06,10E200540,法定福利費,1508411,743927,0,2252338,販売費及び一般管理費
2021-06,10E200600,支払報酬,279420,139710,0,419130,販売費及び一般管理費
2021-06,10E200690,支払手数料,22994,11969,0,34963,販売費及び一般管理費
2021-06,10E200720,地代家賃,6898000,3449000,0,10347000,販売費及び一般管理費
2021-06,10E200730,借地借家料,587700,0,0,587700,販売費及び一般管理費
2021-06,10E200870,運賃,7150301,3408238,0,10558539,販売費及び一般管理費
2021-06,10E201000,修繕維持費,158550,17850,0,176400,販売費及び一般管理費
2021-06,10E201040,水道光熱費,1260816,546903,0,1807719,販売費及び一般管理費
2021-06,10E201110,事務用消耗品費,290863,124079,0,414942,販売費及び一般管理費
2021-06,10E201120,車両費,1220200,434529,0,1654729,販売費及び一般管理費
2021-06,10E201130,会議費,80469,24995,0,105464,販売費及び一般管理費
2021-06,10E201140,諸会費,232000,116000,0,348000,販売費及び一般管理費
2021-06,10E201160,図書費,49964,24982,0,74946,販売費及び一般管理費
2021-06,10E201230,旅費及び交通費,2172943,963397,0,3136340,販売費及び一般管理費
2021-06,10E201270,雑費,963951,478200,0,1442151,販売費及び一般管理費
2021-06,10E300020,支払利息,209401,180975,0,390376,営業外費用
2021-06,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-07,10A100020,普通預金,93383927,96722666,110462050,79644543,流動資産
2021-07,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-07,10A100060,受取手形,63439984,29775949,35100226,58115707,流動資産
2021-07,10A100090,売掛金,57831691,63234494,58144651,62921534,流動資産
2021-07,10A100200,電子記録債権,0,0,0,0,流動資産
2021-07,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-07,10A100280,商品,63013226,0,0,63013226,流動資産
2021-07,10A100610,短期貸付金,360000,0,40000,320000,流動資産
2021-07,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-07,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-07,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-07,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-07,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-07,10A230570,保険積立金,1903000,125000,0,2028000,投資その他の資産
2021-07,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-07,10B100030,支払手形,44079502,26027566,11194013,29245949,流動負債
2021-07,10B100040,買掛金,47813769,37027844,38214965,49000890,流動負債
2021-07,10B100320,賞与引当金,0,0,1173334,1173334,流動負債
2021-07,10B100630,未払金,7249493,7249493,7691085,7691085,流動負債
2021-07,10B100640,未払法人税等,0,0,0,0,流動負債
2021-07,10B100660,未払消費税等,0,0,0,0,流動負債
2021-07,10B100670,未払事業税等,0,0,0,0,流動負債
2021-07,10B100690,預り金,4517862,2061939,1901556,4357479,流動負債
2021-07,10B100790,短期借入金,5881500,653500,0,5228000,流動負債
2021-07,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-07,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-07,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-07,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-07,10C110010,資本金,10000000,0,0,10000000,資本金
2021-07,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-07,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-07,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-07,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-07,10D100100,総売上高,179631239,0,63234494,242865733,売上高
2021-07,10D100110,売上値引及び戻り高,944484,322960,0,1267444,売上高
2021-07,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-07,10E100120,仕入値引及び戻し高,646243,0,87340,733583,売上原価
2021-07,10E100130,当期商品仕入高,109594945,38214965,0,147809910,売上原価
2021-07,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-07,10E200020,販売手数料,6582000,2363708,0,8945708,販売費及び一般管理費
2021-07,10E200050,広告宣伝費,507700,139000,0,646700,販売費及び一般管理費
2021-07,10E200090,役員報酬,5160000,1720000,0,6880000,販売費及び一般管理費
2021-07,10E200130,賞与,2021000,1173334,0,3194334,販売費及び一般管理費
2021-07,10E200140,福利厚生費,1302265,288673,0,1590938,販売費及び一般管理費
2021-07,10E200150,交際費,1076222,239624,0,1315846,販売費及び一般管理費
2021-07,10E200180,通信費,3554991,1172659,0,4727650,販売費及び一般管理費
2021-07,10E200200,消耗品費,880841,537004,268502,1149343,販売費及び一般管理費
2021-07,10E200210,租税公課,135000,0,0,135000,販売費及び一般管理費
2021-07,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-07,10E200240,保険料,956460,318820,0,1275280,販売費及び一般管理費
2021-07,10E200370,給料及び手当,16508367,5229240,0,21737607,販売費及び一般管理費
2021-07,10E200520,雑給,908002,364425,0,1272427,販売費及び一般管理費
2021-07,10E200540,法定福利費,2252338,1190201,0,3442539,販売費及び一般管理費
2021-07,10E200600,支払報酬,419130,139710,0,558840,販売費及び一般管理費
2021-07,10E200690,支払手数料,34963,12126,0,47089,販売費及び一般管理費
2021-07,10E200720,地代家賃,10347000,3419000,0,13766000,販売費及び一般管理費
2021-07,10E200730,借地借家料,587700,587700,0,1175400,販売費及び一般管理費
2021-07,10E200870,運賃,10558539,4007828,0,14566367,販売費及び一般管理費
2021-07,10E201000,修繕維持費,176400,35850,0,212250,販売費及び一般管理費
2021-07,10E201040,水道光熱費,1807719,577420,0,2385139,販売費及び一般管理費
2021-07,10E201110,事務用消耗品費,414942,124268,0,539210,販売費及び一般管理費
2021-07,10E201120,車両費,1654729,618735,0,2273464,販売費及び一般管理費
2021-07,10E201130,会議費,105464,24995,0,130459,販売費及び一般管理費
2021-07,10E201140,諸会費,348000,116000,0,464000,販売費及び一般管理費
2021-07,10E201160,図書費,74946,24982,0,99928,販売費及び一般管理費
2021-07,10E201230,旅費及び交通費,3136340,1040507,0,4176847,販売費及び一般管理費
2021-07,10E201270,雑費,1442151,481232,0,1923383,販売費及び一般管理費
2021-07,10E300020,支払利息,390376,148799,0,539175,営業外費用
2021-07,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-08,10A100020,普通預金,79644543,95884982,93935574,81593951,流動資産
2021-08,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-08,10A100060,受取手形,58115707,32196665,28339758,61972614,流動資産
2021-08,10A100090,売掛金,62921534,67626279,62921534,67626279,流動資産
2021-08,10A100200,電子記録債権,0,0,0,0,流動資産
2021-08,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-08,10A100280,商品,63013226,0,0,63013226,流動資産
2021-08,10A100610,短期貸付金,320000,0,40000,280000,流動資産
2021-08,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-08,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-08,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-08,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-08,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-08,10A230570,保険積立金,2028000,125000,0,2153000,投資その他の資産
2021-08,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-08,10B100030,支払手形,29245949,6591904,11402336,34056381,流動負債
2021-08,10B100040,買掛金,49000890,37566761,38277589,49711718,流動負債
2021-08,10B100320,賞与引当金,1173334,0,1173332,2346666,流動負債
2021-08,10B100630,未払金,7691085,7691085,7181008,7181008,流動負債
2021-08,10B100640,未払法人税等,0,0,0,0,流動負債
2021-08,10B100660,未払消費税等,0,0,0,0,流動負債
2021-08,10B100670,未払事業税等,0,0,0,0,流動負債
2021-08,10B100690,預り金,4357479,1403735,1910537,4864281,流動負債
2021-08,10B100790,短期借入金,5228000,653500,0,4574500,流動負債
2021-08,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-08,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-08,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-08,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-08,10C110010,資本金,10000000,0,0,10000000,資本金
2021-08,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-08,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-08,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-08,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-08,10D100100,総売上高,242865733,0,67626279,310492012,売上高
2021-08,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2021-08,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-08,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2021-08,10E100130,当期商品仕入高,147809910,38277589,0,186087499,売上原価
2021-08,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-08,10E200020,販売手数料,8945708,1913000,0,10858708,販売費及び一般管理費
2021-08,10E200050,広告宣伝費,646700,191500,0,838200,販売費及び一般管理費
2021-08,10E200090,役員報酬,6880000,1720000,0,8600000,販売費及び一般管理費
2021-08,10E200130,賞与,3194334,1173332,0,4367666,販売費及び一般管理費
2021-08,10E200140,福利厚生費,1590938,681144,0,2272082,販売費及び一般管理費
2021-08,10E200150,交際費,1315846,396398,0,1712244,販売費及び一般管理費
2021-08,10E200180,通信費,4727650,1047161,0,5774811,販売費及び一般管理費
2021-08,10E200200,消耗品費,1149343,562218,281109,1430452,販売費及び一般管理費
2021-08,10E200210,租税公課,135000,40000,0,175000,販売費及び一般管理費
2021-08,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-08,10E200240,保険料,1275280,318820,0,1594100,販売費及び一般管理費
2021-08,10E200370,給料及び手当,21737607,5270379,0,27007986,販売費及び一般管理費
2021-08,10E200520,雑給,1272427,529470,0,1801897,販売費及び一般管理費
2021-08,10E200540,法定福利費,3442539,710659,0,4153198,販売費及び一般管理費
2021-08,10E200600,支払報酬,558840,139710,0,698550,販売費及び一般管理費
2021-08,10E200690,支払手数料,47089,12389,0,59478,販売費及び一般管理費
2021-08,10E200720,地代家賃,13766000,3449000,0,17215000,販売費及び一般管理費
2021-08,10E200730,借地借家料,1175400,293850,0,1469250,販売費及び一般管理費
2021-08,10E200870,運賃,14566367,3579250,0,18145617,販売費及び一般管理費
2021-08,10E201000,修繕維持費,212250,17850,0,230100,販売費及び一般管理費
2021-08,10E201040,水道光熱費,2385139,536492,0,2921631,販売費及び一般管理費
2021-08,10E201110,事務用消耗品費,539210,136993,0,676203,販売費及び一般管理費
2021-08,10E201120,車両費,2273464,630353,0,2903817,販売費及び一般管理費
2021-08,10E201130,会議費,130459,24995,0,155454,販売費及び一般管理費
2021-08,10E201140,諸会費,464000,116000,0,580000,販売費及び一般管理費
2021-08,10E201160,図書費,99928,24982,0,124910,販売費及び一般管理費
2021-08,10E201230,旅費及び交通費,4176847,924504,0,5101351,販売費及び一般管理費
2021-08,10E201270,雑費,1923383,479848,0,2403231,販売費及び一般管理費
2021-08,10E300020,支払利息,539175,151259,0,690434,営業外費用
2021-08,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-09,10A100020,普通預金,81593951,80361521,88781819,73173653,流動資産
2021-09,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-09,10A100060,受取手形,61972614,30943498,15749339,77166773,流動資産
2021-09,10A100090,売掛金,67626279,59925783,67626279,59925783,流動資産
2021-09,10A100200,電子記録債権,0,40000,0,40000,流動資産
2021-09,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-09,10A100280,商品,63013226,0,0,63013226,流動資産
2021-09,10A100610,短期貸付金,280000,0,40000,240000,流動資産
2021-09,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-09,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-09,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-09,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-09,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-09,10A230570,保険積立金,2153000,125000,0,2278000,投資その他の資産
2021-09,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-09,10B100030,支払手形,34056381,11291881,11501739,34266239,流動負債
2021-09,10B100040,買掛金,49711718,38263801,37187421,48635338,流動負債
2021-09,10B100320,賞与引当金,2346666,0,1173334,3520000,流動負債
2021-09,10B100630,未払金,7181008,7181008,6788142,6788142,流動負債
2021-09,10B100640,未払法人税等,0,0,0,0,流動負債
2021-09,10B100660,未払消費税等,0,0,0,0,流動負債
2021-09,10B100670,未払事業税等,0,0,0,0,流動負債
2021-09,10B100690,預り金,4864281,1416832,1863616,5311065,流動負債
2021-09,10B100790,短期借入金,4574500,653500,0,3921000,流動負債
2021-09,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-09,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-09,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-09,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-09,10C110010,資本金,10000000,0,0,10000000,資本金
2021-09,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-09,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-09,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-09,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-09,10D100100,総売上高,310492012,0,59925783,370417795,売上高
2021-09,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2021-09,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-09,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2021-09,10E100130,当期商品仕入高,186087499,37187421,0,223274920,売上原価
2021-09,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-09,10E200020,販売手数料,10858708,1917359,0,12776067,販売費及び一般管理費
2021-09,10E200050,広告宣伝費,838200,191500,0,1029700,販売費及び一般管理費
2021-09,10E200090,役員報酬,8600000,1720000,0,10320000,販売費及び一般管理費
