JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
5030,1,2022-04,2022-04-28,905030,株式会社Ｙ２への支払,10B100040,買掛金,4705170,00,対象外,0,1,株式会社Ｙ２,,,10A100020,現金及び預金,4705170,00,対象外,0,20,みずほ本店,,
5031,1,2022-04,2022-04-28,905031,鈴木販売株式会社への支払,10B100040,買掛金,2656388,00,対象外,0,10,鈴木販売株式会社,,,10A100020,現金及び預金,2656388,00,対象外,0,20,みずほ本店,,
5032,1,2022-04,2022-04-28,905032,株式会社まつむらへの支払,10B100040,買掛金,3661476,00,対象外,0,11,株式会社まつむら,,,10A100020,現金及び預金,3661476,00,対象外,0,20,みずほ本店,,
5033,1,2022-04,2022-04-28,905033,株式会社有江への支払,10B100040,買掛金,255528,00,対象外,0,12,株式会社有江,,,10A100020,現金及び預金,255528,00,対象外,0,20,みずほ本店,,
5034,1,2022-04,2022-04-28,905034,ナカムラ産業株式会社への支払,10B100040,買掛金,1292036,00,対象外,0,13,ナカムラ産業株式会社,,,10A100020,現金及び預金,1292036,00,対象外,0,20,みずほ本店,,
5035,1,2022-04,2022-04-28,905035,合同会社ウェストへの支払,10B100040,買掛金,3385746,00,対象外,0,14,合同会社ウェスト,,,10A100020,現金及び預金,3385746,00,対象外,0,20,みずほ本店,,
5036,1,2022-04,2022-04-28,905036,株式会社はなまる商事への支払,10B100040,買掛金,1144940,00,対象外,0,15,株式会社はなまる商事,,,10A100020,現金及び預金,1144940,00,対象外,0,20,みずほ本店,,
5037,1,2022-04,2022-04-28,905037,株式会社Ｐｏｌｅへの支払,10B100040,買掛金,224733,00,対象外,0,2,株式会社Ｐｏｌｅ,,,10A100020,現金及び預金,224733,00,対象外,0,20,みずほ本店,,
5038,1,2022-04,2022-04-28,905038,株式会社Ｐｏｌｅへの支払,10B100040,買掛金,554953,00,対象外,0,2,株式会社Ｐｏｌｅ,,,10A100020,現金及び預金,554953,00,対象外,0,20,みずほ本店,,
5039,1,2022-04,2022-04-28,905039,株式会社Ｐｏｌｅへの支払,10B100040,買掛金,105486,00,対象外,0,2,株式会社Ｐｏｌｅ,,,10A100020,現金及び預金,105486,00,対象外,0,20,みずほ本店,,
5040,1,2022-04,2022-04-28,905040,株式会社Ｐｏｌｅへの支払,10B100040,買掛金,536607,00,対象外,0,2,株式会社Ｐｏｌｅ,,,10A100020,現金及び預金,536607,00,対象外,0,20,みずほ本店,,
5041,1,2022-04,2022-04-28,905041,株式会社Ｐｏｌｅへの支払,10B100040,買掛金,165109,00,対象外,0,2,株式会社Ｐｏｌｅ,,,10A100020,現金及び預金,165109,00,対象外,0,20,みずほ本店,,
5042,1,2022-04,2022-04-28,905042,株式会社チェックへの支払,10B100040,買掛金,3726253,00,対象外,0,3,株式会社チェック,,,10A100020,現金及び預金,3726253,00,対象外,0,20,みずほ本店,,
5043,1,2022-04,2022-04-28,905043,株式会社アタッチへの支払,10B100040,買掛金,1046118,00,対象外,0,4,株式会社アタッチ,,,10A100020,現金及び預金,1046118,00,対象外,0,20,みずほ本店,,
5044,1,2022-04,2022-04-28,905044,小藤丸株式会社への支払,10B100040,買掛金,4236496,00,対象外,0,5,小藤丸株式会社,,,10A100020,現金及び預金,4236496,00,対象外,0,20,みずほ本店,,
5045,1,2022-04,2022-04-28,905045,株式会社ハナダへの支払,10B100040,買掛金,3218877,00,対象外,0,6,株式会社ハナダ,,,10A100020,現金及び預金,3218877,00,対象外,0,20,みずほ本店,,
5046,1,2022-04,2022-04-28,905046,株式会社サンセットへの支払,10B100040,買掛金,3221820,00,対象外,0,7,株式会社サンセット,,,10A100020,現金及び預金,3221820,00,対象外,0,20,みずほ本店,,
5047,1,2022-04,2022-04-28,905047,株式会社山下への支払,10B100040,買掛金,26208,00,対象外,0,8,株式会社山下,,,10A100020,現金及び預金,26208,00,対象外,0,20,みずほ本店,,
5048,1,2022-04,2022-04-28,905048,株式会社山下への支払,10B100040,買掛金,361670,00,対象外,0,8,株式会社山下,,,10A100020,現金及び預金,361670,00,対象外,0,20,みずほ本店,,
5049,1,2022-04,2022-04-28,905049,株式会社山下への支払,10B100040,買掛金,52416,00,対象外,0,8,株式会社山下,,,10A100020,現金及び預金,52416,00,対象外,0,20,みずほ本店,,
5050,1,2022-04,2022-04-28,905050,株式会社山下への支払,10B100040,買掛金,52416,00,対象外,0,8,株式会社山下,,,10A100020,現金及び預金,52416,00,対象外,0,20,みずほ本店,,
5051,1,2022-04,2022-04-28,905051,株式会社山下への支払,10B100040,買掛金,26208,00,対象外,0,8,株式会社山下,,,10A100020,現金及び預金,26208,00,対象外,0,20,みずほ本店,,
5052,1,2022-04,2022-04-28,905052,斉藤産業株式会社への支払,10B100040,買掛金,2042022,00,対象外,0,9,斉藤産業株式会社,,,10A100020,現金及び預金,2042022,00,対象外,0,20,みずほ本店,,
