JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
27,1,2021-04,2021-04-07,20,旅費,10E201230,旅費及び交通費,39000,S,S,3545,,,010,札幌営業所,10A100020,現金,39000,O,O,0,,,000,共通部門
28,1,2021-04,2021-04-07,21,架空鉄道会社A代,10E201230,旅費及び交通費,69500,S,S,6318,,,010,札幌営業所,10A100020,現金,69500,O,O,0,,,000,共通部門
29,1,2021-04,2021-04-07,22,旅費,10E201230,旅費及び交通費,50000,S,S,4545,,,010,札幌営業所,10A100020,現金,50000,O,O,0,,,000,共通部門
30,1,2021-04,2021-04-07,43,手土産代 星川商事株式会社,10E200150,交際費,6630,S,S,602,,,020,東京支店,10A100020,現金,6630,O,O,0,,,000,共通部門
31,1,2021-04,2021-04-07,56,旅費,10E201230,旅費及び交通費,21500,S,S,1954,,,020,東京支店,10A100020,現金,21500,O,O,0,,,000,共通部門
32,1,2021-04,2021-04-07,57,架空鉄道会社A代,10E201230,旅費及び交通費,97800,S,S,8890,,,020,東京支店,10A100020,現金,97800,O,O,0,,,000,共通部門
33,1,2021-04,2021-04-07,58,旅費,10E201230,旅費及び交通費,70000,S,S,6363,,,020,東京支店,10A100020,現金,70000,O,O,0,,,000,共通部門
34,1,2021-04,2021-04-07,69,お茶代,10E201270,雑費,1332,S,S,121,,,020,東京支店,10A100020,現金,1332,O,O,0,,,000,共通部門
34,2,2021-04,2021-04-07,69,コーヒー代,10E201270,雑費,2839,S,S,258,,,020,東京支店,10A100020,現金,2839,O,O,0,,,000,共通部門
37,1,2021-04,2021-04-08,143,ガソリン代,10E201120,車両費,7135,S,S,648,,,040,大阪支店,10A100020,現金,7135,O,O,0,,,000,共通部門
36,1,2021-04,2021-04-08,50,高速代,10E201120,車両費,1200,S,S,109,,,020,東京支店,10A100020,現金,1200,O,O,0,,,000,共通部門
40,1,2021-04,2021-04-10,112,電話代,10E200180,通信費,246816,S,S,22437,,,040,大阪支店,10A100020,普通預金,246816,O,O,0,40,JKL銀行 梅田,000,共通部門
41,1,2021-04,2021-04-10,129,家賃支払い,10E200720,地代家賃,399000,S,S,36272,,,030,名古屋支店,10A100020,普通預金,399000,O,O,0,30,GHI銀行 名古屋,000,共通部門
42,1,2021-04,2021-04-10,149,食事代 架空店舗002 4名,10E200150,交際費,5760,S,S,523,,,030,名古屋支店,10A100020,現金,5760,O,O,0,,,000,共通部門
43,1,2021-04,2021-04-10,157,航空券代,10E201230,旅費及び交通費,22200,S,S,2018,,,050,九州営業所,10A100020,普通預金,22200,O,O,0,50,MNO銀行 北九州,000,共通部門
44,1,2021-04,2021-04-10,162,会議　食事代,10E201130,会議費,24995,S,S,2272,,,020,東京支店,10A100020,現金,24995,O,O,0,,,000,共通部門
45,1,2021-04,2021-04-10,167,家賃支払い,10E200720,地代家賃,630000,S,S,57272,,,050,九州営業所,10A100020,普通預金,630000,O,O,0,50,MNO銀行 北九州,000,共通部門
45,2,2021-04,2021-04-10,167,電話代,10E200180,通信費,166012,S,S,15092,,,050,九州営業所,10A100020,普通預金,166012,O,O,0,50,MNO銀行 北九州,000,共通部門
46,1,2021-04,2021-04-10,168,有線,10E201270,雑費,6000,S,S,545,,,050,九州営業所,10B100630,未払金,6000,O,O,0,,,000,共通部門
46,2,2021-04,2021-04-10,168,警備料,10E201270,雑費,42858,S,S,3896,,,050,九州営業所,10B100630,未払金,42858,O,O,0,,,000,共通部門
47,1,2021-04,2021-04-10,231,源泉税支払,10B100690,預り金,224870,O,O,0,3,源泉税,000,共通部門,10A100020,普通預金,224870,O,O,0,20,ABC銀行 本店,000,共通部門
47,2,2021-04,2021-04-10,231,住民税支払,10B100690,預り金,467700,O,O,0,2,住民税,000,共通部門,10A100020,普通預金,467700,O,O,0,20,ABC銀行 本店,000,共通部門
48,1,2021-04,2021-04-10,232,家賃支払,10E200720,地代家賃,1260000,S,S,114545,,,020,東京支店,10A100020,普通預金,1260000,O,O,0,20,ABC銀行 本店,000,共通部門
49,1,2021-04,2021-04-10,233,家賃支払,10E200720,地代家賃,840000,S,S,76363,,,040,大阪支店,10A100020,普通預金,840000,O,O,0,40,JKL銀行 梅田,000,共通部門
50,1,2021-04,2021-04-10,234,有線,10E201270,雑費,5000,S,S,454,,,010,札幌営業所,10B100630,未払金,5000,O,O,0,,,000,共通部門
50,2,2021-04,2021-04-10,234,警備料,10E201270,雑費,34286,S,S,3116,,,010,札幌営業所,10B100630,未払金,34286,O,O,0,,,000,共通部門
51,1,2021-04,2021-04-10,248,旅費,10E201230,旅費及び交通費,10450,S,S,950,,,030,名古屋支店,10A100020,現金,10450,O,O,0,,,000,共通部門
52,1,2021-04,2021-04-10,257,4月10日伝票No193株式会社南風商会,10A100020,普通預金,1428451,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,1428451,O,O,0,19,株式会社南風商会,000,共通部門
52,2,2021-04,2021-04-10,257,4月10日伝票No193株式会社南風商会,10E200690,支払手数料,735,S,S,66,,,030,名古屋支店,10A100090,売掛金,735,O,O,0,19,株式会社南風商会,000,共通部門
53,1,2021-04,2021-04-10,258,4月10日伝票No194株式会社青葉百貨店 | 売上伝票=202103分未収録;手形番号=R20210410-258-28,10A100060,受取手形,7862107,O,O,0,,,000,共通部門,10A100090,売掛金,7862107,O,O,0,28,株式会社青葉百貨店,000,共通部門
54,1,2021-04,2021-04-10,259,4月10日伝票No472青凪商事株式会社,10B100040,買掛金,1961954,O,O,0,3,青凪商事株式会社,000,共通部門,10A100090,売掛金,1961954,O,O,0,3,青凪商事株式会社,000,共通部門
55,1,2021-04,2021-04-10,260,4月10日伝票No494株式会社花咲商事東京本社,10A100020,普通預金,18417920,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,18417920,O,O,0,14,株式会社花咲商事,000,共通部門
55,2,2021-04,2021-04-10,260,4月10日伝票No494株式会社花咲商事東京本社,10E200690,支払手数料,840,S,S,76,,,020,東京支店,10A100090,売掛金,840,O,O,0,14,株式会社花咲商事,000,共通部門
56,1,2021-04,2021-04-10,261,4月10日伝票No271青凪商事株式会社,10B100040,買掛金,7368349,O,O,0,3,青凪商事株式会社,000,共通部門,10B100030,支払手形,7368349,O,O,0,,,000,共通部門
57,1,2021-04,2021-04-10,262,4月10日伝票No273株式会社白樺商事,10B100040,買掛金,402696,O,O,0,8,株式会社白樺商事,000,共通部門,10A100020,普通預金,402696,O,O,0,20,ABC銀行 本店,000,共通部門
58,1,2021-04,2021-04-10,298,手形期日落日 青凪商事株式会社,10B100030,支払手形,7322934,O,O,0,,,000,共通部門,10A100020,当座預金,7322934,O,O,0,1,ABC銀行,000,共通部門
38,1,2021-04,2021-04-10,33,家賃支払い,10E200720,地代家賃,320000,S,S,29090,,,010,札幌営業所,10A100020,普通預金,320000,O,O,0,10,DEF銀行 駅前,000,共通部門
38,2,2021-04,2021-04-10,33,電話代,10E200180,通信費,164130,S,S,14920,,,010,札幌営業所,10A100020,普通預金,164130,O,O,0,10,DEF銀行 駅前,000,共通部門
39,1,2021-04,2021-04-10,85,電話代,10E200180,通信費,129188,S,S,11744,,,030,名古屋支店,10A100020,普通預金,129188,O,O,0,30,GHI銀行 名古屋,000,共通部門
61,1,2021-04,2021-04-11,229,資金移動,10A100020,当座預金,9000000,O,O,0,1,ABC銀行,000,共通部門,10A100020,普通預金,9000000,O,O,0,20,ABC銀行 本店,000,共通部門
61,2,2021-04,2021-04-11,229,引き出し,10A100020,現金,2000000,O,O,0,,,000,共通部門,10A100020,普通預金,2000000,O,O,0,20,ABC銀行 本店,000,共通部門
59,1,2021-04,2021-04-11,73,飲食代 架空店舗078 6名,10E200150,交際費,26530,S,S,2411,,,020,東京支店,10A100020,現金,26530,O,O,0,,,000,共通部門
60,1,2021-04,2021-04-11,74,飲食代 架空店舗025 6名,10E200150,交際費,39000,S,S,3545,,,020,東京支店,10A100020,現金,39000,O,O,0,,,000,共通部門
62,1,2021-04,2021-04-12,155,ガソリン代,10E201120,車両費,4500,S,S,409,,,050,九州営業所,10A100020,現金,4500,O,O,0,,,000,共通部門
62,2,2021-04,2021-04-12,155,駐車代,10E201120,車両費,572,S,S,52,,,050,九州営業所,10A100020,現金,572,O,O,0,,,000,共通部門
63,1,2021-04,2021-04-12,249,旅費,10E201230,旅費及び交通費,10286,S,S,935,,,030,名古屋支店,10A100020,現金,10286,O,O,0,,,000,共通部門
63,2,2021-04,2021-04-12,249,タクシー代,10E201230,旅費及び交通費,4762,S,S,432,,,030,名古屋支店,10A100020,現金,4762,O,O,0,,,000,共通部門
64,1,2021-04,2021-04-12,311,タイヤ交換,10E201120,車両費,74000,S,S,6727,,,010,札幌営業所,10A100020,現金,74000,O,O,0,,,000,共通部門
65,1,2021-04,2021-04-13,11,ガソリン代,10E201120,車両費,3210,S,S,291,,,010,札幌営業所,10A100020,現金,3210,O,O,0,,,000,共通部門
67,1,2021-04,2021-04-13,144,ウォッシャー液代,10E201120,車両費,572,S,S,52,,,040,大阪支店,10A100020,現金,572,O,O,0,,,000,共通部門
67,2,2021-04,2021-04-13,144,高速代,10E201120,車両費,2286,S,S,207,,,040,大阪支店,10A100020,現金,2286,O,O,0,,,000,共通部門
67,3,2021-04,2021-04-13,144,ガソリン代,10E201120,車両費,5833,S,S,530,,,040,大阪支店,10A100020,現金,5833,O,O,0,,,000,共通部門
68,1,2021-04,2021-04-13,150,ゴルフプレー代,10E200150,交際費,14000,S,S,1272,,,050,九州営業所,10A100020,現金,14000,O,O,0,,,000,共通部門
69,1,2021-04,2021-04-13,158,出張旅費,10E201230,旅費及び交通費,15000,S,S,1363,,,040,大阪支店,10A100020,現金,15000,O,O,0,,,000,共通部門
66,1,2021-04,2021-04-13,17,ウォッシャー液,10E201120,車両費,351,S,S,31,,,010,札幌営業所,10A100020,現金,351,O,O,0,,,000,共通部門
66,2,2021-04,2021-04-13,17,駐車代,10E201120,車両費,762,S,S,69,,,010,札幌営業所,10A100020,現金,762,O,O,0,,,000,共通部門
70,1,2021-04,2021-04-14,23,旅費,10E201230,旅費及び交通費,26667,S,S,2424,,,010,札幌営業所,10A100020,現金,26667,O,O,0,,,000,共通部門
70,2,2021-04,2021-04-14,23,旅費,10E201230,旅費及び交通費,29524,S,S,2684,,,010,札幌営業所,10A100020,現金,29524,O,O,0,,,000,共通部門
70,3,2021-04,2021-04-14,23,旅費,10E201230,旅費及び交通費,36667,S,S,3333,,,010,札幌営業所,10A100020,現金,36667,O,O,0,,,000,共通部門
71,1,2021-04,2021-04-14,46,ガソリン代,10E201120,車両費,2341,S,S,212,,,020,東京支店,10A100020,現金,2341,O,O,0,,,000,共通部門
71,2,2021-04,2021-04-14,46,駐車代,10E201120,車両費,1762,S,S,160,,,020,東京支店,10A100020,現金,1762,O,O,0,,,000,共通部門
71,3,2021-04,2021-04-14,46,高速代,10E201120,車両費,3048,S,S,277,,,020,東京支店,10A100020,現金,3048,O,O,0,,,000,共通部門
72,1,2021-04,2021-04-14,51,高速代,10E201120,車両費,1505,S,S,136,,,020,東京支店,10A100020,現金,1505,O,O,0,,,000,共通部門
72,2,2021-04,2021-04-14,51,駐車代,10E201120,車両費,620,S,S,56,,,020,東京支店,10A100020,現金,620,O,O,0,,,000,共通部門
72,3,2021-04,2021-04-14,51,駐車代,10E201120,車両費,810,S,S,73,,,020,東京支店,10A100020,現金,810,O,O,0,,,000,共通部門
72,4,2021-04,2021-04-14,51,高速代,10E201120,車両費,1096,S,S,99,,,020,東京支店,10A100020,現金,1096,O,O,0,,,000,共通部門
75,1,2021-04,2021-04-15,117,会費,10E201140,諸会費,20000,O,O,0,,,040,大阪支店,10A100020,現金,20000,O,O,0,,,000,共通部門
76,1,2021-04,2021-04-15,130,会費,10E201140,諸会費,24000,O,O,0,,,040,大阪支店,10A100020,普通預金,24000,O,O,0,40,JKL銀行 梅田,000,共通部門
77,1,2021-04,2021-04-15,151,飲食代 架空店舗072,10E200150,交際費,16741,S,S,1521,,,040,大阪支店,10A100020,現金,16741,O,O,0,,,000,共通部門
77,2,2021-04,2021-04-15,151,飲食代 架空店舗032,10E200150,交際費,21000,S,S,1909,,,040,大阪支店,10A100020,現金,21000,O,O,0,,,000,共通部門
78,1,2021-04,2021-04-15,243,ガソリン代,10E201120,車両費,6239,S,S,567,,,040,大阪支店,10A100020,現金,6239,O,O,0,,,000,共通部門
79,1,2021-04,2021-04-15,252,4月給与その他 0060 パート･アルバイト,10E200520,雑給,378068,O,O,0,,,020,東京支店,10A100020,現金,378068,O,O,0,,,000,共通部門
79,2,2021-04,2021-04-15,252,4月給与その他 0060 パート･アルバイト,10E200520,雑給,2970,O,O,0,,,020,東京支店,10B100690,預り金,2970,O,O,0,3,源泉税,000,共通部門
79,3,2021-04,2021-04-15,252,4月給与その他 0060 パート･アルバイト,10E200520,雑給,15427,O,O,0,,,020,東京支店,10B100690,預り金,15427,O,O,0,9,その他,000,共通部門
80,1,2021-04,2021-04-15,263,4月15日伝票No195株式会社若葉百貨店,10A100020,普通預金,1382966,O,O,0,50,MNO銀行 北九州,000,共通部門,10A100090,売掛金,1382966,O,O,0,1,株式会社若葉百貨店,000,共通部門
80,2,2021-04,2021-04-15,263,4月15日伝票No195株式会社若葉百貨店,10E200690,支払手数料,840,S,S,76,,,050,九州営業所,10A100090,売掛金,840,O,O,0,1,株式会社若葉百貨店,000,共通部門
81,1,2021-04,2021-04-15,264,4月15日伝票No196株式会社瑞穂流通,10A100020,普通預金,1269492,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,1269492,O,O,0,6,株式会社瑞穂流通,000,共通部門
81,2,2021-04,2021-04-15,264,4月15日伝票No196株式会社瑞穂流通,10E200690,支払手数料,840,S,S,76,,,030,名古屋支店,10A100090,売掛金,840,O,O,0,6,株式会社瑞穂流通,000,共通部門
82,1,2021-04,2021-04-15,265,4月15日伝票No197朝凪物産株式会社,10A100020,普通預金,3379724,O,O,0,40,JKL銀行 梅田,000,共通部門,10A100090,売掛金,3379724,O,O,0,9,朝凪物産株式会社,000,共通部門
82,2,2021-04,2021-04-15,265,4月15日伝票No197朝凪物産株式会社,10E200690,支払手数料,840,S,S,76,,,040,大阪支店,10A100090,売掛金,840,O,O,0,9,朝凪物産株式会社,000,共通部門
83,1,2021-04,2021-04-15,266,4月15日伝票No198星川商事株式会社,10A100020,普通預金,2819432,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,2819432,O,O,0,13,星川商事株式会社,000,共通部門
84,1,2021-04,2021-04-15,267,4月15日伝票No199清和商事株式会社,10A100020,普通預金,2268756,O,O,0,40,JKL銀行 梅田,000,共通部門,10A100090,売掛金,2268756,O,O,0,20,清和商事株式会社,000,共通部門
84,2,2021-04,2021-04-15,267,4月15日伝票No199清和商事株式会社,10E200690,支払手数料,630,S,S,57,,,040,大阪支店,10A100090,売掛金,630,O,O,0,20,清和商事株式会社,000,共通部門
85,1,2021-04,2021-04-15,268,4月15日伝票No274株式会社北辰商事,10B100040,買掛金,3557473,O,O,0,1,株式会社北辰商事,000,共通部門,10A100020,普通預金,3557473,O,O,0,20,ABC銀行 本店,000,共通部門
73,1,2021-04,2021-04-15,4,広告費,10E200050,広告宣伝費,31500,S,S,2863,,,010,札幌営業所,10B100630,未払金,31500,O,O,0,,,000,共通部門
74,1,2021-04,2021-04-15,79,景品代,10E200140,福利厚生費,45477,S,S,4134,,,030,名古屋支店,10A100020,現金,45477,O,O,0,,,000,共通部門
87,1,2021-04,2021-04-16,103,コーヒー代5名,10E200150,交際費,2680,S,S,243,,,040,大阪支店,10A100020,現金,2680,O,O,0,,,000,共通部門
88,1,2021-04,2021-04-16,136,架空清掃会社A代,10E201270,雑費,16500,S,S,1500,,,040,大阪支店,10A100020,現金,16500,O,O,0,,,000,共通部門
86,1,2021-04,2021-04-16,61,電話代,10E200180,通信費,169334,S,S,15394,,,020,東京支店,10A100020,普通預金,169334,O,O,0,20,ABC銀行 本店,000,共通部門
89,1,2021-04,2021-04-17,12,ガソリン代,10E201120,車両費,4456,S,S,405,,,010,札幌営業所,10A100020,現金,4456,O,O,0,,,000,共通部門
89,2,2021-04,2021-04-17,12,高速代,10E201120,車両費,572,S,S,52,,,010,札幌営業所,10A100020,現金,572,O,O,0,,,000,共通部門
89,3,2021-04,2021-04-17,12,駐車代,10E201120,車両費,1143,S,S,103,,,010,札幌営業所,10A100020,現金,1143,O,O,0,,,000,共通部門
90,1,2021-04,2021-04-17,47,ガソリン代,10E201120,車両費,2540,S,S,230,,,020,東京支店,10A100020,現金,2540,O,O,0,,,000,共通部門
91,1,2021-04,2021-04-17,52,ガソリン代,10E201120,車両費,2191,S,S,199,,,020,東京支店,10A100020,現金,2191,O,O,0,,,000,共通部門
91,2,2021-04,2021-04-17,52,高速代,10E201120,車両費,1096,S,S,99,,,020,東京支店,10A100020,現金,1096,O,O,0,,,000,共通部門
91,3,2021-04,2021-04-17,52,駐車代,10E201120,車両費,1143,S,S,103,,,020,東京支店,10A100020,現金,1143,O,O,0,,,000,共通部門
92,1,2021-04,2021-04-18,237,ゴルフプレー代,10E200150,交際費,12000,S,S,1090,,,020,東京支店,10A100020,現金,12000,O,O,0,,,000,共通部門
93,1,2021-04,2021-04-19,244,ガソリン代,10E201120,車両費,7063,S,S,642,,,040,大阪支店,10A100020,現金,7063,O,O,0,,,000,共通部門
94,1,2021-04,2021-04-19,312,資金移動,10A100020,普通預金,500000,O,O,0,10,DEF銀行 駅前,000,共通部門,10A100020,普通預金,500000,O,O,0,20,ABC銀行 本店,000,共通部門
95,1,2021-04,2021-04-20,1,残業夜食　軽減税率,10E200140,福利厚生費,21600,AA,AA,1600,,,000,共通部門,10A100020,現金,21600,O,O,0,,,000,共通部門
110,1,2021-04,2021-04-20,101,広告料,10E200050,広告宣伝費,52500,S,S,4772,,,040,大阪支店,10B100630,未払金,52500,O,O,0,,,000,共通部門
111,1,2021-04,2021-04-20,118,コピー代,10E201110,事務用消耗品費,7011,S,S,637,,,040,大阪支店,10B100630,未払金,7011,O,O,0,,,000,共通部門
112,1,2021-04,2021-04-20,132,電気代,10E201040,水道光熱費,113565,S,S,10324,,,040,大阪支店,10A100020,普通預金,113565,O,O,0,40,JKL銀行 梅田,000,共通部門
112,2,2021-04,2021-04-20,132,水道代,10E201040,水道光熱費,6229,S,S,566,,,040,大阪支店,10A100020,普通預金,6229,O,O,0,40,JKL銀行 梅田,000,共通部門
113,1,2021-04,2021-04-20,135,事務用品,10E201110,事務用消耗品費,3120,S,S,283,,,040,大阪支店,10B100630,未払金,3120,O,O,0,,,000,共通部門
114,1,2021-04,2021-04-20,141,手形割引 株式会社緑野百貨店 | 仮手形番号=U20210420-141-12;受取仕訳未特定,10A100020,当座預金,7736137,O,O,0,1,ABC銀行,000,共通部門,10A100060,受取手形,7736137,O,O,0,,,000,共通部門
114,2,2021-04,2021-04-20,141,手形割引料 | 仮手形番号=U20210420-141-12,10E300020,支払利息,58382,E,E,0,,,020,東京支店,10A100060,受取手形,58382,O,O,0,,,000,共通部門
115,1,2021-04,2021-04-20,153,コーヒー代他2名,10E200150,交際費,1940,S,S,176,,,030,名古屋支店,10A100020,現金,1940,O,O,0,,,000,共通部門
116,1,2021-04,2021-04-20,163,会費,10E201140,諸会費,18000,O,O,0,,,050,九州営業所,10A100020,現金,18000,O,O,0,,,000,共通部門
117,1,2021-04,2021-04-20,169,電気料,10E201040,水道光熱費,120483,S,S,10953,,,050,九州営業所,10A100020,普通預金,120483,O,O,0,50,MNO銀行 北九州,000,共通部門
117,2,2021-04,2021-04-20,169,水道料,10E201040,水道光熱費,5303,S,S,482,,,050,九州営業所,10A100020,普通預金,5303,O,O,0,50,MNO銀行 北九州,000,共通部門
118,1,2021-04,2021-04-20,235,カウンター料金,10E201110,事務用消耗品費,6300,S,S,572,,,050,九州営業所,10B100630,未払金,6300,O,O,0,,,000,共通部門
98,1,2021-04,2021-04-20,24,架空鉄道会社A回数券,10E201230,旅費及び交通費,82620,S,S,7510,,,010,札幌営業所,10A100020,現金,82620,O,O,0,,,000,共通部門
119,1,2021-04,2021-04-20,241,ファイル等,10E200200,消耗品費,33981,S,S,3089,,,000,共通部門,10B100630,未払金,33981,O,O,0,,,000,共通部門
119,2,2021-04,2021-04-20,241,飲料水,10E200200,消耗品費,239048,S,S,21731,,,000,共通部門,10B100630,未払金,239048,O,O,0,,,000,共通部門
119,3,2021-04,2021-04-20,241,名刺代,10E200200,消耗品費,79048,S,S,7186,,,000,共通部門,10B100630,未払金,79048,O,O,0,,,000,共通部門
120,1,2021-04,2021-04-20,269,4月20日伝票No200株式会社彩雲トレーディング,10A100020,普通預金,3190411,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,3190411,O,O,0,30,株式会社彩雲トレーディング,000,共通部門
