JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
1195,1,2021-09,2021-09-03,50,駐車代,10E201120,車両費,600,S,S,54,,,020,東京支店,10A100020,現金,600,O,O,0,,,000,共通部門
1196,1,2021-09,2021-09-03,69,ティッシュ代,10E201270,雑費,1203,S,S,109,,,020,東京支店,10A100020,現金,1203,O,O,0,,,000,共通部門
1199,1,2021-09,2021-09-04,147,ガソリン代,10E201120,車両費,68420,S,S,6220,,,050,九州営業所,10B100630,未払金,68420,O,O,0,,,000,共通部門
1198,1,2021-09,2021-09-04,16,駐車代,10E201120,車両費,530,S,S,48,,,010,札幌営業所,10A100020,現金,530,O,O,0,,,000,共通部門
1198,2,2021-09,2021-09-04,16,ガソリン代,10E201120,車両費,5951,S,S,541,,,010,札幌営業所,10A100020,現金,5951,O,O,0,,,000,共通部門
1203,1,2021-09,2021-09-05,142,ガソリン代,10E201120,車両費,7290,S,S,662,,,040,大阪支店,10A100020,現金,7290,O,O,0,,,000,共通部門
1203,2,2021-09,2021-09-05,142,洗車代,10E201120,車両費,1905,S,S,173,,,040,大阪支店,10A100020,現金,1905,O,O,0,,,000,共通部門
1203,3,2021-09,2021-09-05,142,駐車代,10E201120,車両費,3048,S,S,277,,,040,大阪支店,10A100020,現金,3048,O,O,0,,,000,共通部門
1200,1,2021-09,2021-09-05,91,9月5日伝票No299株式会社豊原産業,10A100020,普通預金,746472,O,O,0,50,MNO銀行 北九州,000,共通部門,10A100090,売掛金,746472,O,O,0,22,株式会社豊原産業,000,共通部門
1200,2,2021-09,2021-09-05,91,9月5日伝票No299株式会社豊原産業,10E200690,支払手数料,472,S,S,42,,,050,九州営業所,10A100090,売掛金,472,O,O,0,22,株式会社豊原産業,000,共通部門
1201,1,2021-09,2021-09-05,92,9月5日伝票No300若松販売株式会社,10A100020,普通預金,919168,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,919168,O,O,0,26,若松販売株式会社,000,共通部門
1201,2,2021-09,2021-09-05,92,9月5日伝票No300若松販売株式会社,10E200690,支払手数料,472,S,S,42,,,020,東京支店,10A100090,売掛金,472,O,O,0,26,若松販売株式会社,000,共通部門
1202,1,2021-09,2021-09-05,93,9月5日伝票No301晴海物産株式会社,10A100020,普通預金,1695610,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,1695610,O,O,0,27,晴海物産株式会社,000,共通部門
1204,1,2021-09,2021-09-06,10,ガソリン代,10E201120,車両費,4224,S,S,384,,,010,札幌営業所,10A100020,現金,4224,O,O,0,,,000,共通部門
1207,1,2021-09,2021-09-06,110,タクシー代,10E201230,旅費及び交通費,2290,S,S,208,,,040,大阪支店,10A100020,現金,2290,O,O,0,,,000,共通部門
1208,1,2021-09,2021-09-06,133,税理士報酬,10E200600,支払報酬,139710,S,S,12700,,,020,東京支店,10A100020,普通預金,139710,O,O,0,20,ABC銀行 本店,000,共通部門
1205,1,2021-09,2021-09-06,42,コーヒー代2名,10E200150,交際費,1260,S,S,114,,,020,東京支店,10A100020,現金,1260,O,O,0,,,000,共通部門
1206,1,2021-09,2021-09-06,43,食事代 架空店舗030 2名,10E200150,交際費,4120,S,S,374,,,020,東京支店,10A100020,現金,4120,O,O,0,,,000,共通部門
1209,1,2021-09,2021-09-07,21,架空鉄道会社A代,10E201230,旅費及び交通費,69500,S,S,6318,,,010,札幌営業所,10A100020,現金,69500,O,O,0,,,000,共通部門
1210,1,2021-09,2021-09-07,22,旅費,10E201230,旅費及び交通費,50000,S,S,4545,,,010,札幌営業所,10A100020,現金,50000,O,O,0,,,000,共通部門
1211,1,2021-09,2021-09-08,9,コーヒー代2名,10E200150,交際費,1400,S,S,127,,,010,札幌営業所,10A100020,現金,1400,O,O,0,,,000,共通部門
1213,1,2021-09,2021-09-09,148,ガソリン代,10E201120,車両費,6865,S,S,624,,,050,九州営業所,10A100020,現金,6865,O,O,0,,,000,共通部門
1213,2,2021-09,2021-09-09,148,高速代,10E201120,車両費,2286,S,S,207,,,050,九州営業所,10A100020,現金,2286,O,O,0,,,000,共通部門
1212,1,2021-09,2021-09-09,20,旅費,10E201230,旅費及び交通費,38970,S,S,3542,,,010,札幌営業所,10A100020,現金,38970,O,O,0,,,000,共通部門
1226,1,2021-09,2021-09-10,103,お見舞代,10E200150,交際費,10000,S,S,909,,,040,大阪支店,10A100020,現金,10000,O,O,0,,,000,共通部門
1227,1,2021-09,2021-09-10,142,手形期日落日 青凪商事株式会社,10B100030,支払手形,2653685,O,O,0,,,000,共通部門,10A100020,当座預金,2653685,O,O,0,1,ABC銀行,000,共通部門
1228,1,2021-09,2021-09-10,143,点検作業料,10E201120,車両費,22000,S,S,2000,,,040,大阪支店,10A100020,現金,22000,O,O,0,,,000,共通部門
1229,1,2021-09,2021-09-10,162,会議　食事代,10E201130,会議費,24995,S,S,2272,,,020,東京支店,10A100020,現金,24995,O,O,0,,,000,共通部門
1230,1,2021-09,2021-09-10,168,有線,10E201270,雑費,6000,S,S,545,,,050,九州営業所,10B100630,未払金,6000,O,O,0,,,000,共通部門
1230,2,2021-09,2021-09-10,168,警備料,10E201270,雑費,42858,S,S,3896,,,050,九州営業所,10B100630,未払金,42858,O,O,0,,,000,共通部門
1214,1,2021-09,2021-09-10,44,手土産代 架空店舗058,10E200150,交際費,2540,S,S,230,,,020,東京支店,10A100020,現金,2540,O,O,0,,,000,共通部門
1215,1,2021-09,2021-09-10,62,源泉税支払,10B100690,預り金,260493,O,O,0,3,源泉税,000,共通部門,10A100020,普通預金,260493,O,O,0,20,ABC銀行 本店,000,共通部門
1215,2,2021-09,2021-09-10,62,住民税支払,10B100690,預り金,449500,O,O,0,2,住民税,000,共通部門,10A100020,普通預金,449500,O,O,0,20,ABC銀行 本店,000,共通部門
1216,1,2021-09,2021-09-10,66,有線,10E201270,雑費,5000,S,S,454,,,010,札幌営業所,10B100630,未払金,5000,O,O,0,,,000,共通部門
1216,2,2021-09,2021-09-10,66,警備料,10E201270,雑費,34286,S,S,3116,,,010,札幌営業所,10B100630,未払金,34286,O,O,0,,,000,共通部門
1217,1,2021-09,2021-09-10,73,ゴルフプレー代,10E200150,交際費,18600,S,S,1690,,,020,東京支店,10A100020,現金,18600,O,O,0,,,000,共通部門
1218,1,2021-09,2021-09-10,81,ガソリン代,10E201120,車両費,4931,S,S,448,,,050,九州営業所,10A100020,現金,4931,O,O,0,,,000,共通部門
1218,2,2021-09,2021-09-10,81,駐車代,10E201120,車両費,572,S,S,52,,,050,九州営業所,10A100020,現金,572,O,O,0,,,000,共通部門
1219,1,2021-09,2021-09-10,85,電話代,10E200180,通信費,69152,S,S,6286,,,030,名古屋支店,10A100020,普通預金,69152,O,O,0,30,GHI銀行 名古屋,000,共通部門
1219,2,2021-09,2021-09-10,85,架空鉄道会社A代,10E201230,旅費及び交通費,6000,S,S,545,,,030,名古屋支店,10A100020,現金,6000,O,O,0,,,000,共通部門
1220,1,2021-09,2021-09-10,94,9月10日伝票No302株式会社南風商会,10A100020,普通預金,5816357,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,5816357,O,O,0,19,株式会社南風商会,000,共通部門
1220,2,2021-09,2021-09-10,94,9月10日伝票No302株式会社南風商会,10E200690,支払手数料,735,S,S,66,,,030,名古屋支店,10A100090,売掛金,735,O,O,0,19,株式会社南風商会,000,共通部門
1221,1,2021-09,2021-09-10,95,9月10日伝票No303株式会社青葉百貨店 | 売上伝票=20210831-113;手形番号=R20210910-95-28,10A100060,受取手形,6477499,O,O,0,,,000,共通部門,10A100090,売掛金,6477499,O,O,0,28,株式会社青葉百貨店,000,共通部門
1222,1,2021-09,2021-09-10,96,9月10日伝票No477青凪商事株式会社,10B100040,買掛金,558315,O,O,0,3,青凪商事株式会社,000,共通部門,10A100090,売掛金,558315,O,O,0,3,青凪商事株式会社,000,共通部門
1223,1,2021-09,2021-09-10,97,9月10日伝票No499株式会社花咲商事東京本社,10A100020,普通預金,8086297,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,8086297,O,O,0,14,株式会社花咲商事,000,共通部門
1223,2,2021-09,2021-09-10,97,9月10日伝票No499株式会社花咲商事東京本社,10E200690,支払手数料,840,S,S,76,,,020,東京支店,10A100090,売掛金,840,O,O,0,14,株式会社花咲商事,000,共通部門
1224,1,2021-09,2021-09-10,98,9月10日伝票No220青凪商事株式会社,10B100040,買掛金,2692850,O,O,0,3,青凪商事株式会社,000,共通部門,10B100030,支払手形,2692850,O,O,0,,,000,共通部門
1225,1,2021-09,2021-09-10,99,9月10日伝票No222株式会社白樺商事,10B100040,買掛金,414892,O,O,0,8,株式会社白樺商事,000,共通部門,10A100020,普通預金,414892,O,O,0,20,ABC銀行 本店,000,共通部門
1237,1,2021-09,2021-09-11,112,電話代,10E200180,通信費,167604,S,S,15236,,,040,大阪支店,10A100020,普通預金,167604,O,O,0,40,JKL銀行 梅田,000,共通部門
1238,1,2021-09,2021-09-11,129,家賃支払い,10E200720,地代家賃,399000,S,S,36272,,,030,名古屋支店,10A100020,普通預金,399000,O,O,0,30,GHI銀行 名古屋,000,共通部門
1239,1,2021-09,2021-09-11,156,出張旅費,10E201230,旅費及び交通費,7000,S,S,636,,,050,九州営業所,10A100020,現金,7000,O,O,0,,,000,共通部門
1240,1,2021-09,2021-09-11,161,旅費,10E201230,旅費及び交通費,4300,S,S,390,,,050,九州営業所,10A100020,現金,4300,O,O,0,,,000,共通部門
1241,1,2021-09,2021-09-11,167,家賃支払い,10E200720,地代家賃,630000,S,S,57272,,,050,九州営業所,10A100020,普通預金,630000,O,O,0,50,MNO銀行 北九州,000,共通部門
1241,2,2021-09,2021-09-11,167,電話代,10E200180,通信費,110745,S,S,10067,,,050,九州営業所,10A100020,普通預金,110745,O,O,0,50,MNO銀行 北九州,000,共通部門
1231,1,2021-09,2021-09-11,23,旅費,10E201230,旅費及び交通費,28448,S,S,2586,,,010,札幌営業所,10A100020,現金,28448,O,O,0,,,000,共通部門
1231,2,2021-09,2021-09-11,23,旅費,10E201230,旅費及び交通費,33181,S,S,3016,,,010,札幌営業所,10A100020,現金,33181,O,O,0,,,000,共通部門
1231,3,2021-09,2021-09-11,23,旅費,10E201230,旅費及び交通費,39811,S,S,3619,,,010,札幌営業所,10A100020,現金,39811,O,O,0,,,000,共通部門
1232,1,2021-09,2021-09-11,33,家賃支払い,10E200720,地代家賃,320000,S,S,29090,,,010,札幌営業所,10A100020,普通預金,320000,O,O,0,10,DEF銀行 駅前,000,共通部門
1232,2,2021-09,2021-09-11,33,電話代,10E200180,通信費,169240,S,S,15385,,,010,札幌営業所,10A100020,普通預金,169240,O,O,0,10,DEF銀行 駅前,000,共通部門
1233,1,2021-09,2021-09-11,45,飲食代 架空店舗078 4名,10E200150,交際費,17360,S,S,1578,,,020,東京支店,10A100020,現金,17360,O,O,0,,,000,共通部門
1234,1,2021-09,2021-09-11,58,旅費,10E201230,旅費及び交通費,90200,S,S,8200,,,020,東京支店,10A100020,現金,90200,O,O,0,,,000,共通部門
1235,1,2021-09,2021-09-11,63,家賃支払,10E200720,地代家賃,1260000,S,S,114545,,,020,東京支店,10A100020,普通預金,1260000,O,O,0,20,ABC銀行 本店,000,共通部門
1236,1,2021-09,2021-09-11,64,家賃支払,10E200720,地代家賃,840000,S,S,76363,,,040,大阪支店,10A100020,普通預金,840000,O,O,0,40,JKL銀行 梅田,000,共通部門
1242,1,2021-09,2021-09-12,1,"発生記録により、電子記録債権40,000円が発生",10A100200,電子記録債権,40000,O,O,0,,,000,共通部門,10A100090,売掛金,40000,O,O,0,1,株式会社若葉百貨店,000,共通部門
1246,1,2021-09,2021-09-12,104,コーヒー代3名,10E200150,交際費,1890,S,S,171,,,040,大阪支店,10A100020,現金,1890,O,O,0,,,000,共通部門
1243,1,2021-09,2021-09-12,11,ガソリン代,10E201120,車両費,3210,S,S,291,,,010,札幌営業所,10A100020,現金,3210,O,O,0,,,000,共通部門
1247,1,2021-09,2021-09-12,149,コーヒー代3名,10E200150,交際費,1890,S,S,171,,,030,名古屋支店,10A100020,現金,1890,O,O,0,,,000,共通部門
1244,1,2021-09,2021-09-12,59,引き出し,10A100020,現金,1000000,O,O,0,,,000,共通部門,10A100020,当座預金,1000000,O,O,0,1,ABC銀行,000,共通部門
1245,1,2021-09,2021-09-12,73,コーヒー代3名,10E200150,交際費,1575,S,S,143,,,020,東京支店,10A100020,現金,1575,O,O,0,,,000,共通部門
1250,1,2021-09,2021-09-13,152,コーヒー代3名,10E200150,交際費,1890,S,S,171,,,050,九州営業所,10A100020,現金,1890,O,O,0,,,000,共通部門
1251,1,2021-09,2021-09-13,157,航空券代,10E201230,旅費及び交通費,26900,S,S,2445,,,050,九州営業所,10A100020,普通預金,26900,O,O,0,50,MNO銀行 北九州,000,共通部門
1252,1,2021-09,2021-09-13,165,台所用品他,10E201270,雑費,1311,S,S,119,,,050,九州営業所,10A100020,現金,1311,O,O,0,,,000,共通部門
1248,1,2021-09,2021-09-13,17,駐車代,10E201120,車両費,368,S,S,33,,,010,札幌営業所,10A100020,現金,368,O,O,0,,,000,共通部門
1249,1,2021-09,2021-09-13,75,ゴルフプレー代,10E200150,交際費,7350,S,S,668,,,010,札幌営業所,10A100020,現金,7350,O,O,0,,,000,共通部門
1255,1,2021-09,2021-09-14,105,飲食代 架空店舗062 3名,10E200150,交際費,18750,S,S,1704,,,040,大阪支店,10A100020,現金,18750,O,O,0,,,000,共通部門
1253,1,2021-09,2021-09-14,51,高速代,10E201120,車両費,3124,S,S,284,,,020,東京支店,10A100020,現金,3124,O,O,0,,,000,共通部門
1253,2,2021-09,2021-09-14,51,駐車代,10E201120,車両費,2620,S,S,238,,,020,東京支店,10A100020,現金,2620,O,O,0,,,000,共通部門
1254,1,2021-09,2021-09-14,61,電話代,10E200180,通信費,129673,S,S,11788,,,020,東京支店,10A100020,普通預金,129673,O,O,0,20,ABC銀行 本店,000,共通部門
1258,1,2021-09,2021-09-15,100,9月15日伝票No304株式会社若葉百貨店,10A100020,普通預金,1055580,O,O,0,50,MNO銀行 北九州,000,共通部門,10A100090,売掛金,1055580,O,O,0,1,株式会社若葉百貨店,000,共通部門
1258,2,2021-09,2021-09-15,100,9月15日伝票No304株式会社若葉百貨店,10E200690,支払手数料,840,S,S,76,,,050,九州営業所,10A100090,売掛金,840,O,O,0,1,株式会社若葉百貨店,000,共通部門
1259,1,2021-09,2021-09-15,101,9月15日伝票No305株式会社瑞穂流通,10A100020,普通預金,1017205,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,1017205,O,O,0,6,株式会社瑞穂流通,000,共通部門
1259,2,2021-09,2021-09-15,101,9月15日伝票No305株式会社瑞穂流通,10E200690,支払手数料,840,S,S,76,,,030,名古屋支店,10A100090,売掛金,840,O,O,0,6,株式会社瑞穂流通,000,共通部門
1260,1,2021-09,2021-09-15,102,9月15日伝票No306株式会社高原マーケット,10A100020,普通預金,709224,O,O,0,40,JKL銀行 梅田,000,共通部門,10A100090,売掛金,709224,O,O,0,8,株式会社高原マーケット,000,共通部門
1260,2,2021-09,2021-09-15,102,9月15日伝票No306株式会社高原マーケット,10E200690,支払手数料,840,S,S,76,,,040,大阪支店,10A100090,売掛金,840,O,O,0,8,株式会社高原マーケット,000,共通部門
1261,1,2021-09,2021-09-15,103,9月15日伝票No307朝凪物産株式会社,10A100020,普通預金,672280,O,O,0,40,JKL銀行 梅田,000,共通部門,10A100090,売掛金,672280,O,O,0,9,朝凪物産株式会社,000,共通部門
1261,2,2021-09,2021-09-15,103,9月15日伝票No307朝凪物産株式会社,10E200690,支払手数料,840,S,S,76,,,040,大阪支店,10A100090,売掛金,840,O,O,0,9,朝凪物産株式会社,000,共通部門
1262,1,2021-09,2021-09-15,104,9月15日伝票No308星川商事株式会社,10A100020,普通預金,1088296,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,1088296,O,O,0,13,星川商事株式会社,000,共通部門
1263,1,2021-09,2021-09-15,105,9月15日伝票No309清和商事株式会社,10A100020,普通預金,1128275,O,O,0,40,JKL銀行 梅田,000,共通部門,10A100090,売掛金,1128275,O,O,0,20,清和商事株式会社,000,共通部門
1263,2,2021-09,2021-09-15,105,9月15日伝票No309清和商事株式会社,10E200690,支払手数料,315,S,S,28,,,040,大阪支店,10A100090,売掛金,315,O,O,0,20,清和商事株式会社,000,共通部門
1264,1,2021-09,2021-09-15,106,9月15日伝票No224株式会社北辰商事,10B100040,買掛金,6100952,O,O,0,1,株式会社北辰商事,000,共通部門,10A100020,普通預金,6100952,O,O,0,20,ABC銀行 本店,000,共通部門
1265,1,2021-09,2021-09-15,117,会費,10E201140,諸会費,20000,O,O,0,,,040,大阪支店,10A100020,現金,20000,O,O,0,,,000,共通部門
1256,1,2021-09,2021-09-15,82,ガソリン代,10E201120,車両費,25780,S,S,2343,,,030,名古屋支店,10B100630,未払金,25780,O,O,0,,,000,共通部門
1257,1,2021-09,2021-09-15,88,9月給与その他 0060 パート･アルバイト,10E200520,雑給,349816,O,O,0,,,020,東京支店,10A100020,現金,349816,O,O,0,,,000,共通部門
1257,2,2021-09,2021-09-15,88,9月給与その他 0060 パート･アルバイト,10E200520,雑給,480,O,O,0,,,020,東京支店,10B100690,預り金,480,O,O,0,3,源泉税,000,共通部門
1257,3,2021-09,2021-09-15,88,9月給与その他 0060 パート･アルバイト,10E200520,雑給,5734,O,O,0,,,020,東京支店,10B100690,預り金,5734,O,O,0,9,その他,000,共通部門
1268,1,2021-09,2021-09-16,130,会費,10E201140,諸会費,24000,O,O,0,,,040,大阪支店,10A100020,普通預金,24000,O,O,0,40,JKL銀行 梅田,000,共通部門
1269,1,2021-09,2021-09-16,136,架空清掃会社A代,10E201270,雑費,16500,S,S,1500,,,040,大阪支店,10A100020,現金,16500,O,O,0,,,000,共通部門
1266,1,2021-09,2021-09-16,74,ゴルフプレー代,10E200150,交際費,11000,S,S,1000,,,020,東京支店,10A100020,現金,11000,O,O,0,,,000,共通部門
1267,1,2021-09,2021-09-16,86,タクシー代,10E201230,旅費及び交通費,7600,S,S,690,,,030,名古屋支店,10A100020,現金,7600,O,O,0,,,000,共通部門
1271,1,2021-09,2021-09-17,12,ガソリン代,10E201120,車両費,7113,S,S,646,,,010,札幌営業所,10A100020,現金,7113,O,O,0,,,000,共通部門
1271,2,2021-09,2021-09-17,12,ガソリン代,10E201120,車両費,4015,S,S,365,,,010,札幌営業所,10A100020,現金,4015,O,O,0,,,000,共通部門
1270,1,2021-09,2021-09-17,4,広告費,10E200050,広告宣伝費,31500,S,S,2863,,,010,札幌営業所,10B100630,未払金,31500,O,O,0,,,000,共通部門
1272,1,2021-09,2021-09-17,52,高速代,10E201120,車両費,1096,S,S,99,,,020,東京支店,10A100020,現金,1096,O,O,0,,,000,共通部門
1272,2,2021-09,2021-09-17,52,駐車代,10E201120,車両費,762,S,S,69,,,020,東京支店,10A100020,現金,762,O,O,0,,,000,共通部門
1272,3,2021-09,2021-09-17,52,ガソリン代,10E201120,車両費,5477,S,S,497,,,020,東京支店,10A100020,現金,5477,O,O,0,,,000,共通部門
1273,1,2021-09,2021-09-18,24,架空鉄道会社A回数券,10E201230,旅費及び交通費,82620,S,S,7510,,,010,札幌営業所,10A100020,現金,82620,O,O,0,,,000,共通部門
1274,1,2021-09,2021-09-18,74,手土産代 株式会社桜丘百貨店,10E200150,交際費,6300,S,S,572,,,020,東京支店,10A100020,現金,6300,O,O,0,,,000,共通部門
1275,1,2021-09,2021-09-18,79,景品代,10E200140,福利厚生費,39874,S,S,3624,,,030,名古屋支店,10A100020,現金,39874,O,O,0,,,000,共通部門
1276,1,2021-09,2021-09-19,47,ガソリン代,10E201120,車両費,3620,S,S,329,,,020,東京支店,10A100020,現金,3620,O,O,0,,,000,共通部門
1277,1,2021-09,2021-09-19,82,ガソリン代,10E201120,車両費,4602,S,S,418,,,050,九州営業所,10A100020,現金,4602,O,O,0,,,000,共通部門
1277,2,2021-09,2021-09-19,82,駐車代,10E201120,車両費,381,S,S,34,,,050,九州営業所,10A100020,現金,381,O,O,0,,,000,共通部門
1278,1,2021-09,2021-09-20,1,残業夜食　軽減税率,10E200140,福利厚生費,21600,AA,AA,1600,,,000,共通部門,10A100020,現金,21600,O,O,0,,,000,共通部門
1289,1,2021-09,2021-09-20,101,広告料,10E200050,広告宣伝費,52500,S,S,4772,,,040,大阪支店,10B100630,未払金,52500,O,O,0,,,000,共通部門
1290,1,2021-09,2021-09-20,105,手形満期 株式会社緑野百貨店 | 手形番号=R20210731-120-12;受取額に決済額を訂正,10A100020,当座預金,10130263,O,O,0,1,ABC銀行,000,共通部門,10A100060,受取手形,10130263,O,O,0,,,000,共通部門
1291,1,2021-09,2021-09-20,107,9月20日伝票No310株式会社楓屋,10A100020,現金,692628,O,O,0,,,000,共通部門,10A100090,売掛金,692628,O,O,0,11,株式会社楓屋,000,共通部門
1291,2,2021-09,2021-09-20,107,資金移動,10A100020,普通預金,15000000,O,O,0,20,ABC銀行 本店,000,共通部門,10A100020,当座預金,15000000,O,O,0,1,ABC銀行,000,共通部門
1292,1,2021-09,2021-09-20,108,9月20日伝票No311合同会社つばさ商店,10A100020,普通預金,2661050,O,O,0,30,GHI銀行 名古屋,000,共通部門,10A100090,売掛金,2661050,O,O,0,21,合同会社つばさ商店,000,共通部門
1292,2,2021-09,2021-09-20,108,9月20日伝票No311合同会社つばさ商店,10E200690,支払手数料,630,S,S,57,,,030,名古屋支店,10A100090,売掛金,630,O,O,0,21,合同会社つばさ商店,000,共通部門
1293,1,2021-09,2021-09-20,109,9月20日伝票No312株式会社彩雲トレーディング,10A100020,普通預金,913719,O,O,0,20,ABC銀行 本店,000,共通部門,10A100090,売掛金,913719,O,O,0,30,株式会社彩雲トレーディング,000,共通部門
1293,2,2021-09,2021-09-20,109,9月20日伝票No312株式会社彩雲トレーディング,10E200690,支払手数料,735,S,S,66,,,020,東京支店,10A100090,売掛金,735,O,O,0,30,株式会社彩雲トレーディング,000,共通部門
1294,1,2021-09,2021-09-20,110,9月20日伝票No226株式会社和泉流通,10B100040,買掛金,944145,O,O,0,4,株式会社和泉流通,000,共通部門,10A100020,普通預金,944145,O,O,0,20,ABC銀行 本店,000,共通部門
1295,1,2021-09,2021-09-20,111,9月20日伝票No227株式会社日向産業,10B100040,買掛金,3600809,O,O,0,6,株式会社日向産業,000,共通部門,10A100020,普通預金,3600809,O,O,0,20,ABC銀行 本店,000,共通部門
1296,1,2021-09,2021-09-20,112,9月20日伝票No229株式会社花園商会,10B100040,買掛金,4398969,O,O,0,11,株式会社花園商会,000,共通部門,10A100020,普通預金,4398969,O,O,0,20,ABC銀行 本店,000,共通部門
1297,1,2021-09,2021-09-20,118,コピー代,10E201110,事務用消耗品費,7198,S,S,654,,,040,大阪支店,10B100630,未払金,7198,O,O,0,,,000,共通部門
1298,1,2021-09,2021-09-20,135,事務用品,10E201110,事務用消耗品費,5730,S,S,520,,,040,大阪支店,10B100630,未払金,5730,O,O,0,,,000,共通部門
1299,1,2021-09,2021-09-20,138,高速代,10E201120,車両費,3410,S,S,310,,,040,大阪支店,10A100020,現金,3410,O,O,0,,,000,共通部門
1299,2,2021-09,2021-09-20,138,高速代,10E201120,車両費,2524,S,S,229,,,040,大阪支店,10A100020,現金,2524,O,O,0,,,000,共通部門
1299,3,2021-09,2021-09-20,138,高速代,10E201120,車両費,3667,S,S,333,,,040,大阪支店,10A100020,現金,3667,O,O,0,,,000,共通部門
1299,4,2021-09,2021-09-20,138,洗車代,10E201120,車両費,1905,S,S,173,,,040,大阪支店,10A100020,現金,1905,O,O,0,,,000,共通部門
1299,5,2021-09,2021-09-20,138,ガソリン代,10E201120,車両費,8560,S,S,778,,,040,大阪支店,10A100020,現金,8560,O,O,0,,,000,共通部門
1299,6,2021-09,2021-09-20,138,ウォッシャー液代,10E201120,車両費,572,S,S,52,,,040,大阪支店,10A100020,現金,572,O,O,0,,,000,共通部門
1299,7,2021-09,2021-09-20,138,高速代,10E201120,車両費,4291,S,S,390,,,040,大阪支店,10A100020,現金,4291,O,O,0,,,000,共通部門
1300,1,2021-09,2021-09-20,141,架空鉄道会社A代,10E201230,旅費及び交通費,8500,S,S,772,,,040,大阪支店,10A100020,現金,8500,O,O,0,,,000,共通部門
1301,1,2021-09,2021-09-20,163,会費,10E201140,諸会費,18000,O,O,0,,,050,九州営業所,10A100020,現金,18000,O,O,0,,,000,共通部門
