relative_path,bytes,sha256
en/pnl/2021-05.csv,2616,39FE292E9FBFD57A48C23D5210C8ABCB3BDB31A5275D0BFB0865B12F35BB0A06
en/pnl/2021-06.csv,2642,78065789655469CE90947A7416FC5D8FAA2D512DCAD7B95C762B9E0B60EB8515
en/pnl/2021-07.csv,2658,79E5C010D7C409E46A6DC31BAF621EFF5CAA444B97D598804EF42009ED8656A7
en/pnl/2021-08.csv,2662,D7E3E203B41CA18BD13BA45ACFB3CCA2A60F4FE356E401CEE314A64B2F711B06
en/pnl/2021-09.csv,2664,4A2B08782875942E8AAAFE160C4BD93A1FFB27063D7CE0B0BB5830FE401728C0
en/pnl/2021-10.csv,2664,0F9EEFFF25E9A55E23E841391FBEF258C964BAD2B25C7025409C2041CB56315F
en/pnl/2021-11.csv,2664,B1C9EFF3C87F5E1BBDE7F3921BB0BE617B8CE8BF878AE4B530E9B576A5C6C826
en/pnl/2021-12.csv,2666,4D7BB7B4EEBCEFCE9566BC6765D9A4E9290FBA6D1C8B6A2B6FEB71BB082B7549
en/pnl/2022-01.csv,2666,7CC326D2D499B59250A82A126C89BB15BBFFF51811219437CF06DD1CE2B5D977
en/pnl/2022-02.csv,2666,748DF965CE4E0A96D2BA7FA40172540C01545A7E64ED9AF8E86962986A440FCE
en/pnl/2022-03.csv,2752,3FAA23321F742A898058790E8A3287225550F3F60DC1FF233D99E726BF443D23
en/pnl/ALL.csv,2752,3FAA23321F742A898058790E8A3287225550F3F60DC1FF233D99E726BF443D23
en/source/ar_ap_open_item.csv,47121,76EC1FDDE41C9B4CC2BC164A38F882EFCD079B6ED2BE3BBED921BC2F66279877
en/source/business_document.csv,102472,C499F60CC14E9EB848E0E660CFADB97A743960C11187C2453C848D53D29B56E7
en/source/business_document_party.csv,53848,C9AAE4AE45D87694FE1E704AFA36BD303D116D09DD920BB562DA75200BB5F103
en/source/cash_application.csv,39350,8039D0694446E496A42C376465F536632EFF782D6DFAAD456958B2C4302BDE41
en/source/cash_settlement.csv,33056,2A377F1752DB11306E5B9DF43A71FCF93018BDF5307240B64503DD1DCBEE3AA6
en/source/journal_document_link.csv,51310,3FFCE7EB59BC0EDADCF1AA9822E6B2155DE8EDBC8363188749FA807D17FD411D
en/source/trading_partner_balance.csv,72,E0B58B794B724DA3DC24FECBBB61BA92FBD2D04CAB8121047BFD039277F52ED2
en/source/trading_partner_en.csv,129,1F99AF966A7079D85BFC046D489186141D8E2F7AA4507ACF73067716A8C6ED0B
en/source/transaction_document_detail.csv,55543,CAFB4BB062688E685CBE2CD17C6FB2730675C6FCD42F4907E5A8D5C46404B05D
en/source/transaction_document_link.csv,79208,0D5B5FBA88304590DFE6C62FD03DF52CA7DA48E4F14652139697DB51C5805AED
en/tidy/2021-02.csv,11534,EBE5283AA9552CA7DD103E5A969129CFF295B99FD42A972671E67E69673A39ED
en/tidy/2021-03.csv,23279,192B7AE5263F09F06249C57073BF7DA69E36F2CFF1D90C30B1C2B4ABBCBA29CF
en/tidy/2021-04.csv,726902,C06107DC54C2CCBA4099B4AE0D055EA0C1894E4351BD97B8BA0EE57C93BE3BEC
en/tidy/2021-05.csv,701819,EC620283989A6FF1BF83DB3BFAB93BD445833155AB84BBB15F16E62A10794374
en/tidy/2021-06.csv,659859,5D5D170B817AA809FCB2A354C2B84D525DAE4C82CBE5E7782738FF58DDB1BFDF
en/tidy/2021-07.csv,685313,8C4CF3EEC9914D2E36CF61F7461F5E17B646A44A3BE2AA63CBE21C101B1617DD
en/tidy/2021-08.csv,681333,EC00D4ACAC86499B20B96396165AB4D94F9F20D55C42DBBE83662901F114C31E
en/tidy/2021-09.csv,675507,96EFF1EFC0092FF60EA7675A02F391D36C44E74034062FA24F2E39CE93214344
en/tidy/2021-10.csv,686188,9EEE7266F721CD0A3D3A82891D71400E10B8DA23C04C7F4AFC2014E03DAA48C1
en/tidy/2021-11.csv,684534,DF798131FAEC54EFD3B04BE0326B5EBB12BC218C34DB7326D4314857D91B4179
en/tidy/2021-12.csv,723298,6599A20861260DAA7CF2A6D856D51CF9360FEE6D6D9F5035BCCA92800D179455
en/tidy/2022-01.csv,685166,99D98EE5E04E9FC14E897E87BDB9DED854AA2CF4E14F8D751FD551D5105133C1
en/tidy/2022-02.csv,684870,1CC97F3E0AAB4A80097249060BCCC59BCF7C0B1543483128B68F4E4B8CC5CD84
en/tidy/2022-03.csv,667845,C0642F1D88F7596A4121C353B86A7150FB68A6B52E18E9A56D4F6B86FD86EC17
en/tidy/2022-04.csv,11853,987CD7888F32B9C606D5324B07AA5209C68E337FB2181BFF1E9BAA6A267359B1
en/tidy/2022-05.csv,11853,5D8D5DE3D8E9D04B5CC9772F993418F444B10F2CAF045ACC2A6BAAB81B938A44
en/tidy/ALL.csv,8319248,7A43AFDF084310947F6D68D6F5BEEA5E48316C774E4A0BB66BC46A3E2B7E1E44
en/trial_balance/2021-04.csv,3801,E09889AA7E31B7C6164C529175191C3F7C0B6777DD1E010F0984CDA9FE0A6794
en/trial_balance/2021-05.csv,3887,53CE3A3CF1B98E991ECDECF225416CD6766AF41EAB1D2F2D58DD8F428DE827E2
en/trial_balance/2021-06.csv,3915,CF4D6D46D5AA85A444131EC560E453D6A2155135C90403CF148884B24510E5EB
en/trial_balance/2021-07.csv,3941,8D9D70B0198322F487EA3D1E3A446147D584190E149338D66CAF1C22D11EE617
en/trial_balance/2021-08.csv,3945,7E52E1C25DA7B3B18EDFCCD978C8CB29CD1DB8DEA3C031EAAFBF21F9B004E6F7
en/trial_balance/2021-09.csv,3937,CE57AC7CD91CC9CAB20C9CD86C24B00FEB33A6199FA34D8DE9CD38B7E97EBB3E
en/trial_balance/2021-10.csv,3950,BBD444FBE76357FA2CDFC127797CEB64ADFADD2C10204BDF1E1E087AC78DB0F8
en/trial_balance/2021-11.csv,3939,636C564B4D4CA7E260714CB066B0A1F1724114685C18D33A05F0C019241113E1
en/trial_balance/2021-12.csv,3947,53B22D1306B78B2AD5D68AD5CE67F71F19A602A32E733BFB38059E5C13795515
en/trial_balance/2022-01.csv,3945,F3376019CDB882A81D0086A3DD599EFD91608E08DD3223A848735299BA9A6D5A
en/trial_balance/2022-02.csv,3931,E6D1564D1920F33AD09342C5E316DA18927C85FE9C2F5E8E1095F58B83EAD107
en/trial_balance/2022-03.csv,4085,2BC73334CB31C1465EE9E84FC4BCF46AED0F582CDD61B078C57E64419066E59A
en/trial_balance/ALL.csv,45881,A660EAC8728C5292AA49FA4256BBC091940E672F9AE531ECED971F8CEDEDD390
index.json,3967,7D72B1FEB7BD88A9AD05CD6434331F695F76A35FAA414833B45D8F92899F7ACE
ja/balance_sheet/2021-04.csv,2526,891F714F34F99E1CB48E31EA23A8F942E2877D103913B2381539D0F5D3956560
ja/balance_sheet/2021-05.csv,2530,CB0D9077E0F00F2E8E40571E65D005FA5FD53E7B9C6A0A2D6620260E56EFD0B7
ja/balance_sheet/2021-06.csv,2531,369A5D8CB74A7E181E85B1A384BFEAC73BE21DCD6A689A89FCEE185745508649
ja/balance_sheet/2021-07.csv,2534,C60F17CE22FA65CFCFAA710069B82A72CB9DCDC0CEEAADE603D72F8F8BE482B1
ja/balance_sheet/2021-08.csv,2536,7936301ECC78A86EB9C0CE57D1FDE64FA0450F69C3704AE4DB49BCF2C9FAB1D0
ja/balance_sheet/2021-09.csv,2535,5430EC49AA223BC5D93BCAFD0F7D3BA6970AB7AE0C9EF4223F83460D6631252B
ja/balance_sheet/2021-10.csv,2536,A28A03FAB40CB587506E1DFA56E2DEDB7FE2F0DDA5E327E91BFBFDC8615297E1
ja/balance_sheet/2021-11.csv,2536,619CA7379AED74845D2EBB921A77658AA2D11F4165974DCD9BDFEF3BF222D9C6
ja/balance_sheet/2021-12.csv,2538,D1CC206A197E18546C89346618CD9EEF0D57DA8DA29D2A71E92191EABD72ED90
ja/balance_sheet/2022-01.csv,2537,7DCA7D9C12C677A9B8302ACDBCF7ED5C0AA80680C181C9EFAF6759AE75CD5EA9
ja/balance_sheet/2022-02.csv,2538,A0B007CE65B1435117158BA9F476F4B2A5FF61018941A1E63D08DB79B1B6ADDC
ja/balance_sheet/2022-03.csv,2627,05B5FC7453223F6BF0DF68A5149C8AED5259FE6F565CFB326A62959EC62B26D7
ja/balance_sheet/ALL.csv,2627,05B5FC7453223F6BF0DF68A5149C8AED5259FE6F565CFB326A62959EC62B26D7
ja/journal/2021-02.csv,1516,B3B29E167DF21C3FBA8CCE9DC6ED474B5DEFE62C6BFECCC30E745B558B254B04
ja/journal/2021-03.csv,2711,82162B7B81DDC49F4B819E3CA67B4C3E85FEEB8693C5773844193EE802ECD060
ja/journal/2021-04.csv,57879,647AA0EA944F247EE4FF8AD285B6848B6D9C0522206CFAA08B2676BD8881013E
ja/journal/2021-05.csv,56127,82390AF1F80AB9AD96161ADEBB5F12525B44E744826A9DACB423012E7619B063
ja/journal/2021-06.csv,52735,9395C6C95972C71240D278BA304E3FF36E5FAC96333BE66C0D1427F2ADD0EA37
ja/journal/2021-07.csv,54731,D5CFBC836EA88AE69DB44308A65FF892A0C5189D5803D3A263101166BE090F75
ja/journal/2021-08.csv,54746,728450AC6101E72097B54F525020EE1ECA116276B88092F978FA024DD1140B84
ja/journal/2021-09.csv,54074,FC568C3F7310BB792A47A972D91300B2A295F8891D79DEB41616D5BD3FC759AD
ja/journal/2021-10.csv,54803,8BE1AC8B54217BA88FECF2D68C2366BCAF8EFB8ED25F9221F219FD0F5D947BA0
ja/journal/2021-11.csv,54755,0E80E4D5417841A1EAA9F7A86EAFF209CD94BDB3BAC5FEA3863B0992682A5EF8
ja/journal/2021-12.csv,57706,0EE507E4AFD3A11634F60D9F6AD4DCDD184BE5C8AE9259B8D42CD828D664A1E2
ja/journal/2022-01.csv,54941,49F2481177BB099500D6B287EC2C2F2B632DC4F2EC218D984DDCC27AACBE06C5
ja/journal/2022-02.csv,54727,2A89A6662EE7C97BA1CC9A66406D4020FED6B77E0B58D69CBB4800480E16782F
ja/journal/2022-03.csv,56285,2EB2D3BAD06CB5EA8572FC438E8E74935C40814E46F707B0D91829E67E2FAE15
ja/journal/2022-04.csv,1563,67DB733F7CE10C5ED0760DB3C0145EB43254A9DD97D2EB1585B8FADA53F83A1B
ja/journal/2022-05.csv,1563,20A7102F298E06F70C555995755942B32913A00907BA176ED8135AD5249C59A7
ja/journal/ALL.csv,665192,D737EE18EF53FDDEC402C3C831D2ED526F60C9E6B1B01EAC50017079BF4041FA
ja/ledger/2021-02.csv,7016,4A574DE101411684273F06EE1E8DD519E63AF0BC4D63FC4F39464BEDCE7EA6AD
ja/ledger/2021-03.csv,8288,885AA54D2AB8D6ACC80750CFC1685405C0767531F979A8AB1658B73E70C18EA3
ja/ledger/2021-04.csv,46379,EB86837B6A7984592A7C8982BB3A89A8C5F205D2A25FD20C49836B719CD9B172
ja/ledger/2021-05.csv,45108,69D7D7415FBE33C3731D3D5DC300145BA829B5E878DFE22D04075957EE62856A
ja/ledger/2021-06.csv,42930,130D6B7CB331385FBEBFC942F8D994F7391C9FA32BFC01CA6BF88F6C2B0F9E9E
ja/ledger/2021-07.csv,44234,A6AF4CA2120FC126A5D4E4EC77288C912FD808CB6503B4379E7EEAEC9AC95021
ja/ledger/2021-08.csv,44320,DE659B1953367D346552CDAF87E82B39A3B2A304CA26967595A65A9476439504
ja/ledger/2021-09.csv,43883,CB24DB329F65686C0D87D6905102AA10C6DC6CBE2FEC563DB90C59440EA3E717
ja/ledger/2021-10.csv,44289,7CB3F7985B9B218E9D67219DCB311FC6190FE75C6FEDA0DF9789DC2D14BFFD34
ja/ledger/2021-11.csv,44349,BB3DB09CDDE59AF3879D2A587C9C242510326B10A272AEFD5A3069B3C890F122
ja/ledger/2021-12.csv,46318,16FE55ED43618DEF0A66040F171E59538D9AAE738B9B7CD759EBAE5CC693BE61
ja/ledger/2022-01.csv,44448,53597AD5DB5BD1B9CD327016C3BC00EB8397B809BAD7E5AE26D15773E67972B7
ja/ledger/2022-02.csv,44289,DBFFDFF9C067B20C3324EF194075FF9AD2CD77D985E915A7665AF142E208B353
ja/ledger/2022-03.csv,44533,CF1EFE2A8D7E0109FC72AD4E1D6297E220B0AF99AB4BE7AE0A84A2BCEF28B955
ja/ledger/2022-04.csv,7394,574B7FDD00DE253F9C307745E5983FCC48DD532E58A07EAD7C7C97F11CE836C4
ja/ledger/2022-05.csv,7389,7E0D36A51BFDD54C71BFD8EAB5CB92DB8FAE3EB6E0E5DD20FF852D64C12456F5
ja/ledger/ALL.csv,558717,AADCBD83E820E213FD1FAF48E31F751472952B30C0C3847A78C4D3429BB3559F
ja/pnl/2021-04.csv,2598,C930E0564A101CA284F9F791E63F889F3F5DA7234651B8F6BF37C6B252EE3D82
ja/pnl/2021-05.csv,2616,39FE292E9FBFD57A48C23D5210C8ABCB3BDB31A5275D0BFB0865B12F35BB0A06
ja/pnl/2021-06.csv,2642,78065789655469CE90947A7416FC5D8FAA2D512DCAD7B95C762B9E0B60EB8515
ja/pnl/2021-07.csv,2658,79E5C010D7C409E46A6DC31BAF621EFF5CAA444B97D598804EF42009ED8656A7
ja/pnl/2021-08.csv,2662,D7E3E203B41CA18BD13BA45ACFB3CCA2A60F4FE356E401CEE314A64B2F711B06
ja/pnl/2021-09.csv,2664,4A2B08782875942E8AAAFE160C4BD93A1FFB27063D7CE0B0BB5830FE401728C0
ja/pnl/2021-10.csv,2664,0F9EEFFF25E9A55E23E841391FBEF258C964BAD2B25C7025409C2041CB56315F
ja/pnl/2021-11.csv,2664,B1C9EFF3C87F5E1BBDE7F3921BB0BE617B8CE8BF878AE4B530E9B576A5C6C826
ja/pnl/2021-12.csv,2666,4D7BB7B4EEBCEFCE9566BC6765D9A4E9290FBA6D1C8B6A2B6FEB71BB082B7549
ja/pnl/2022-01.csv,2666,7CC326D2D499B59250A82A126C89BB15BBFFF51811219437CF06DD1CE2B5D977
ja/pnl/2022-02.csv,2666,748DF965CE4E0A96D2BA7FA40172540C01545A7E64ED9AF8E86962986A440FCE
ja/pnl/2022-03.csv,2752,3FAA23321F742A898058790E8A3287225550F3F60DC1FF233D99E726BF443D23
ja/pnl/ALL.csv,2752,3FAA23321F742A898058790E8A3287225550F3F60DC1FF233D99E726BF443D23
ja/source/ar_ap_open_item.csv,47121,76EC1FDDE41C9B4CC2BC164A38F882EFCD079B6ED2BE3BBED921BC2F66279877
ja/source/business_document.csv,99960,AE86C8488307F10E54305491EC0A265A4EE10F65B3A8866462D26DC48FC53216
ja/source/business_document_party.csv,53848,C9AAE4AE45D87694FE1E704AFA36BD303D116D09DD920BB562DA75200BB5F103
ja/source/cash_application.csv,39350,8039D0694446E496A42C376465F536632EFF782D6DFAAD456958B2C4302BDE41
ja/source/cash_settlement.csv,33056,2A377F1752DB11306E5B9DF43A71FCF93018BDF5307240B64503DD1DCBEE3AA6
ja/source/journal_document_link.csv,51310,3FFCE7EB59BC0EDADCF1AA9822E6B2155DE8EDBC8363188749FA807D17FD411D
ja/source/trading_partner.csv,131,E690D496E14E371423540BA4CB3054611A32F36ABC417E84F239A43213C99D4D
ja/source/trading_partner_balance.csv,72,E0B58B794B724DA3DC24FECBBB61BA92FBD2D04CAB8121047BFD039277F52ED2
ja/source/transaction_document_detail.csv,55543,CAFB4BB062688E685CBE2CD17C6FB2730675C6FCD42F4907E5A8D5C46404B05D
ja/source/transaction_document_link.csv,79208,0D5B5FBA88304590DFE6C62FD03DF52CA7DA48E4F14652139697DB51C5805AED
ja/tidy/2021-02.csv,11534,EBE5283AA9552CA7DD103E5A969129CFF295B99FD42A972671E67E69673A39ED
ja/tidy/2021-03.csv,23279,192B7AE5263F09F06249C57073BF7DA69E36F2CFF1D90C30B1C2B4ABBCBA29CF
ja/tidy/2021-04.csv,726902,C06107DC54C2CCBA4099B4AE0D055EA0C1894E4351BD97B8BA0EE57C93BE3BEC
ja/tidy/2021-05.csv,701819,EC620283989A6FF1BF83DB3BFAB93BD445833155AB84BBB15F16E62A10794374
ja/tidy/2021-06.csv,659859,5D5D170B817AA809FCB2A354C2B84D525DAE4C82CBE5E7782738FF58DDB1BFDF
ja/tidy/2021-07.csv,685313,8C4CF3EEC9914D2E36CF61F7461F5E17B646A44A3BE2AA63CBE21C101B1617DD
ja/tidy/2021-08.csv,681333,EC00D4ACAC86499B20B96396165AB4D94F9F20D55C42DBBE83662901F114C31E
ja/tidy/2021-09.csv,675507,96EFF1EFC0092FF60EA7675A02F391D36C44E74034062FA24F2E39CE93214344
ja/tidy/2021-10.csv,686188,9EEE7266F721CD0A3D3A82891D71400E10B8DA23C04C7F4AFC2014E03DAA48C1
ja/tidy/2021-11.csv,684534,DF798131FAEC54EFD3B04BE0326B5EBB12BC218C34DB7326D4314857D91B4179
ja/tidy/2021-12.csv,723298,6599A20861260DAA7CF2A6D856D51CF9360FEE6D6D9F5035BCCA92800D179455
ja/tidy/2022-01.csv,685166,99D98EE5E04E9FC14E897E87BDB9DED854AA2CF4E14F8D751FD551D5105133C1
ja/tidy/2022-02.csv,684870,1CC97F3E0AAB4A80097249060BCCC59BCF7C0B1543483128B68F4E4B8CC5CD84
ja/tidy/2022-03.csv,667845,C0642F1D88F7596A4121C353B86A7150FB68A6B52E18E9A56D4F6B86FD86EC17
ja/tidy/2022-04.csv,11853,987CD7888F32B9C606D5324B07AA5209C68E337FB2181BFF1E9BAA6A267359B1
ja/tidy/2022-05.csv,11853,5D8D5DE3D8E9D04B5CC9772F993418F444B10F2CAF045ACC2A6BAAB81B938A44
ja/tidy/ALL.csv,8319248,7A43AFDF084310947F6D68D6F5BEEA5E48316C774E4A0BB66BC46A3E2B7E1E44
ja/trial_balance/2021-04.csv,3801,E09889AA7E31B7C6164C529175191C3F7C0B6777DD1E010F0984CDA9FE0A6794
ja/trial_balance/2021-05.csv,3887,53CE3A3CF1B98E991ECDECF225416CD6766AF41EAB1D2F2D58DD8F428DE827E2
ja/trial_balance/2021-06.csv,3915,CF4D6D46D5AA85A444131EC560E453D6A2155135C90403CF148884B24510E5EB
ja/trial_balance/2021-07.csv,3941,8D9D70B0198322F487EA3D1E3A446147D584190E149338D66CAF1C22D11EE617
ja/trial_balance/2021-08.csv,3945,7E52E1C25DA7B3B18EDFCCD978C8CB29CD1DB8DEA3C031EAAFBF21F9B004E6F7
ja/trial_balance/2021-09.csv,3937,CE57AC7CD91CC9CAB20C9CD86C24B00FEB33A6199FA34D8DE9CD38B7E97EBB3E
ja/trial_balance/2021-10.csv,3950,BBD444FBE76357FA2CDFC127797CEB64ADFADD2C10204BDF1E1E087AC78DB0F8
ja/trial_balance/2021-11.csv,3939,636C564B4D4CA7E260714CB066B0A1F1724114685C18D33A05F0C019241113E1
ja/trial_balance/2021-12.csv,3947,53B22D1306B78B2AD5D68AD5CE67F71F19A602A32E733BFB38059E5C13795515
ja/trial_balance/2022-01.csv,3945,F3376019CDB882A81D0086A3DD599EFD91608E08DD3223A848735299BA9A6D5A
ja/trial_balance/2022-02.csv,3931,E6D1564D1920F33AD09342C5E316DA18927C85FE9C2F5E8E1095F58B83EAD107
ja/trial_balance/2022-03.csv,4085,2BC73334CB31C1465EE9E84FC4BCF46AED0F582CDD61B078C57E64419066E59A
ja/trial_balance/ALL.csv,45881,A660EAC8728C5292AA49FA4256BBC091940E672F9AE531ECED971F8CEDEDD390
model/accounts-period-balances/ISO21378_GL_ACCOUNTS_PERIOD_BALANCE_HMD.csv,11712,B4A140F942E15D1557789239E4D07BC9D888BBE990C56DBA69E2DB9DBAB23601
model/accounts-period-balances/MODEL_MANIFEST.csv,569,306695923BE0D7803CD9C05041E60488CBFD607B0A2B3E0AE92B9ECAE76E9F93
model/accounts-period-balances/README.md,753,4E28ECC30F0B5480AB19904816C2EC30D492A36D8DEFF280DA9B0D5AADC8661A
README.md,686,855A8D2865502A1E32279374650036A00D1501E249F5E98F92C1223AA3B33F31
SETTLEMENT_LINEAGE.json,405,2292BED38CDFF9557024F0B19A40891337E424593A409A88C9435A9933A1A3A2
source/account_master.csv,2838,AF8F30AC0E87B9BDC8F4336683A6D82E8F62360FCD1FA2E848CB40994C5D0715
source/beginning_balance.csv,6894,1C814EB1EE241DF87A25D2A31DEA9E62D09512A8BE5B4D33A3B69E7E65F6B46C
structured/2021-02.csv,505,500D0BB6C8E9C4B2D9A95C524F0BDD745A38BF0DBC703E390C85AA0E05A18B8A
structured/2021-02.json,8982,980C2CA400B710FD74825DEDCDAB088654D93D533AC4CF881736CAC1805D533B
structured/2021-03.csv,1004,DDFE8B7CF26EB8D632B36CA4C94BFFE1B7840E37BB2AF59429230F0F95401720
structured/2021-03.json,8982,D6DF38919866A5284A007DDB935EEE6B16158515E67A320CE6D459933B74ADB4
structured/2021-04.csv,24432,C9DC747D648C98928A31B6945CBD7BBBC41D9A79EEE6682B1915365F91A20B84
structured/2021-04.json,8981,96746D7E12B880469FACAD511A9A7C7744AFC8CA29C25E2B66E5EABFF6BEDD50
structured/2021-05.csv,23590,38F273804F1CE33E6B840E54CA15F63E35B86B1C8B68F25D2BF7DA183E61F14F
