JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
6,6,1,,1,1,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,2458,223,S,S,10A100020,Cash,1,Cash,Subaccount,13384,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
6,7,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,591,53,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
6,8,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4620,420,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
6,9,1,,,,,,,,,Car wash ticket,10E201120,Vehicle Expenses,,,,5715,519,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
7,,,,,,41,2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1,,1,1,,,,,,Wedding reception fee,10E200150,Entertainment Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
8,,,,,,134,2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,1,,1,1,,,,,,Paper,10E201110,Office Supplies Expenses,,,,15600,1418,S,S,10A100020,Cash,1,Cash,Subaccount,15600,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
9,,,,,,310,2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6486,589,S,S,10A100020,Cash,1,Cash,Subaccount,17401,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
9,13,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,9715,883,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
9,14,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,1200,109,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
10,,,,,,76,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,15,1,,1,,,,,,,Uniform expense,10E200140,Employee Welfare Expenses,,,,56000,5090,S,S,10B100630,Accounts Payable Other,,,,56000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
11,,,,,,133,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,16,1,,1,1,,,,,,Tax accountant fee,10E200600,Professional Fees,,,,139710,12700,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,139710,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
12,,,,,,139,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17,1,,1,,,,,,,Uniform expense,10E200140,Employee Welfare Expenses,,,,55630,5057,S,S,10B100630,Accounts Payable Other,,,,55630,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
13,,,,,,254,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18,1,1,1,1,,,,,,Voucher No. 190 dated 4/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,2959035,0,O,O,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,2959035,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
13,19,1,,1,1,,,,,,Voucher No. 190 dated 4/5 Anonymized Partner 070,10E200690,Service Fees,,,,630,57,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,630,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
14,,,,,,255,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,1,1,1,1,,,,,,Voucher No. 191 dated 4/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1508295,0,O,O,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,1508295,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
14,21,1,,1,1,,,,,,Voucher No. 191 dated 4/5 Anonymized Partner 082,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,472,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
15,,,,,,256,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,22,1,1,1,1,,,,,,Voucher No. 192 dated 4/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,2171384,0,O,O,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,2171384,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
15,23,1,,1,1,,,,,,Voucher No. 192 dated 4/5 Anonymized Partner 025,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
16,,,,,,10,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,24,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4224,384,S,S,10A100020,Cash,1,Cash,Subaccount,4224,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
17,,,,,,42,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,25,1,,1,1,,,,,,Lunch expense Anonymized Store 036,10E200150,Entertainment Expenses,,,,4650,422,S,S,10A100020,Cash,1,Cash,Subaccount,4650,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
18,,,,,,84,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,26,1,,1,1,,,,,,Postage stamps,10E200180,Communication Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
19,,,,,,106,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,27,1,,1,1,,,,,,Meal expense Anonymized Store 045 2 people,10E200150,Entertainment Expenses,,,,5372,488,S,S,10A100020,Cash,1,Cash,Subaccount,36020,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
19,28,1,,,,,,,,,Meal expense Anonymized Store 022,10E200150,Entertainment Expenses,,,,30648,2786,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
20,,,,,,110,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,29,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,2290,208,S,S,10A100020,Cash,1,Cash,Subaccount,2290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
21,,,,,,123,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,30,1,,1,1,,,,,,Postage stamps,10E200180,Communication Expenses,,,,40000,3636,S,S,10A100020,Cash,1,Cash,Subaccount,40000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
22,,,,,,124,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,31,1,,1,1,,,,,,Revenue stamp,10E200210,Taxes and Dues,,,,6000,0,O,O,10A100020,Cash,1,Cash,Subaccount,6000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
23,,,,,,147,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,32,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,5126,466,S,S,10B100630,Accounts Payable Other,,,,5126,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
24,,,,,,156,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,33,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,7500,681,S,S,10A100020,Cash,1,Cash,Subaccount,7500,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
25,,,,,,236,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,34,1,,1,1,,,,,,golf play expense 2 people,10E200150,Entertainment Expenses,,,,26500,2409,S,S,10A100020,Cash,1,Cash,Subaccount,26500,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
26,,,,,,305,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,35,1,1,1,1,,,,,,Funds transfer,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,1000000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
27,,,,,,20,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,36,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,39000,3545,S,S,10A100020,Cash,1,Cash,Subaccount,39000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
28,,,,,,21,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,37,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,69500,6318,S,S,10A100020,Cash,1,Cash,Subaccount,69500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
29,,,,,,22,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,38,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
30,,,,,,43,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,39,1,,1,1,,,,,,Gift expense Anonymized Partner 023,10E200150,Entertainment Expenses,,,,6630,602,S,S,10A100020,Cash,1,Cash,Subaccount,6630,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
31,,,,,,56,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,40,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,21500,1954,S,S,10A100020,Cash,1,Cash,Subaccount,21500,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
32,,,,,,57,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,41,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,97800,8890,S,S,10A100020,Cash,1,Cash,Subaccount,97800,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
33,,,,,,58,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,42,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
34,,,,,,69,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,43,1,,1,1,,,,,,Tea expense,10E201270,Miscellaneous Expenses,,,,1332,121,S,S,10A100020,Cash,1,Cash,Subaccount,4171,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
34,44,1,,,,,,,,,Cof fee expense,10E201270,Miscellaneous Expenses,,,,2839,258,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
35,,,,,,102,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,45,1,,1,1,,,,,,Gift expense Anonymized Store 089,10E200150,Entertainment Expenses,,,,1050,95,S,S,10A100020,Cash,1,Cash,Subaccount,1050,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
36,,,,,,50,2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,46,1,,1,1,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,1200,109,S,S,10A100020,Cash,1,Cash,Subaccount,1200,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
37,,,,,,143,2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,47,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,7135,648,S,S,10A100020,Cash,1,Cash,Subaccount,7135,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
38,,,,,,33,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,48,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
38,49,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,164130,14920,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,164130,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
39,,,,,,85,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,50,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,129188,11744,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,129188,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
40,,,,,,112,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,51,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,246816,22437,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,246816,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
41,,,,,,129,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,52,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
42,,,,,,149,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,53,1,,1,1,,,,,,Meal expense Anonymized Store 002 4 people,10E200150,Entertainment Expenses,,,,5760,523,S,S,10A100020,Cash,1,Cash,Subaccount,5760,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
43,,,,,,157,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,54,1,,1,1,,,,,,Airfare,10E201230,Travel and Transportation Expenses,,,,22200,2018,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,22200,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
44,,,,,,162,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,55,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,24995,2272,S,S,10A100020,Cash,1,Cash,Subaccount,24995,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
45,,,,,,167,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,56,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,630000,57272,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,630000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
45,57,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,166012,15092,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,166012,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
46,,,,,,168,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,58,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
46,59,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
47,,,,,,231,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,60,1,1,1,1,,,,,,Withholding Tax payment,10B100690,Deposits Received,3,Withholding Tax,Subaccount,224870,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,692570,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
47,61,1,1,,,,,,,,Resident Tax payment,10B100690,Deposits Received,2,Resident Tax,Subaccount,467700,0,O,O,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
48,,,,,,232,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,62,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
49,,,,,,233,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,63,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
50,,,,,,234,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,64,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,39286,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
50,65,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,34286,3116,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
51,,,,,,248,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,66,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10450,950,S,S,10A100020,Cash,1,Cash,Subaccount,10450,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
52,,,,,,257,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,67,1,1,1,1,,,,,,Voucher No. 193 dated 4/10 Anonymized Partner 045,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,1428451,0,O,O,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,1428451,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
52,68,1,,1,1,,,,,,Voucher No. 193 dated 4/10 Anonymized Partner 045,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
53,,,,,,258,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,69,1,,1,1,,,,,,Voucher No. 194 dated 4/10 Anonymized Partner 072 | Sales voucher=202103 period not recorded;Note number=R20210410-258-28,10A100060,Notes Receivable,,,,7862107,0,O,O,10A100090,Accounts Receivable,28,Anonymized Partner 072,Subaccount,7862107,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
54,,,,,,259,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,70,1,1,1,1,,,,,,Voucher No. 472 dated 4/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,1961954,0,O,O,10A100090,Accounts Receivable,3,Anonymized Partner 085,Subaccount,1961954,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
55,,,,,,260,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71,1,1,1,1,,,,,,Voucher No. 494 dated 4/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,18417920,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,18417920,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
55,72,1,,1,1,,,,,,Voucher No. 494 dated 4/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
56,,,,,,261,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,73,1,1,1,,,,,,,Voucher No. 271 dated 4/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,7368349,0,O,O,10B100030,Notes Payable,,,,7368349,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
57,,,,,,262,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,74,1,1,1,1,,,,,,Voucher No. 273 dated 4/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,402696,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,402696,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
58,,,,,,298,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,75,1,,1,1,,,,,,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,,7322934,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,7322934,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
59,,,,,,73,2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,76,1,,1,1,,,,,,Meal expense Anonymized Store 078 6 people,10E200150,Entertainment Expenses,,,,26530,2411,S,S,10A100020,Cash,1,Cash,Subaccount,26530,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
60,,,,,,74,2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,77,1,,1,1,,,,,,Meal expense Anonymized Store 025 6 people,10E200150,Entertainment Expenses,,,,39000,3545,S,S,10A100020,Cash,1,Cash,Subaccount,39000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
61,,,,,,229,2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,78,1,1,1,1,,,,,,Funds transfer,10A100020,Checking Deposits,1,ABC Bank,Subaccount,9000000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,9000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
61,79,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,2000000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,2000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
62,,,,,,155,2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,80,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4500,409,S,S,10A100020,Cash,1,Cash,Subaccount,5072,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
62,81,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,572,52,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
63,,,,,,249,2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,82,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10286,935,S,S,10A100020,Cash,1,Cash,Subaccount,15048,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
63,83,1,,,,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,4762,432,S,S,,,,,,,,,,030,Nagoya Branch,Department,,,,,,,,,,,
