JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
256,452,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,9500,863,S,S,10A100020,Cash,1,Cash,Subaccount,9500,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
257,,,,,,89,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,453,1,1,1,1,,,,,,Voucher No. 207 dated 5/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,1040992,0,O,O,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,1040992,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
257,454,1,,1,1,,,,,,Voucher No. 207 dated 5/5 Anonymized Partner 070,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,472,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
258,,,,,,90,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,455,1,1,1,1,,,,,,Voucher No. 208 dated 5/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,975874,0,O,O,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,975874,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
258,456,1,,1,1,,,,,,Voucher No. 208 dated 5/5 Anonymized Partner 082,10E200690,Service Fees,,,,630,57,S,S,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,630,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
259,,,,,,91,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,457,1,1,1,1,,,,,,Voucher No. 209 dated 5/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,883909,0,O,O,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,883909,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
260,,,,,,139,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,458,1,,1,,,,,,,Uniform expense,10E200140,Employee Welfare Expenses,,,,55630,5057,S,S,10B100630,Accounts Payable Other,,,,55630,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
261,,,,,,20,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,459,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,41000,3727,S,S,10A100020,Cash,1,Cash,Subaccount,41000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
262,,,,,,42,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,460,1,,1,1,,,,,,Meal expense Anonymized Partner 057 2 people,10E200150,Entertainment Expenses,,,,16650,1513,S,S,10A100020,Cash,1,Cash,Subaccount,16650,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
263,,,,,,106,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,461,1,,1,1,,,,,,Meal expense,10E200150,Entertainment Expenses,,,,14352,1304,S,S,10A100020,Cash,1,Cash,Subaccount,14352,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
264,,,,,,110,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,462,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,3290,299,S,S,10A100020,Cash,1,Cash,Subaccount,3290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
265,,,,,,133,2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,463,1,,1,1,,,,,,Tax accountant fee,10E200600,Professional Fees,,,,139710,12700,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,139710,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
266,,,,,,22,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,464,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
267,,,,,,57,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,465,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,97800,8890,S,S,10A100020,Cash,1,Cash,Subaccount,97800,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
268,,,,,,58,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,466,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
269,,,,,,69,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,467,1,,1,1,,,,,,Detergent and others,10E201270,Miscellaneous Expenses,,,,2398,218,S,S,10A100020,Cash,1,Cash,Subaccount,2398,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
270,,,,,,81,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,468,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
271,,,,,,102,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,469,1,,1,1,,,,,,Refreshments,10E200150,Entertainment Expenses,,,,1050,95,S,S,10A100020,Cash,1,Cash,Subaccount,1050,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
272,,,,,,158,2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,470,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,10300,936,S,S,10A100020,Cash,1,Cash,Subaccount,10300,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
273,,,,,,17,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,471,1,,1,1,,,,,,Summer wiper expense,10E201120,Vehicle Expenses,,,,7560,687,S,S,10A100020,Cash,1,Cash,Subaccount,7900,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
273,472,1,,,,,,,,,Windshield washer fluid,10E201120,Vehicle Expenses,,,,340,30,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
274,,,,,,41,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,473,1,,1,1,,,,,,Childbirth gift,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
275,,,,,,43,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,474,1,,1,1,,,,,,Cof fee expense 2 people,10E200150,Entertainment Expenses,,,,1200,109,S,S,10A100020,Cash,1,Cash,Subaccount,1200,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
276,,,,,,142,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,475,1,,1,1,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,762,69,S,S,10A100020,Cash,1,Cash,Subaccount,7572,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
276,476,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6810,619,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
277,,,,,,147,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,477,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6642,603,S,S,10B100630,Accounts Payable Other,,,,6642,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
278,,,,,,154,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,478,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,1000000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
279,,,,,,84,2021-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,479,1,,1,1,,,,,,Postage stamps,10E200180,Communication Expenses,,,,47680,4334,S,S,10A100020,Cash,1,Cash,Subaccount,47680,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
280,,,,,,21,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,480,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,82400,7490,S,S,10A100020,Cash,1,Cash,Subaccount,82400,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
281,,,,,,46,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,481,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,2858,259,S,S,10A100020,Cash,1,Cash,Subaccount,10735,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
281,482,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,1429,129,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
281,483,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,6448,586,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
282,,,,,,65,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,484,1,1,1,1,,,,,,Withholding Tax payment,10B100690,Deposits Received,3,Withholding Tax,Subaccount,264713,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,739913,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
282,485,1,1,,,,,,,,Resident Tax payment,10B100690,Deposits Received,2,Resident Tax,Subaccount,475200,0,O,O,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
283,,,,,,68,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,486,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,39286,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
283,487,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,34286,3116,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
284,,,,,,69,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,488,1,,1,1,,,,,,tissues and others,10E201270,Miscellaneous Expenses,,,,976,88,S,S,10A100020,Cash,1,Cash,Subaccount,976,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
285,,,,,,92,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,489,1,1,1,1,,,,,,Voucher No. 210 dated 5/10 Anonymized Partner 045,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,818175,0,O,O,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,818175,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
285,490,1,,1,1,,,,,,Voucher No. 210 dated 5/10 Anonymized Partner 045,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
286,,,,,,93,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,491,1,,1,1,,,,,,Voucher No. 211 dated 5/10 Anonymized Partner 072 | Sales voucher=20210430-279;Note number=R20210510-93-28,10A100060,Notes Receivable,,,,4692307,0,O,O,10A100090,Accounts Receivable,28,Anonymized Partner 072,Subaccount,4692307,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
287,,,,,,94,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,492,1,1,1,1,,,,,,Voucher No. 473 dated 5/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,736072,0,O,O,10A100090,Accounts Receivable,3,Anonymized Partner 085,Subaccount,736072,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
288,,,,,,95,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,493,1,1,1,1,,,,,,Voucher No. 495 dated 5/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,7350592,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,7350592,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
288,494,1,,1,1,,,,,,Voucher No. 495 dated 5/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
289,,,,,,96,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,495,1,1,1,,,,,,,Voucher No. 137 dated 5/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,2157336,0,O,O,10B100030,Notes Payable,,,,2157336,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
290,,,,,,97,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,496,1,1,1,1,,,,,,Voucher No. 139 dated 5/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,634838,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,634838,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
291,,,,,,139,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,497,1,,1,1,,,,,,Anonymized Partner 085,10B100030,Notes Payable,,,,5177928,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,5177928,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
292,,,,,,141,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,498,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,45000,4090,S,S,10A100020,Cash,1,Cash,Subaccount,45000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
293,,,,,,150,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,499,1,,1,1,,,,,,Meal expense Anonymized Store 060 4 people,10E200150,Entertainment Expenses,,,,24064,2187,S,S,10A100020,Cash,1,Cash,Subaccount,24064,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
293,500,1,,1,1,,,,,,Revenue stamp,10E200210,Taxes and Dues,,,,20000,0,O,O,10A100020,Cash,1,Cash,Subaccount,20000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
294,,,,,,162,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,501,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,31520,2865,S,S,10A100020,Cash,1,Cash,Subaccount,31520,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
295,,,,,,168,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,502,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
295,503,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
296,,,,,,33,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,504,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
296,505,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,186152,16922,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,186152,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
297,,,,,,61,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,506,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,184264,16751,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,184264,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
298,,,,,,64,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,507,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,1000000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
299,,,,,,66,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,508,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
300,,,,,,67,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,509,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
301,,,,,,73,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,510,1,,1,1,,,,,,Meal expense,10E200150,Entertainment Expenses,,,,26530,2411,S,S,10A100020,Cash,1,Cash,Subaccount,26530,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
302,,,,,,85,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,511,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,95247,8658,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,95247,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
303,,,,,,112,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,512,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,196354,17850,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,196354,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
304,,,,,,129,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,513,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
305,,,,,,149,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,514,1,,1,1,,,,,,Cof fee expense 2 people,10E200150,Entertainment Expenses,,,,1260,114,S,S,10A100020,Cash,1,Cash,Subaccount,1260,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
306,,,,,,167,2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,515,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,630000,57272,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,630000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
306,516,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,153452,13950,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,153452,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
307,,,,,,23,2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,517,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,15715,1428,S,S,10A100020,Cash,1,Cash,Subaccount,121335,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
307,518,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,67715,6155,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
307,519,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,37905,3445,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
308,,,,,,125,2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,520,1,,1,1,,,,,,Revenue stamp,10E200210,Taxes and Dues,,,,40000,0,O,O,10A100020,Cash,1,Cash,Subaccount,40000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
309,,,,,,143,2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,521,1,,1,1,,,,,,Inspection service fee,10E201120,Vehicle Expenses,,,,24420,2220,S,S,10A100020,Cash,1,Cash,Subaccount,24420,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
310,,,,,,151,2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,522,1,,1,1,,,,,,Meal expense Anonymized Store 057 2 people,10E200150,Entertainment Expenses,,,,8991,817,S,S,10A100020,Cash,1,Cash,Subaccount,29991,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
310,523,1,,,,,,,,,Meal expense Anonymized Store 022,10E200150,Entertainment Expenses,,,,21000,1909,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
311,,,,,,82,2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,524,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,8200,745,S,S,10A100020,Cash,1,Cash,Subaccount,8200,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
312,,,,,,103,2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,525,1,,1,1,,,,,,Cof fee expense and others 3 people,10E200150,Entertainment Expenses,,,,3150,286,S,S,10A100020,Cash,1,Cash,Subaccount,3150,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
313,,,,,,144,2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
