JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
961,1758,1,,1,1,,,,,,Lunch expense 3 people Anonymized Store 038,10E200150,Entertainment Expenses,,,,4650,422,S,S,10A100020,Cash,1,Cash,Subaccount,4650,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
962,,,,,,141,2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1759,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,8600,781,S,S,10A100020,Cash,1,Cash,Subaccount,8600,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
963,,,,,,19,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,1760,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10500,954,S,S,10A100020,Cash,1,Cash,Subaccount,10500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
964,,,,,,57,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,1761,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,89700,8154,S,S,10A100020,Cash,1,Cash,Subaccount,89700,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
965,,,,,,84,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1762,1,1,1,1,,,,,,Voucher No. 276 dated 8/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,1401736,0,O,O,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,1401736,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
965,1763,1,,1,1,,,,,,Voucher No. 276 dated 8/5 Anonymized Partner 070,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,472,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
966,,,,,,85,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1764,1,1,1,1,,,,,,Voucher No. 277 dated 8/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1005992,0,O,O,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,1005992,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
966,1765,1,,1,1,,,,,,Voucher No. 277 dated 8/5 Anonymized Partner 082,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,472,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
967,,,,,,86,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1766,1,1,1,1,,,,,,Voucher No. 278 dated 8/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,1184900,0,O,O,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,1184900,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
968,,,,,,133,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,1767,1,,1,1,,,,,,Tax accountant fee,10E200600,Professional Fees,,,,139710,12700,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,139710,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
969,,,,,,71,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,1768,1,,1,1,,,,,,golf play expense 2 people,10E200150,Entertainment Expenses,,,,24200,2200,S,S,10A100020,Cash,1,Cash,Subaccount,24200,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
970,,,,,,106,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1769,1,,1,1,,,,,,Mid-year gift Anonymized Store 058,10E200150,Entertainment Expenses,,,,36814,3346,S,S,10A100020,Cash,1,Cash,Subaccount,46564,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
970,1770,1,,,,,,,,,Mid-year gift Anonymized Store 089,10E200150,Entertainment Expenses,,,,9750,886,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
971,,,,,,110,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,1771,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,2290,208,S,S,10A100020,Cash,1,Cash,Subaccount,2290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
972,,,,,,156,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,1772,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,2500,227,S,S,10A100020,Cash,1,Cash,Subaccount,2500,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
973,,,,,,10,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,1773,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4224,384,S,S,10A100020,Cash,1,Cash,Subaccount,4224,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
974,,,,,,21,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,1774,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,69500,6318,S,S,10A100020,Cash,1,Cash,Subaccount,69500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
975,,,,,,22,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1775,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
976,,,,,,58,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1776,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
977,,,,,,149,2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1777,1,,1,1,,,,,,Gift expense Anonymized Store 058,10E200150,Entertainment Expenses,,,,10500,954,S,S,10A100020,Cash,1,Cash,Subaccount,10500,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
978,,,,,,150,2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1778,1,,1,1,,,,,,Mid-year gift Anonymized Partner 057,10E200150,Entertainment Expenses,,,,75244,6840,S,S,10A100020,Cash,1,Cash,Subaccount,75244,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
979,,,,,,20,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1779,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,41000,3727,S,S,10A100020,Cash,1,Cash,Subaccount,41000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
980,,,,,,44,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1780,1,,1,1,,,,,,Gift expense Anonymized Partner 061,10E200150,Entertainment Expenses,,,,2840,258,S,S,10A100020,Cash,1,Cash,Subaccount,2840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
981,,,,,,46,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1781,1,,1,1,,,,,,radar detector expense,10E201120,Vehicle Expenses,,,,3298,299,S,S,10A100020,Cash,1,Cash,Subaccount,7505,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
981,1782,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4207,382,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
982,,,,,,76,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,1783,1,,1,,,,,,,Employee late-night meal,10E200140,Employee Welfare Expenses,,,,35450,3222,S,S,10B100630,Accounts Payable Other,,,,35450,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
983,,,,,,112,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,1784,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,182458,16587,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,182458,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
984,,,,,,143,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,1785,1,,1,1,,,,,,Inspection service fee,10E201120,Vehicle Expenses,,,,31502,2863,S,S,10A100020,Cash,1,Cash,Subaccount,31502,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
985,,,,,,32,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,1786,1,,1,,,,,,,office supplies expense,10E201110,Office Supplies Expenses,,,,3908,355,S,S,10B100630,Accounts Payable Other,,,,3908,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
986,,,,,,33,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,1787,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
986,1788,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,128650,11695,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,128650,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
987,,,,,,64,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,1789,1,1,1,1,,,,,,Withholding Tax payment,10B100690,Deposits Received,3,Withholding Tax,Subaccount,253253,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,702753,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
987,1790,1,1,,,,,,,,Resident Tax payment,10B100690,Deposits Received,2,Resident Tax,Subaccount,449500,0,O,O,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
988,,,,,,66,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,1791,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,39286,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
988,1792,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,34286,3116,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
988,1793,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
989,,,,,,77,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1794,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,15000,1363,S,S,10A100020,Cash,1,Cash,Subaccount,15000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
990,,,,,,79,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1795,1,,1,1,,,,,,Prize expense,10E200140,Employee Welfare Expenses,,,,29875,2715,S,S,10A100020,Cash,1,Cash,Subaccount,29875,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
991,,,,,,87,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,1796,1,1,1,1,,,,,,Voucher No. 279 dated 8/10 Anonymized Partner 045,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,377760,0,O,O,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,377760,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
991,1797,1,,1,1,,,,,,Voucher No. 279 dated 8/10 Anonymized Partner 045,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
992,,,,,,88,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,1798,1,,1,1,,,,,,Voucher No. 280 dated 8/10 Anonymized Partner 072 | Sales voucher=20210731-116;Note number=R20210810-88-28,10A100060,Notes Receivable,,,,6131174,0,O,O,10A100090,Accounts Receivable,28,Anonymized Partner 072,Subaccount,6131174,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
993,,,,,,89,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1799,1,1,1,1,,,,,,Voucher No. 476 dated 8/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,588672,0,O,O,10A100090,Accounts Receivable,3,Anonymized Partner 085,Subaccount,588672,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
994,,,,,,90,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,1800,1,1,1,1,,,,,,Voucher No. 498 dated 8/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,7026572,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,7026572,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
994,1801,1,,1,1,,,,,,Voucher No. 498 dated 8/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
995,,,,,,91,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,1802,1,1,1,,,,,,,Voucher No. 186 dated 8/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,2593447,0,O,O,10B100030,Notes Payable,,,,2593447,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
996,,,,,,92,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,1803,1,1,1,1,,,,,,Voucher No. 188 dated 8/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,390196,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,390196,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
997,,,,,,95,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,1804,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
998,,,,,,129,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,1805,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
999,,,,,,135,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,1806,1,,1,1,,,,,,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,,1379646,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,1379646,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1000,,,,,,148,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1807,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3942,358,S,S,10A100020,Cash,1,Cash,Subaccount,3942,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1001,,,,,,151,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1808,1,,1,1,,,,,,Meal expense Anonymized Store 003 2 people,10E200150,Entertainment Expenses,,,,2876,261,S,S,10A100020,Cash,1,Cash,Subaccount,2876,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1002,,,,,,152,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,1809,1,,1,1,,,,,,Gift expense Anonymized Store 067,10E200150,Entertainment Expenses,,,,3150,286,S,S,10A100020,Cash,1,Cash,Subaccount,3150,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1003,,,,,,162,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1810,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,24995,2272,S,S,10A100020,Cash,1,Cash,Subaccount,24995,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1004,,,,,,167,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1811,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,630000,57272,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,630000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1004,1812,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,120711,10973,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,120711,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1005,,,,,,168,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1813,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1005,1814,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1006,,,,,,7,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1815,1,,1,1,,,,,,Lunch expense Anonymized Store 041 3 people,10E200150,Entertainment Expenses,,,,8140,740,S,S,10A100020,Cash,1,Cash,Subaccount,8140,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1007,,,,,,60,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,1816,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,1500000,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,1500000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1008,,,,,,78,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1817,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,8200,745,S,S,10A100020,Cash,1,Cash,Subaccount,8200,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1009,,,,,,85,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1818,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,88468,8042,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,88468,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1010,,,,,,144,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1819,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3294,299,S,S,10A100020,Cash,1,Cash,Subaccount,11394,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1010,1820,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6195,563,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1010,1821,1,,,,,,,,,Car wash expense,10E201120,Vehicle Expenses,,,,1905,173,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1011,,,,,,165,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1822,1,,1,1,,,,,,tissues and others,10E201270,Miscellaneous Expenses,,,,780,70,S,S,10A100020,Cash,1,Cash,Subaccount,780,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1012,,,,,,153,2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1823,1,,1,1,,,,,,Meal expense Anonymized Store 040 2 people,10E200150,Entertainment Expenses,,,,3430,311,S,S,10A100020,Cash,1,Cash,Subaccount,3430,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1013,,,,,,11,2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,1824,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3210,291,S,S,10A100020,Cash,1,Cash,Subaccount,3210,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1014,,,,,,158,2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
