JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
1223,2204,1,1,1,1,,,,,,Voucher No. 499 dated 9/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,8086297,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,8086297,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1223,2205,1,,1,1,,,,,,Voucher No. 499 dated 9/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1224,,,,,,98,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,2206,1,1,1,,,,,,,Voucher No. 220 dated 9/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,2692850,0,O,O,10B100030,Notes Payable,,,,2692850,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1225,,,,,,99,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,2207,1,1,1,1,,,,,,Voucher No. 222 dated 9/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,414892,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,414892,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1226,,,,,,103,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,2208,1,,1,1,,,,,,Get-well gift expense,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1227,,,,,,142,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,2209,1,,1,1,,,,,,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,,2653685,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,2653685,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1228,,,,,,143,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,2210,1,,1,1,,,,,,Inspection service fee,10E201120,Vehicle Expenses,,,,22000,2000,S,S,10A100020,Cash,1,Cash,Subaccount,22000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1229,,,,,,162,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,2211,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,24995,2272,S,S,10A100020,Cash,1,Cash,Subaccount,24995,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1230,,,,,,168,2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,2212,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1230,2213,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1231,,,,,,23,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,2214,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,28448,2586,S,S,10A100020,Cash,1,Cash,Subaccount,101440,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1231,2215,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,33181,3016,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1231,2216,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,39811,3619,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1232,,,,,,33,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,2217,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1232,2218,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,169240,15385,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,169240,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1233,,,,,,45,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,2219,1,,1,1,,,,,,Meal expense Anonymized Store 078 4 people,10E200150,Entertainment Expenses,,,,17360,1578,S,S,10A100020,Cash,1,Cash,Subaccount,17360,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1234,,,,,,58,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,2220,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,90200,8200,S,S,10A100020,Cash,1,Cash,Subaccount,90200,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1235,,,,,,63,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,2221,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1236,,,,,,64,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,2222,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1237,,,,,,112,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,2223,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,167604,15236,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,167604,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1238,,,,,,129,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,2224,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1239,,,,,,156,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,2225,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,7000,636,S,S,10A100020,Cash,1,Cash,Subaccount,7000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1240,,,,,,161,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,2226,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,4300,390,S,S,10A100020,Cash,1,Cash,Subaccount,4300,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1241,,,,,,167,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,2227,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,630000,57272,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,630000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1241,2228,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,110745,10067,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,110745,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1242,,,,,,1,2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,2229,1,,1,1,,,,,,"An electronically recorded monetary claim of JPY 40,000 arose from an issuance record",10A100200,Electronically Recorded Monetary Claims,,,,40000,0,O,O,10A100090,Accounts Receivable,1,Anonymized Partner 068,Subaccount,40000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1243,,,,,,11,2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,2230,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3210,291,S,S,10A100020,Cash,1,Cash,Subaccount,3210,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1244,,,,,,59,2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,2231,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,1000000,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,1000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1245,,,,,,73,2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,2232,1,,1,1,,,,,,Cof fee expense 3 people,10E200150,Entertainment Expenses,,,,1575,143,S,S,10A100020,Cash,1,Cash,Subaccount,1575,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1246,,,,,,104,2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
