JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
721,1316,1,,1,1,,,,,,Car wash expense,10E201120,Vehicle Expenses,,,,2458,223,S,S,10A100020,Cash,1,Cash,Subaccount,24205,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
721,1317,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6229,566,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
721,1318,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,3086,280,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
721,1319,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,477,43,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
721,1320,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,8097,736,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
721,1321,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3858,350,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
722,,,,,,151,2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1322,1,,1,1,,,,,,Meal expense Anonymized Store 027 2 people,10E200150,Entertainment Expenses,,,,6143,558,S,S,10A100020,Cash,1,Cash,Subaccount,15055,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
722,1323,1,,,,,,,,,Meal expense Anonymized Store 007 4 people,10E200150,Entertainment Expenses,,,,8912,810,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
723,,,,,,19,2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,1324,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10450,950,S,S,10A100020,Cash,1,Cash,Subaccount,10450,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
724,,,,,,80,2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1325,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,6500,590,S,S,10A100020,Cash,1,Cash,Subaccount,6500,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
725,,,,,,134,2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,1326,1,,1,1,,,,,,Paper,10E201110,Office Supplies Expenses,,,,13780,1252,S,S,10A100020,Cash,1,Cash,Subaccount,13780,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
726,,,,,,10,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,1327,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,7320,665,S,S,10A100020,Cash,1,Cash,Subaccount,7320,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
727,,,,,,41,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1328,1,,1,1,,,,,,Wedding reception fee,10E200150,Entertainment Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
728,,,,,,73,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1329,1,,1,1,,,,,,Meal expense Anonymized Store 011,10E200150,Entertainment Expenses,,,,14630,1330,S,S,10A100020,Cash,1,Cash,Subaccount,14630,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
729,,,,,,82,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,1330,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,18900,1718,S,S,10B100630,Accounts Payable Other,,,,18900,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
730,,,,,,18,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,1331,1,,1,1,,,,,,Air ticket,10E201230,Travel and Transportation Expenses,,,,24500,2227,S,S,10A100020,Cash,1,Cash,Subaccount,24500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
731,,,,,,42,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,1332,1,,1,1,,,,,,Cof fee expense 3 people,10E200150,Entertainment Expenses,,,,1575,143,S,S,10A100020,Cash,1,Cash,Subaccount,1575,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
732,,,,,,87,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,1333,1,1,1,1,,,,,,Voucher No. 253 dated 7/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,905008,0,O,O,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,905008,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
732,1334,1,1,1,1,,,,,,Voucher No. 253 dated 7/5 Anonymized Partner 070,10D100110,Sales Rebates,2,Sales Rebates,Subaccount,10000,909,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,10000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
732,1335,1,,1,1,,,,,,Voucher No. 253 dated 7/5 Anonymized Partner 070,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,472,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
733,,,,,,88,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,1336,1,1,1,1,,,,,,Voucher No. 254 dated 7/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,762688,0,O,O,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,762688,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
733,1337,1,,1,1,,,,,,Voucher No. 254 dated 7/5 Anonymized Partner 082,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,472,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
734,,,,,,89,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,1338,1,1,1,1,,,,,,Voucher No. 255 dated 7/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,799276,0,O,O,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,799276,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
735,,,,,,133,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,1339,1,,1,1,,,,,,Tax accountant fee,10E200600,Professional Fees,,,,139710,12700,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,139710,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
736,,,,,,7,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1340,1,,1,1,,,,,,Meal expense Anonymized Store 046 2 people,10E200150,Entertainment Expenses,,,,5543,503,S,S,10A100020,Cash,1,Cash,Subaccount,6591,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
736,1341,1,,,,,,,,,Cof fee expense 2 people,10E200150,Entertainment Expenses,,,,1048,95,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
737,,,,,,43,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,1342,1,,1,1,,,,,,Lunch expense Anonymized Store 054 3 people,10E200150,Entertainment Expenses,,,,7140,649,S,S,10A100020,Cash,1,Cash,Subaccount,7140,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
738,,,,,,94,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1343,1,,1,1,,,,,,toilet paper expense,10E201270,Miscellaneous Expenses,,,,3102,282,S,S,10A100020,Cash,1,Cash,Subaccount,3102,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
739,,,,,,110,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1344,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,2290,208,S,S,10A100020,Cash,1,Cash,Subaccount,2290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
740,,,,,,156,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1345,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
741,,,,,,21,2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,1346,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,69500,6318,S,S,10A100020,Cash,1,Cash,Subaccount,69500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
742,,,,,,22,2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,1347,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
743,,,,,,50,2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,1348,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
744,,,,,,20,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,1349,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,42000,3818,S,S,10A100020,Cash,1,Cash,Subaccount,42000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
745,,,,,,68,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,1350,1,,1,1,,,,,,toilet paper and others,10E201270,Miscellaneous Expenses,,,,2361,214,S,S,10A100020,Cash,1,Cash,Subaccount,2361,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
746,,,,,,76,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,1351,1,,1,,,,,,,Prize expense,10E200140,Employee Welfare Expenses,,,,61050,5550,S,S,10B100630,Accounts Payable Other,,,,61050,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
747,,,,,,103,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,1352,1,,1,1,,,,,,Cof fee expense 4 people,10E200150,Entertainment Expenses,,,,2210,200,S,S,10A100020,Cash,1,Cash,Subaccount,2210,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
748,,,,,,147,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1353,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,5412,492,S,S,10B100630,Accounts Payable Other,,,,10842,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
748,1354,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,4858,441,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
748,1355,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,572,52,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
749,,,,,,150,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,1356,1,,1,1,,,,,,golf play expense 2 people,10E200150,Entertainment Expenses,,,,18240,1658,S,S,10A100020,Cash,1,Cash,Subaccount,18240,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
750,,,,,,157,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,1357,1,,1,1,,,,,,Airfare,10E201230,Travel and Transportation Expenses,,,,45000,4090,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,45000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
751,,,,,,79,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,1358,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3519,319,S,S,10A100020,Cash,1,Cash,Subaccount,3519,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
752,,,,,,143,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,1359,1,,1,1,,,,,,Inspection service fee,10E201120,Vehicle Expenses,,,,40000,3636,S,S,10A100020,Cash,1,Cash,Subaccount,40000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
753,,,,,,33,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,1360,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
753,1361,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,155351,14122,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,155351,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
754,,,,,,57,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1362,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,78074,7097,S,S,10A100020,Cash,1,Cash,Subaccount,78074,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
755,,,,,,65,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,1363,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
756,,,,,,67,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1364,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,39286,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
756,1365,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,34286,3116,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
757,,,,,,69,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1366,1,1,1,1,,,,,,Withholding Tax payment,10B100690,Deposits Received,3,Withholding Tax,Subaccount,585612,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,881412,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
757,1367,1,1,,,,,,,,Resident Tax payment,10B100690,Deposits Received,2,Resident Tax,Subaccount,295800,0,O,O,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
758,,,,,,85,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1368,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,83624,7602,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,83624,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
759,,,,,,90,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,1369,1,1,1,1,,,,,,Voucher No. 256 dated 7/10 Anonymized Partner 045,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,803325,0,O,O,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,803325,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
759,1370,1,,1,1,,,,,,Voucher No. 256 dated 7/10 Anonymized Partner 045,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
760,,,,,,91,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,1371,1,,1,1,,,,,,Voucher No. 257 dated 7/10 Anonymized Partner 072 | Sales voucher=20210630-123;Note number=R20210710-91-28,10A100060,Notes Receivable,,,,5619076,0,O,O,10A100090,Accounts Receivable,28,Anonymized Partner 072,Subaccount,5619076,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
761,,,,,,92,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,1372,1,1,1,1,,,,,,Voucher No. 475 dated 7/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,335052,0,O,O,10A100090,Accounts Receivable,3,Anonymized Partner 085,Subaccount,335052,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
762,,,,,,93,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1373,1,1,1,1,,,,,,Voucher No. 497 dated 7/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,8476309,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,8476309,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
762,1374,1,,1,1,,,,,,Voucher No. 497 dated 7/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,840,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
763,,,,,,94,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,1375,1,1,1,,,,,,,Voucher No. 170 dated 7/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,2781026,0,O,O,10B100030,Notes Payable,,,,2781026,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
764,,,,,,95,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1376,1,1,1,1,,,,,,Voucher No. 171 dated 7/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,406425,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,406425,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
765,,,,,,96,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1377,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
766,,,,,,112,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,1378,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,246816,22437,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,246816,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
767,,,,,,129,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,1379,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
768,,,,,,138,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1380,1,,1,1,,,,,,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,,7368349,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,7368349,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
769,,,,,,152,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,1381,1,,1,1,,,,,,Cof fee expense 2 people,10E200150,Entertainment Expenses,,,,1570,142,S,S,10A100020,Cash,1,Cash,Subaccount,1570,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
770,,,,,,162,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1382,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,24995,2272,S,S,10A100020,Cash,1,Cash,Subaccount,24995,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
771,,,,,,167,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,1383,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,600000,54545,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,758107,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
771,1384,1,,,,,,,,,Telephone expense,10E200180,Communication Expenses,,,,158107,14373,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
772,,,,,,168,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,1385,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
772,1386,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
773,,,,,,23,2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,1387,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,34953,3177,S,S,10A100020,Cash,1,Cash,Subaccount,118199,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
773,1388,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,27334,2484,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
773,1389,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,55912,5082,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
774,,,,,,61,2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,1390,1,1,1,1,,,,,,Withdrawal,10A100020,Cash,1,Cash,Subaccount,2000000,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,2000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
775,,,,,,69,2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,1391,1,,1,1,,,,,,toilet paper expense,10E201270,Miscellaneous Expenses,,,,760,69,S,S,10A100020,Cash,1,Cash,Subaccount,1565,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
775,1392,1,,,,,,,,,Detergent expense,10E201270,Miscellaneous Expenses,,,,805,73,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
776,,,,,,58,2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1393,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,59870,5442,S,S,10A100020,Cash,1,Cash,Subaccount,59870,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
777,,,,,,74,2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
