JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
1424,2564,1,,1,1,,,,,,Cof fee expense 2 people,10E200150,Entertainment Expenses,,,,1260,114,S,S,10A100020,Cash,1,Cash,Subaccount,1260,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1425,,,,,,142,2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,2565,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6229,566,S,S,10A100020,Cash,1,Cash,Subaccount,53951,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1425,2566,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,4289,389,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1425,2567,1,,,,,,,,,Inspection service fee,10E201120,Vehicle Expenses,,,,43433,3948,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1426,,,,,,157,2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,2568,1,,1,1,,,,,,Airfare,10E201230,Travel and Transportation Expenses,,,,55300,5027,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,55300,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1427,,,,,,56,2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,2569,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,36400,3309,S,S,10A100020,Cash,1,Cash,Subaccount,36400,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1428,,,,,,75,2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,2570,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1429,,,,,,102,2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,2571,1,,1,1,,,,,,Gift expense Anonymized Store 089,10E200150,Entertainment Expenses,,,,1050,95,S,S,10A100020,Cash,1,Cash,Subaccount,1050,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1430,,,,,,158,2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,2572,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,13500,1227,S,S,10A100020,Cash,1,Cash,Subaccount,13500,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1431,,,,,,19,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,2573,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,18970,1724,S,S,10A100020,Cash,1,Cash,Subaccount,18970,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1432,,,,,,76,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,2574,1,,1,,,,,,,Uniform expense,10E200140,Employee Welfare Expenses,,,,56000,5090,S,S,10B100630,Accounts Payable Other,,,,56000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1433,,,,,,83,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,2575,1,1,1,1,,,,,,Voucher No. 322 dated 10/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,570312,0,O,O,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,570312,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1433,2576,1,,1,1,,,,,,Voucher No. 322 dated 10/5 Anonymized Partner 070,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,22,Anonymized Partner 070,Subaccount,472,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1434,,,,,,84,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,2577,1,1,1,1,,,,,,Voucher No. 323 dated 10/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,694936,0,O,O,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,694936,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1434,2578,1,,1,1,,,,,,Voucher No. 323 dated 10/5 Anonymized Partner 082,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,26,Anonymized Partner 082,Subaccount,472,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1435,,,,,,85,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,2579,1,1,1,1,,,,,,Voucher No. 324 dated 10/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,893184,0,O,O,10A100090,Accounts Receivable,27,Anonymized Partner 025,Subaccount,893184,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1436,,,,,,147,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,2580,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,3962,360,S,S,10B100630,Accounts Payable Other,,,,3962,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1437,,,,,,161,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,2581,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,6350,577,S,S,10A100020,Cash,1,Cash,Subaccount,6350,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1438,,,,,,164,2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,2582,1,,1,1,,,,,,office supplies,10E201110,Office Supplies Expenses,,,,2819,256,S,S,10A100020,Cash,1,Cash,Subaccount,2819,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1439,,,,,,42,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,2583,1,,1,1,,,,,,Meal expense Anonymized Store 052 3 people,10E200150,Entertainment Expenses,,,,6320,574,S,S,10A100020,Cash,1,Cash,Subaccount,6320,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1440,,,,,,110,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,2584,1,,1,1,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,2290,208,S,S,10A100020,Cash,1,Cash,Subaccount,2290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1441,,,,,,149,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,2585,1,,1,1,,,,,,Meal expense Anonymized Store 053 3 people,10E200150,Entertainment Expenses,,,,9350,850,S,S,10A100020,Cash,1,Cash,Subaccount,9350,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1442,,,,,,150,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,2586,1,,1,1,,,,,,golf play expense 3 people,10E200150,Entertainment Expenses,,,,35450,3222,S,S,10A100020,Cash,1,Cash,Subaccount,35450,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1443,,,,,,152,2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,2587,1,,1,1,,,,,,Meal expense Anonymized Store 012,10E200150,Entertainment Expenses,,,,24650,2240,S,S,10A100020,Cash,1,Cash,Subaccount,24650,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1444,,,,,,21,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,2588,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,69500,6318,S,S,10A100020,Cash,1,Cash,Subaccount,69500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1445,,,,,,22,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,2589,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1446,,,,,,43,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,2590,1,,1,1,,,,,,Condolence gift,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1447,,,,,,58,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,2591,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1448,,,,,,133,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,2592,1,,1,1,,,,,,Tax accountant fee,10E200600,Professional Fees,,,,139710,12700,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,139710,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1449,,,,,,10,2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,2593,1,,1,1,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,500,45,S,S,10A100020,Cash,1,Cash,Subaccount,500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1450,,,,,,16,2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,2594,1,,1,1,,,,,,Car wash expense,10E201120,Vehicle Expenses,,,,3000,272,S,S,10A100020,Cash,1,Cash,Subaccount,3000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1450,2595,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6300,572,S,S,10A100020,Cash,1,Cash,Subaccount,6300,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1451,,,,,,82,2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,2596,1,,1,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,28740,2612,S,S,10B100630,Accounts Payable Other,,,,28740,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1452,,,,,,151,2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,2597,1,,1,1,,,,,,Meal expense Anonymized Store 048,10E200150,Entertainment Expenses,,,,1500,136,S,S,10A100020,Cash,1,Cash,Subaccount,1500,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1453,,,,,,20,2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,2598,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,41250,3750,S,S,10A100020,Cash,1,Cash,Subaccount,41250,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1454,,,,,,46,2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,2599,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6172,561,S,S,10A100020,Cash,1,Cash,Subaccount,16649,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1454,2600,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,7143,649,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1454,2601,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,3334,303,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1455,,,,,,33,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,2602,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,320000,29090,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,320000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1455,2603,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,135486,12316,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,135486,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1456,,,,,,44,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,2604,1,,1,1,,,,,,Lunch expense Anonymized Store 039 2 people,10E200150,Entertainment Expenses,,,,2860,260,S,S,10A100020,Cash,1,Cash,Subaccount,2860,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1457,,,,,,63,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,2605,1,1,1,1,,,,,,Withholding Tax payment,10B100690,Deposits Received,3,Withholding Tax,Subaccount,235453,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,684953,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1457,2606,1,1,,,,,,,,Resident Tax payment,10B100690,Deposits Received,2,Resident Tax,Subaccount,449500,0,O,O,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
1458,,,,,,64,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,2607,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,1260000,114545,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1260000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1459,,,,,,65,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,2608,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,39286,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1459,2609,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,34286,3116,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1459,2610,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,840000,76363,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,840000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1460,,,,,,74,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,2611,1,,1,1,,,,,,Meal expense Anonymized Store 080 4 people,10E200150,Entertainment Expenses,,,,16242,1476,S,S,10A100020,Cash,1,Cash,Subaccount,16242,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1461,,,,,,76,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,2612,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,14500,1318,S,S,10A100020,Cash,1,Cash,Subaccount,14500,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1462,,,,,,85,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,2613,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,93540,8503,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,93540,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1463,,,,,,86,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,2614,1,1,1,1,,,,,,Voucher No. 325 dated 10/10 Anonymized Partner 045,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,852870,0,O,O,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,852870,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1463,2615,1,,1,1,,,,,,Voucher No. 325 dated 10/10 Anonymized Partner 045,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,19,Anonymized Partner 045,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1464,,,,,,87,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,2616,1,,1,1,,,,,,Voucher No. 326 dated 10/10 Anonymized Partner 072 | Sales voucher=20210930-120;Note number=R20211010-87-28,10A100060,Notes Receivable,,,,5964649,0,O,O,10A100090,Accounts Receivable,28,Anonymized Partner 072,Subaccount,5964649,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1465,,,,,,88,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,2617,1,1,1,1,,,,,,Voucher No. 478 dated 10/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,282780,0,O,O,10A100090,Accounts Receivable,3,Anonymized Partner 085,Subaccount,282780,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1466,,,,,,89,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,2618,1,1,1,1,,,,,,Voucher No. 500 dated 10/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,7713951,0,O,O,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,7713951,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1466,2619,1,,1,1,,,,,,Voucher No. 500 dated 10/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,14,Anonymized Partner 066,Subaccount,735,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1467,,,,,,90,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,2620,1,1,1,,,,,,,Voucher No. 251 dated 10/10 Anonymized Partner 085,10B100040,Accounts Payable,3,Anonymized Partner 085,Subaccount,2871067,0,O,O,10B100030,Notes Payable,,,,2871067,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1468,,,,,,91,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,2621,1,1,1,1,,,,,,Voucher No. 253 dated 10/10 Anonymized Partner 063,10B100040,Accounts Payable,8,Anonymized Partner 063,Subaccount,390196,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,390196,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1469,,,,,,98,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,2622,1,1,1,,,,,,,Note discounted Anonymized Partner 072 | Note number=R20210910-95-28;Receipt amount corrected to settlement amount,10A100020,Checking Deposits,1,ABC Bank,Subaccount,6438740,0,O,O,10A100060,Notes Receivable,,,,6477499,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1469,2623,1,,,,,,,,,Note discount fee | Note number=R20210910-95-28,10E300020,Interest Expense,,,,38759,0,E,E,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1470,,,,,,103,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,2624,1,,1,1,,,,,,Meal expense Anonymized Store 007 2 people,10E200150,Entertainment Expenses,,,,4692,426,S,S,10A100020,Cash,1,Cash,Subaccount,4692,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1471,,,,,,112,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,2625,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,144325,13120,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,144325,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1472,,,,,,129,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,2626,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,399000,36272,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,399000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1473,,,,,,134,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,2627,1,,1,1,,,,,,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,,2382263,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,2382263,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1474,,,,,,162,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,2628,1,,1,1,,,,,,Meeting Meal expense,10E201130,Meeting Expenses,,,,24995,2272,S,S,10A100020,Cash,1,Cash,Subaccount,24995,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1475,,,,,,167,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,2629,1,,1,1,,,,,,Rent payment,10E200720,Rent Expenses,,,,630000,57272,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,630000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1475,2630,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,122482,11134,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,122482,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1476,,,,,,168,2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,2631,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,6000,545,S,S,10B100630,Accounts Payable Other,,,,48858,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1476,2632,1,,,,,,,,,Security fee,10E201270,Miscellaneous Expenses,,,,42858,3896,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1477,,,,,,73,2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,2633,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6325,575,S,S,10A100020,Cash,1,Cash,Subaccount,7468,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1477,2634,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,1143,103,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1478,,,,,,57,2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,2635,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,112300,10209,S,S,10A100020,Cash,1,Cash,Subaccount,112300,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1479,,,,,,148,2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,2636,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,7065,642,S,S,10A100020,Cash,1,Cash,Subaccount,7065,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1480,,,,,,154,2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
