JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
1655,2972,1,,1,1,,,,,,用紙,10E201110,事務用消耗品費,,,,9600,872,S,S,10A100020,現金,1,現金,補助科目,9600,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1656,,,,,,67,2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,2973,1,,1,1,,,,,,お茶代他,10E201270,雑費,,,,2234,203,S,S,10A100020,現金,1,現金,補助科目,2234,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1657,,,,,,68,2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,2974,1,,1,1,,,,,,ティッシュ代他,10E201270,雑費,,,,3025,275,S,S,10A100020,現金,1,現金,補助科目,3025,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1658,,,,,,19,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,2975,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,9800,890,S,S,10A100020,現金,1,現金,補助科目,9800,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1659,,,,,,42,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,2976,1,,1,1,,,,,,コーヒー代3名,10E200150,交際費,,,,1890,171,S,S,10A100020,現金,1,現金,補助科目,1890,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1660,,,,,,50,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,2977,1,,1,1,,,,,,高速代,10E201120,車両費,,,,3800,345,S,S,10A100020,現金,1,現金,補助科目,3800,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1661,,,,,,56,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,2978,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,10230,930,S,S,10A100020,現金,1,現金,補助科目,10230,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1662,,,,,,79,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,2979,1,,1,1,,,,,,景品代,10E200140,福利厚生費,,,,29871,2715,S,S,10A100020,現金,1,現金,補助科目,29871,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1663,,,,,,84,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,2980,1,1,1,1,,,,,,11月5日伝票No353株式会社豊原産業,10A100020,普通預金,50,MNO銀行 北九州,補助科目,923208,0,O,O,10A100090,売掛金,22,株式会社豊原産業,補助科目,923208,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1663,2981,1,,1,1,,,,,,11月5日伝票No353株式会社豊原産業,10E200690,支払手数料,,,,472,42,S,S,10A100090,売掛金,22,株式会社豊原産業,補助科目,472,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1664,,,,,,85,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,2982,1,1,1,1,,,,,,11月5日伝票No354若松販売株式会社,10A100020,普通預金,20,ABC銀行 本店,補助科目,1018352,0,O,O,10A100090,売掛金,26,若松販売株式会社,補助科目,1018352,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1664,2983,1,,1,1,,,,,,11月5日伝票No354若松販売株式会社,10E200690,支払手数料,,,,472,42,S,S,10A100090,売掛金,26,若松販売株式会社,補助科目,472,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1665,,,,,,86,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,2984,1,1,1,1,,,,,,11月5日伝票No355晴海物産株式会社,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,814613,0,O,O,10A100090,売掛金,27,晴海物産株式会社,補助科目,814613,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1666,,,,,,102,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,2985,1,,1,1,,,,,,香典代,10E200150,交際費,,,,10000,909,S,S,10A100020,現金,1,現金,補助科目,10000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1667,,,,,,133,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,2986,1,,1,1,,,,,,税理士報酬,10E200600,支払報酬,,,,139710,12700,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,139710,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1668,,,,,,143,2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,2987,1,,1,1,,,,,,点検作業料,10E201120,車両費,,,,31350,2850,S,S,10A100020,現金,1,現金,補助科目,31350,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1669,,,,,,10,2021-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,2988,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,4224,384,S,S,10A100020,現金,1,現金,補助科目,4224,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1670,,,,,,16,2021-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,2989,1,,1,1,,,,,,スノーブレード代,10E201120,車両費,,,,8000,727,S,S,10A100020,現金,1,現金,補助科目,8000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1671,,,,,,110,2021-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,2990,1,,1,1,,,,,,タクシー代,10E201230,旅費及び交通費,,,,2290,208,S,S,10A100020,現金,1,現金,補助科目,2290,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1672,,,,,,20,2021-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,2991,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,39000,3545,S,S,10A100020,現金,1,現金,補助科目,39000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1673,,,,,,21,2021-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,2992,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,69500,6318,S,S,10A100020,現金,1,現金,補助科目,69500,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1674,,,,,,22,2021-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,2993,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,50000,4545,S,S,10A100020,現金,1,現金,補助科目,50000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1675,,,,,,58,2021-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,2994,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,70000,6363,S,S,10A100020,現金,1,現金,補助科目,70000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1676,,,,,,32,2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,2995,1,,1,,,,,,,事務用品費,10E201110,事務用消耗品費,,,,1580,143,S,S,10B100630,未払金,,,,1580,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1677,,,,,,43,2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,2996,1,,1,1,,,,,,コーヒー代2名,10E200150,交際費,,,,1575,143,S,S,10A100020,現金,1,現金,補助科目,1575,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1678,,,,,,44,2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,2997,1,,1,1,,,,,,手土産代 株式会社桜丘百貨店,10E200150,交際費,,,,3150,286,S,S,10A100020,現金,1,現金,補助科目,3150,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1679,,,,,,78,2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,2998,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,9800,890,S,S,10A100020,現金,1,現金,補助科目,9800,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1680,,,,,,7,2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,2999,1,,1,1,,,,,,香典代,10E200150,交際費,,,,10000,909,S,S,10A100020,現金,1,現金,補助科目,10000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1681,,,,,,85,2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,3000,1,,1,1,,,,,,電話代,10E200180,通信費,,,,63902,5809,S,S,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,63902,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1682,,,,,,139,2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,3001,1,,1,,,,,,,社員夜食代,10E200140,福利厚生費,,,,31050,2822,S,S,10B100630,未払金,,,,31050,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1683,,,,,,144,2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,3002,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,6116,556,S,S,10A100020,現金,1,現金,補助科目,14465,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1683,3003,1,,,,,,,,,駐車代,10E201120,車両費,,,,2516,228,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1683,3004,1,,,,,,,,,高速代,10E201120,車両費,,,,5833,530,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1684,,,,,,151,2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,3005,1,,1,1,,,,,,飲食代 架空店舗063 6名,10E200150,交際費,,,,25220,2292,S,S,10A100020,現金,1,現金,補助科目,57078,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1684,3006,1,,,,,,,,,飲食代 架空店舗035 6名,10E200150,交際費,,,,31858,2896,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1685,,,,,,33,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,3007,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,320000,29090,S,S,10A100020,普通預金,10,DEF銀行 駅前,補助科目,320000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1685,3008,1,,1,1,,,,,,電話代,10E200180,通信費,,,,116554,10595,S,S,10A100020,普通預金,10,DEF銀行 駅前,補助科目,116554,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1686,,,,,,60,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,3009,1,1,1,1,,,,,,引き出し,10A100020,現金,1,現金,補助科目,2000000,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,2000000,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1687,,,,,,63,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,3010,1,1,1,1,,,,,,源泉税支払,10B100690,預り金,3,源泉税,補助科目,249642,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,699142,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1687,3011,1,1,,,,,,,,住民税支払,10B100690,預り金,2,住民税,補助科目,449500,0,O,O,,,,,,,,,,000,共通部門,部門,,,,,,,,,,,
1688,,,,,,65,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,3012,1,,1,1,,,,,,家賃支払,10E200720,地代家賃,,,,840000,76363,S,S,10A100020,普通預金,40,JKL銀行 梅田,補助科目,840000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1689,,,,,,66,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,3013,1,,1,,,,,,,有線,10E201270,雑費,,,,5000,454,S,S,10B100630,未払金,,,,39286,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1689,3014,1,,,,,,,,,警備料,10E201270,雑費,,,,34286,3116,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
1690,,,,,,87,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,3015,1,1,1,1,,,,,,11月10日伝票No356青凪商事株式会社,10B100040,買掛金,3,青凪商事株式会社,補助科目,509535,0,O,O,10A100090,売掛金,3,青凪商事株式会社,補助科目,509535,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1691,,,,,,88,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,3016,1,1,1,1,,,,,,11月10日伝票No357株式会社花咲商事東京本社,10A100020,普通預金,20,ABC銀行 本店,補助科目,7824270,0,O,O,10A100090,売掛金,14,株式会社花咲商事,補助科目,7824270,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1691,3017,1,,1,1,,,,,,11月10日伝票No357株式会社花咲商事東京本社,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,14,株式会社花咲商事,補助科目,840,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1692,,,,,,89,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,3018,1,1,1,1,,,,,,11月10日伝票No358株式会社南風商会,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,590097,0,O,O,10A100090,売掛金,19,株式会社南風商会,補助科目,590097,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1692,3019,1,,1,1,,,,,,11月10日伝票No358株式会社南風商会,10E200690,支払手数料,,,,735,66,S,S,10A100090,売掛金,19,株式会社南風商会,補助科目,735,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1693,,,,,,90,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,3020,1,,1,1,,,,,,11月10日伝票No359株式会社青葉百貨店 | 売上伝票=20211031-112;手形番号=R20211110-90-28,10A100060,受取手形,,,,6921367,0,O,O,10A100090,売掛金,28,株式会社青葉百貨店,補助科目,6921367,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1694,,,,,,91,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,3021,1,1,1,,,,,,,11月10日伝票No289青凪商事株式会社,10B100040,買掛金,3,青凪商事株式会社,補助科目,2813778,0,O,O,10B100030,支払手形,,,,2813778,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1695,,,,,,92,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,3022,1,1,1,1,,,,,,11月10日伝票No291株式会社白樺商事,10B100040,買掛金,8,株式会社白樺商事,補助科目,414892,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,414892,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1696,,,,,,94,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,3023,1,,1,1,,,,,,家賃支払,10E200720,地代家賃,,,,1260000,114545,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,1260000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1697,,,,,,129,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,3024,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,399000,36272,S,S,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,399000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1698,,,,,,136,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,3025,1,,1,1,,,,,,手形期日落日 青凪商事株式会社,10B100030,支払手形,,,,2921549,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,2921549,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
1699,,,,,,141,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,3026,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,12000,1090,S,S,10A100020,現金,1,現金,補助科目,12000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1700,,,,,,147,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,3027,1,,1,,,,,,,ガソリン代,10E201120,車両費,,,,7118,647,S,S,10B100630,未払金,,,,7118,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1701,,,,,,156,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,3028,1,,1,1,,,,,,出張旅費,10E201230,旅費及び交通費,,,,3400,309,S,S,10A100020,現金,1,現金,補助科目,3400,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1702,,,,,,162,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,3029,1,,1,1,,,,,,会議　食事代,10E201130,会議費,,,,24995,2272,S,S,10A100020,現金,1,現金,補助科目,24995,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1703,,,,,,167,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,3030,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,630000,57272,S,S,10A100020,普通預金,50,MNO銀行 北九州,補助科目,630000,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1703,3031,1,,1,1,,,,,,電話代,10E200180,通信費,,,,142335,12939,S,S,10A100020,普通預金,50,MNO銀行 北九州,補助科目,142335,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1704,,,,,,168,2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,3032,1,,1,,,,,,,有線,10E201270,雑費,,,,6000,545,S,S,10B100630,未払金,,,,48858,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1704,3033,1,,,,,,,,,警備料,10E201270,雑費,,,,42858,3896,S,S,,,,,,,,,,050,九州営業所,部門,,,,,,,,,,,
1705,,,,,,46,2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,3034,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,8286,753,S,S,10A100020,現金,1,現金,補助科目,10097,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1705,3035,1,,,,,,,,,高速代,10E201120,車両費,,,,1239,112,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
1705,3036,1,,,,,,,,,駐車代,10E201120,車両費,,,,572,52,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
1706,,,,,,70,2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,3037,1,,1,1,,,,,,ゴルフプレー代4名,10E200150,交際費,,,,40000,3636,S,S,10A100020,現金,1,現金,補助科目,50000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1706,3038,1,,,,,,,,,景品代,10E200150,交際費,,,,10000,909,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
1707,,,,,,103,2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,3039,1,,1,1,,,,,,手土産代 株式会社桜丘百貨店,10E200150,交際費,,,,3150,286,S,S,10A100020,現金,1,現金,補助科目,3150,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1708,,,,,,112,2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,3040,1,,1,1,,,,,,電話代,10E200180,通信費,,,,210365,19124,S,S,10A100020,普通預金,40,JKL銀行 梅田,補助科目,210365,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1709,,,,,,152,2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,3041,1,,1,1,,,,,,食事代 架空店舗059 3名,10E200150,交際費,,,,2460,223,S,S,10A100020,現金,1,現金,補助科目,2460,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
1710,,,,,,73,2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,3042,1,,1,1,,,,,,飲食代 架空店舗080 3名,10E200150,交際費,,,,10427,947,S,S,10A100020,現金,1,現金,補助科目,10427,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1711,,,,,,74,2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,3043,1,,1,1,,,,,,飲食代 架空店舗020,10E200150,交際費,,,,22650,2059,S,S,10A100020,現金,1,現金,補助科目,22650,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1712,,,,,,79,2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,3044,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,12000,1090,S,S,10A100020,現金,1,現金,補助科目,12000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
1713,,,,,,17,2021-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,3045,1,,1,1,,,,,,ウォッシャー液,10E201120,車両費,,,,368,33,S,S,10A100020,現金,1,現金,補助科目,368,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1714,,,,,,142,2021-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,3046,1,,1,1,,,,,,高速代,10E201120,車両費,,,,3446,313,S,S,10A100020,現金,1,現金,補助科目,16904,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1714,3047,1,,,,,,,,,高速代,10E201120,車両費,,,,2043,185,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1714,3048,1,,,,,,,,,高速代,10E201120,車両費,,,,1195,108,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1714,3049,1,,,,,,,,,駐車代,10E201120,車両費,,,,3000,272,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1714,3050,1,,,,,,,,,ガソリン代,10E201120,車両費,,,,7220,656,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
1715,,,,,,158,2021-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,3051,1,,1,1,,,,,,航空券,10E201230,旅費及び交通費,,,,47000,4272,S,S,10A100020,現金,1,現金,補助科目,47000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
1716,,,,,,23,2021-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,3052,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,26667,2424,S,S,10A100020,現金,1,現金,補助科目,92858,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
1716,3053,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,29524,2684,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
1716,3054,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,36667,3333,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
1717,,,,,,51,2021-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,3055,1,,1,1,,,,,,高速代,10E201120,車両費,,,,6800,618,S,S,10A100020,現金,1,現金,補助科目,6800,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
1718,,,,,,161,2021-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,3056,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,7450,677,S,S,10A100020,現金,1,現金,補助科目,7450,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
