JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
499,891,1,,1,1,,,,,,6月5日伝票No230株式会社豊原産業,10E200690,支払手数料,,,,472,42,S,S,10A100090,売掛金,22,株式会社豊原産業,補助科目,472,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
500,,,,,,95,2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,892,1,1,1,1,,,,,,6月5日伝票No231若松販売株式会社,10A100020,普通預金,20,ABC銀行 本店,補助科目,1130472,0,O,O,10A100090,売掛金,26,若松販売株式会社,補助科目,1130472,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
500,893,1,,1,1,,,,,,6月5日伝票No231若松販売株式会社,10E200690,支払手数料,,,,472,42,S,S,10A100090,売掛金,26,若松販売株式会社,補助科目,472,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
501,,,,,,96,2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,894,1,1,1,1,,,,,,6月5日伝票No232晴海物産株式会社,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,764268,0,O,O,10A100090,売掛金,27,晴海物産株式会社,補助科目,764268,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
502,,,,,,133,2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,895,1,,1,1,,,,,,税理士報酬,10E200600,支払報酬,,,,139710,12700,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,139710,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
503,,,,,,20,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,896,1,,1,1,,,,,,航空券代,10E201230,旅費及び交通費,,,,41000,3727,S,S,10A100020,現金,1,現金,補助科目,41000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
504,,,,,,84,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,897,1,,1,1,,,,,,切手代,10E200180,通信費,,,,4000,363,S,S,10A100020,現金,1,現金,補助科目,4000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
505,,,,,,110,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,898,1,,1,1,,,,,,タクシー代,10E201230,旅費及び交通費,,,,2290,208,S,S,10A100020,現金,1,現金,補助科目,2290,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
506,,,,,,122,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,899,1,,1,1,,,,,,証明書発行手数料,10E200180,通信費,,,,1050,95,S,S,10A100020,現金,1,現金,補助科目,1050,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
507,,,,,,142,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,900,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,6267,569,S,S,10A100020,現金,1,現金,補助科目,9459,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
507,901,1,,,,,,,,,高速代,10E201120,車両費,,,,1572,142,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
507,902,1,,,,,,,,,駐車代,10E201120,車両費,,,,620,56,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
507,903,1,,,,,,,,,洗車代,10E201120,車両費,,,,1000,90,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
508,,,,,,22,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,904,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,50000,4545,S,S,10A100020,現金,1,現金,補助科目,50000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
509,,,,,,58,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,905,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,70000,6363,S,S,10A100020,現金,1,現金,補助科目,70000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
510,,,,,,69,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,906,1,,1,1,,,,,,電池代,10E201270,雑費,,,,1332,121,S,S,10A100020,現金,1,現金,補助科目,3090,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
510,907,1,,,,,,,,,洗剤等,10E201270,雑費,,,,1758,159,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
511,,,,,,78,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,908,1,,1,1,,,,,,ゴルフプレー代,10E200150,交際費,,,,12600,1145,S,S,10A100020,現金,1,現金,補助科目,12600,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
512,,,,,,141,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,909,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,16000,1454,S,S,10A100020,現金,1,現金,補助科目,16000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
513,,,,,,50,2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,910,1,,1,1,,,,,,高速代,10E201120,車両費,,,,1200,109,S,S,10A100020,現金,1,現金,補助科目,1200,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
514,,,,,,85,2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,911,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,8200,745,S,S,10A100020,現金,1,現金,補助科目,8200,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
515,,,,,,149,2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,912,1,,1,1,,,,,,コーヒー代,10E200150,交際費,,,,1260,114,S,S,10A100020,現金,1,現金,補助科目,1260,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
516,,,,,,33,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,913,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,320000,29090,S,S,10A100020,普通預金,10,DEF銀行 駅前,補助科目,320000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
516,914,1,,1,1,,,,,,電話代,10E200180,通信費,,,,123450,11222,S,S,10A100020,普通預金,10,DEF銀行 駅前,補助科目,123450,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
517,,,,,,70,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,915,1,,1,1,,,,,,家賃支払,10E200720,地代家賃,,,,1260000,114545,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,1260000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
518,,,,,,71,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,916,1,,1,1,,,,,,家賃支払,10E200720,地代家賃,,,,840000,76363,S,S,10A100020,普通預金,40,JKL銀行 梅田,補助科目,840000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
519,,,,,,112,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,917,1,,1,1,,,,,,電話代,10E200180,通信費,,,,215577,19597,S,S,10A100020,普通預金,40,JKL銀行 梅田,補助科目,215577,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
520,,,,,,129,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,918,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,399000,36272,S,S,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,399000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
521,,,,,,167,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,919,1,,1,1,,,,,,家賃支払い,10E200720,地代家賃,,,,630000,57272,S,S,10A100020,普通預金,50,MNO銀行 北九州,補助科目,630000,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
521,920,1,,1,1,,,,,,電話代,10E200180,通信費,,,,149355,13577,S,S,10A100020,普通預金,50,MNO銀行 北九州,補助科目,149355,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
522,,,,,,21,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,921,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,64580,5870,S,S,10A100020,現金,1,現金,補助科目,64580,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
523,,,,,,44,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,922,1,,1,1,,,,,,コーヒー代2名,10E200150,交際費,,,,1260,114,S,S,10A100020,現金,1,現金,補助科目,1260,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
524,,,,,,57,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,923,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,65870,5988,S,S,10A100020,現金,1,現金,補助科目,65870,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
525,,,,,,64,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,924,1,1,1,1,,,,,,引き出し,10A100020,現金,1,現金,補助科目,1000000,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,1000000,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
526,,,,,,68,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,925,1,1,1,1,,,,,,源泉税支払,10B100690,預り金,3,源泉税,補助科目,258593,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,720893,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
526,926,1,1,,,,,,,,住民税支払,10B100690,預り金,2,住民税,補助科目,462300,0,O,O,,,,,,,,,,000,共通部門,部門,,,,,,,,,,,
527,,,,,,72,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,927,1,,1,,,,,,,有線,10E201270,雑費,,,,5000,454,S,S,10B100630,未払金,,,,39286,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
527,928,1,,,,,,,,,警備料,10E201270,雑費,,,,34286,3116,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
528,,,,,,76,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,929,1,,1,,,,,,,社員夜食代,10E200140,福利厚生費,,,,12500,1136,S,S,10B100630,未払金,,,,12500,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
529,,,,,,85,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,930,1,,1,1,,,,,,電話代,10E200180,通信費,,,,76546,6958,S,S,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,76546,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
530,,,,,,86,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,931,1,,1,1,,,,,,タクシー代,10E201230,旅費及び交通費,,,,5050,459,S,S,10A100020,現金,1,現金,補助科目,5050,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
531,,,,,,97,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,932,1,1,1,1,,,,,,6月10日伝票No233株式会社南風商会,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,1011837,0,O,O,10A100090,売掛金,19,株式会社南風商会,補助科目,1011837,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
531,933,1,,1,1,,,,,,6月10日伝票No233株式会社南風商会,10E200690,支払手数料,,,,735,66,S,S,10A100090,売掛金,19,株式会社南風商会,補助科目,735,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
532,,,,,,98,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,934,1,,1,1,,,,,,6月10日伝票No234株式会社青葉百貨店 | 売上伝票=20210531-117;手形番号=R20210610-98-28,10A100060,受取手形,,,,6707128,0,O,O,10A100090,売掛金,28,株式会社青葉百貨店,補助科目,6707128,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
533,,,,,,99,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,935,1,1,1,1,,,,,,6月10日伝票No474青凪商事株式会社,10B100040,買掛金,3,青凪商事株式会社,補助科目,733365,0,O,O,10A100090,売掛金,3,青凪商事株式会社,補助科目,733365,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
534,,,,,,100,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,936,1,1,1,1,,,,,,6月10日伝票No496株式会社花咲商事東京本社,10A100020,普通預金,20,ABC銀行 本店,補助科目,7243522,0,O,O,10A100090,売掛金,14,株式会社花咲商事,補助科目,7243522,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
534,937,1,,1,1,,,,,,6月10日伝票No496株式会社花咲商事東京本社,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,14,株式会社花咲商事,補助科目,840,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
535,,,,,,101,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,938,1,1,1,,,,,,,6月10日伝票No155青凪商事株式会社,10B100040,買掛金,3,青凪商事株式会社,補助科目,2293326,0,O,O,10B100030,支払手形,,,,2293326,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
536,,,,,,102,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,939,1,1,1,1,,,,,,6月10日伝票No156株式会社白樺商事,10B100040,買掛金,8,株式会社白樺商事,補助科目,350582,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,350582,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
537,,,,,,145,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,940,1,,1,1,,,,,,手形期日落日 青凪商事株式会社,10B100030,支払手形,,,,5714131,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,5714131,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
538,,,,,,162,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,941,1,,1,1,,,,,,会議　食事代,10E201130,会議費,,,,24995,2272,S,S,10A100020,現金,1,現金,補助科目,24995,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
539,,,,,,168,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,942,1,,1,,,,,,,有線,10E201270,雑費,,,,6000,545,S,S,10B100630,未払金,,,,48858,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
539,943,1,,,,,,,,,警備料,10E201270,雑費,,,,42858,3896,S,S,,,,,,,,,,050,九州営業所,部門,,,,,,,,,,,
540,,,,,,8,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,944,1,,1,1,,,,,,食事代　昼食3名,10E200150,交際費,,,,6570,597,S,S,10A100020,現金,1,現金,補助科目,6570,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
541,,,,,,23,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,945,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,30000,2727,S,S,10A100020,現金,1,現金,補助科目,98001,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
541,946,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,28381,2580,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
541,947,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,39620,3601,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
542,,,,,,87,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,948,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,10500,954,S,S,10A100020,現金,1,現金,補助科目,10500,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
543,,,,,,88,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,949,1,,1,1,,,,,,架空鉄道会社A代,10E201230,旅費及び交通費,,,,11000,1000,S,S,10A100020,現金,1,現金,補助科目,11000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
544,,,,,,158,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,950,1,,1,1,,,,,,出張旅費,10E201230,旅費及び交通費,,,,22000,2000,S,S,10A100020,現金,1,現金,補助科目,22000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
545,,,,,,7,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,951,1,,1,1,,,,,,食事代 架空店舗069,10E200150,交際費,,,,7562,687,S,S,10A100020,現金,1,現金,補助科目,33266,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
545,952,1,,,,,,,,,飲食代 架空店舗017,10E200150,交際費,,,,25704,2336,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
546,,,,,,159,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,953,1,,1,1,,,,,,タクシー代,10E201230,旅費及び交通費,,,,7420,674,S,S,10A100020,現金,1,現金,補助科目,7420,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
547,,,,,,73,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,954,1,,1,1,,,,,,飲食代 架空店舗086 3名,10E200150,交際費,,,,11430,1039,S,S,10A100020,現金,1,現金,補助科目,11430,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
547,955,1,,1,1,,,,,,電池代,10E201270,雑費,,,,463,42,S,S,10A100020,現金,1,現金,補助科目,463,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
548,,,,,,143,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,956,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,7248,658,S,S,10A100020,現金,1,現金,補助科目,7248,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
549,,,,,,150,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,957,1,,1,1,,,,,,手土産代,10E200150,交際費,,,,14625,1329,S,S,10A100020,現金,1,現金,補助科目,14625,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
550,,,,,,151,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,958,1,,1,1,,,,,,食事代 架空店舗003 4名,10E200150,交際費,,,,6496,590,S,S,10A100020,現金,1,現金,補助科目,29973,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
550,959,1,,,,,,,,,飲食代 架空店舗031 4名,10E200150,交際費,,,,23477,2134,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
551,,,,,,152,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,960,1,,1,1,,,,,,食事代,10E200150,交際費,,,,7308,664,S,S,10A100020,現金,1,現金,補助科目,7308,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
552,,,,,,51,2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,961,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,10929,993,S,S,10A100020,現金,1,現金,補助科目,14834,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
552,962,1,,,,,,,,,駐車代,10E201120,車両費,,,,762,69,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
552,963,1,,,,,,,,,高速代,10E201120,車両費,,,,3143,285,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
553,,,,,,11,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,964,1,,1,1,,,,,,高速代,10E201120,車両費,,,,3210,291,S,S,10A100020,現金,1,現金,補助科目,3210,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
554,,,,,,52,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,965,1,,1,1,,,,,,高速代,10E201120,車両費,,,,750,68,S,S,10A100020,現金,1,現金,補助科目,750,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
555,,,,,,61,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,966,1,,1,1,,,,,,電話代,10E200180,通信費,,,,169547,15413,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,169547,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
556,,,,,,90,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,967,1,,1,1,,,,,,6月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,279865,0,O,O,10A100020,現金,1,現金,補助科目,272337,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
556,968,,,1,1,,,,,,6月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,9,その他,補助科目,7528,0,O,O,,,,000,共通部門,部門,,,,,,,,
557,,,,,,103,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,969,1,1,1,1,,,,,,6月15日伝票No235株式会社若葉百貨店,10A100020,普通預金,50,MNO銀行 北九州,補助科目,1616282,0,O,O,10A100090,売掛金,1,株式会社若葉百貨店,補助科目,1616282,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
557,970,1,,1,1,,,,,,6月15日伝票No235株式会社若葉百貨店,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,1,株式会社若葉百貨店,補助科目,840,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
