Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-11-01,* beginning-of-month balance,10B200080,Long-term borrowings,,,,,0,0,,,,,,,7000000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10D100101,Sales from electronic transactions,,,,,0,0,,,,,,,126631172,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10D100102,Sales from traditional transactions,,,,,0,0,,,,,,,305350905,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10D100111,Sales allowance and returns from electronic transactions from electronic transactions,,,,,0,0,,,,,,,149368,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10D100112,Sales allowance and returns from traditional transactions,,,,,0,0,,,,,,,27429095,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100100,Beginning merchandise inventory,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100121,Purchase allowance and returns from electronic transactions,,,,,0,0,,,,,,,5459985,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100122,Purchase allowance and returns from traditional transactions,,,,,0,0,,,,,,,7158495,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100131,Cost of purchased goods from electronic transactions,,,,,0,0,,,,,,,91288011,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100132,Cost of purchased goods from traditional transactions,,,,,0,0,,,,,,,170982677,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E100140,Ending merchandise inventory,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200020,Sales commission,,,,,0,0,,,,,,,15003067,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200050,Advertising expenses,,,,,0,0,,,,,,,1221200,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200090,Remuneration for directors (and other officers),,,,,0,0,,,,,,,12040000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200130,Bonuses,,,,,0,0,,,,,,,4042000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200140,Welfare expenses,,,,,0,0,,,,,,,3201531,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200150,Entertainment expenses,,,,,0,0,,,,,,,2175907,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200180,Communication expenses,,,,,0,0,,,,,,,7784696,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200200,Supplies expenses,,,,,0,0,,,,,,,1976892,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200210,Taxes and dues,,,,,0,0,,,,,,,187000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200220,Depreciation,,,,,0,0,,,,,,,0,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200240,Insurance expenses,,,,,0,0,,,,,,,2231740,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200370,Salaries and allowances,,,,,0,0,,,,,,,37054004,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200520,Other salaries,,,,,0,0,,,,,,,2669307,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200540,Legal welfare expenses,,,,,0,0,,,,,,,5591695,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200600,Fee expenses,,,,,0,0,,,,,,,977970,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200690,Commission expenses,,,,,0,0,,,,,,,9326993,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200720,Rent expenses on land and buildings,,,,,0,0,,,,,,,24113000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200730,Rent expenses on land and buildings,,,,,0,0,,,,,,,2056950,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E200870,Freight costs,,,,,0,0,,,,,,,25484533,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201000,Repair and maintenance expenses,,,,,0,0,,,,,,,283800,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201040,Utilities expenses,,,,,0,0,,,,,,,4066009,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201110,Office supplies expenses,,,,,0,0,,,,,,,899186,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201120,Vehicle expenses,,,,,0,0,,,,,,,4265118,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201130,Meeting expenses,,,,,0,0,,,,,,,205444,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201140,Membership fee,,,,,0,0,,,,,,,812000,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201160,Book expenses,,,,,0,0,,,,,,,174874,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201230,Travel and transportation expenses,,,,,0,0,,,,,,,7162542,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E201270,Miscellaneous expenses,,,,,0,0,,,,,,,3355588,2021-11
,,,Opening,2021-11-01,* beginning-of-month balance,10E300020,Interest expenses,,,,,0,0,,,,,,,878014,2021-11
1643,1,18,Debit,2021-11-01,Travel Expenses,10E201230,Travel and transportation expenses,,,,,21000,0,10A100020,Cash and deposits,,,,,7183542,2021-11
1643,1,18,Credit,2021-11-01,Travel Expenses,10A100020,Cash and deposits,,,,,0,21000,10E201230,Travel and transportation expenses,,,,,51997186,2021-11
1644,1,75,Debit,2021-11-01,Gasoline Cost,10E201120,Vehicle expenses,,,,,6151,0,10A100020,Cash and deposits,,,,,4271269,2021-11
1644,1,75,Credit,2021-11-01,Gasoline Cost,10A100020,Cash and deposits,,,,,0,6626,10E201120,Vehicle expenses,,,,,51990560,2021-11
1644,2,75,Debit,2021-11-01,Washer Fluid Cost,10E201120,Vehicle expenses,,,,,475,0,10A100020,Cash and deposits,,,,,4271744,2021-11
1645,1,165,Debit,2021-11-01,Tea Cost and Others,10E201270,Miscellaneous expenses,,,,,3756,0,10A100020,Cash and deposits,,,,,3359344,2021-11
1645,1,165,Credit,2021-11-01,Tea Cost and Others,10A100020,Cash and deposits,,,,,0,3756,10E201270,Miscellaneous expenses,,,,,51986804,2021-11
1646,1,149,Debit,2021-11-02,Meal Cost Japanese Restaurant Kawayoshi 2 People,10E200150,Entertainment expenses,,,,,7758,0,10A100020,Cash and deposits,,,,,2183665,2021-11
1646,1,149,Credit,2021-11-02,Meal Cost Japanese Restaurant Kawayoshi 2 People,10A100020,Cash and deposits,,,,,0,19632,10E200150,Entertainment expenses,,,,,51967172,2021-11
1646,2,149,Debit,2021-11-02,Food and drink fee Snacklandi,10E200150,Entertainment expenses,,,,,11874,0,10A100020,Cash and deposits,,,,,2195539,2021-11
1647,1,41,Debit,2021-11-03,Meal Cost Tonkichi 2 People,10E200150,Entertainment expenses,,,,,3540,0,10A100020,Cash and deposits,,,,,2199079,2021-11
1647,1,41,Credit,2021-11-03,Meal Cost Tonkichi 2 People,10A100020,Cash and deposits,,,,,0,3540,10E200150,Entertainment expenses,,,,,51963632,2021-11
1648,1,134,Debit,2021-11-03,Paper,10E201110,Office supplies expenses,,,,,9600,0,10A100020,Cash and deposits,,,,,908786,2021-11
1648,1,134,Credit,2021-11-03,Paper,10A100020,Cash and deposits,,,,,0,9600,10E201110,Office supplies expenses,,,,,51954032,2021-11
1649,1,67,Debit,2021-11-04,Tea Cost and Others,10E201270,Miscellaneous expenses,,,,,2234,0,10A100020,Cash and deposits,,,,,3361578,2021-11
1649,1,67,Credit,2021-11-04,Tea Cost and Others,10A100020,Cash and deposits,,,,,0,2234,10E201270,Miscellaneous expenses,,,,,51951798,2021-11
1650,1,68,Debit,2021-11-04,Tissue Cost and Others,10E201270,Miscellaneous expenses,,,,,3025,0,10A100020,Cash and deposits,,,,,3364603,2021-11
1650,1,68,Credit,2021-11-04,Tissue Cost and Others,10A100020,Cash and deposits,,,,,0,3025,10E201270,Miscellaneous expenses,,,,,51948773,2021-11
1651,1,19,Debit,2021-11-05,Travel Expenses,10E201230,Travel and transportation expenses,,,,,9800,0,10A100020,Cash and deposits,,,,,7193342,2021-11
1651,1,19,Credit,2021-11-05,Travel Expenses,10A100020,Cash and deposits,,,,,0,9800,10E201230,Travel and transportation expenses,,,,,51938973,2021-11
1652,1,42,Debit,2021-11-05,3 coffee,10E200150,Entertainment expenses,,,,,1890,0,10A100020,Cash and deposits,,,,,2200969,2021-11
1652,1,42,Credit,2021-11-05,3 coffee,10A100020,Cash and deposits,,,,,0,1890,10E200150,Entertainment expenses,,,,,51937083,2021-11
1653,1,50,Debit,2021-11-05,Highway Toll,10E201120,Vehicle expenses,,,,,3800,0,10A100020,Cash and deposits,,,,,4275544,2021-11
1653,1,50,Credit,2021-11-05,Highway Toll,10A100020,Cash and deposits,,,,,0,3800,10E201120,Vehicle expenses,,,,,51933283,2021-11
1654,1,56,Debit,2021-11-05,Travel Expenses,10E201230,Travel and transportation expenses,,,,,10230,0,10A100020,Cash and deposits,,,,,7203572,2021-11
1654,1,56,Credit,2021-11-05,Travel Expenses,10A100020,Cash and deposits,,,,,0,10230,10E201230,Travel and transportation expenses,,,,,51923053,2021-11
1655,1,79,Debit,2021-11-05,Prize Cost,10E200140,Welfare expenses,,,,,29871,0,10A100020,Cash and deposits,,,,,3231402,2021-11
1655,1,79,Credit,2021-11-05,Prize Cost,10A100020,Cash and deposits,,,,,0,29871,10E200140,Welfare expenses,,,,,51893182,2021-11
1656,1,84,Debit,2021-11-05,"November 5th Slip No. 353 Watanabe Industries Co., Ltd.",10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,570784,0,10A100090,Accounts receivable - trade,22,"Watanabe Industries Co., Ltd.",,,52463966,2021-11
1656,1,84,Credit,2021-11-05,"November 5th Slip No. 353 Watanabe Industries Co., Ltd.",10A100090,Accounts receivable - trade,22,"Watanabe Industries Co., Ltd.",,,0,570784,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,120919281,2021-11
1657,1,85,Debit,2021-11-05,"November 5th Slip No. 354 Sasaki Sales Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,695408,0,10A100090,Accounts receivable - trade,26,"Sasaki Sales Co., Ltd.",,,53159374,2021-11
1657,1,85,Credit,2021-11-05,"November 5th Slip No. 354 Sasaki Sales Co., Ltd.",10A100090,Accounts receivable - trade,26,"Sasaki Sales Co., Ltd.",,,0,695408,10A100020,Cash and deposits,20,Mizuho Main Branch,,,120223873,2021-11
1658,1,86,Debit,2021-11-05,"November 5th Slip No. 355 Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,30,Mitsui Nagoya,,,893184,0,10A100090,Accounts receivable - trade,27,"Iwashita Trading Co., Ltd.",,,54052558,2021-11
1658,1,86,Credit,2021-11-05,"November 5th Slip No. 355 Iwashita Trading Co., Ltd.",10A100090,Accounts receivable - trade,27,"Iwashita Trading Co., Ltd.",,,0,893184,10A100020,Cash and deposits,30,Mitsui Nagoya,,,119330689,2021-11
1659,1,102,Debit,2021-11-05,Condolence Money,10E200150,Entertainment expenses,,,,,10000,0,10A100020,Cash and deposits,,,,,2210969,2021-11
1659,1,102,Credit,2021-11-05,Condolence Money,10A100020,Cash and deposits,,,,,0,10000,10E200150,Entertainment expenses,,,,,54042558,2021-11
1660,1,133,Debit,2021-11-05,Tax Accountant Fee,10E200600,Fee expenses,,,,,139710,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,1117680,2021-11
1660,1,133,Credit,2021-11-05,Tax Accountant Fee,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,139710,10E200600,Fee expenses,,,,,53902848,2021-11
1661,1,143,Debit,2021-11-05,Inspection Fee,10E201120,Vehicle expenses,,,,,31350,0,10A100020,Cash and deposits,,,,,4306894,2021-11
1661,1,143,Credit,2021-11-05,Inspection Fee,10A100020,Cash and deposits,,,,,0,31350,10E201120,Vehicle expenses,,,,,53871498,2021-11
1662,1,10,Debit,2021-11-06,Gasoline Cost,10E201120,Vehicle expenses,,,,,4224,0,10A100020,Cash and deposits,,,,,4311118,2021-11
1662,1,10,Credit,2021-11-06,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4224,10E201120,Vehicle expenses,,,,,53867274,2021-11
1663,1,16,Debit,2021-11-06,Snow Blade Cost,10E201120,Vehicle expenses,,,,,8000,0,10A100020,Cash and deposits,,,,,4319118,2021-11
1663,1,16,Credit,2021-11-06,Snow Blade Cost,10A100020,Cash and deposits,,,,,0,8000,10E201120,Vehicle expenses,,,,,53859274,2021-11
1664,1,110,Debit,2021-11-06,Taxi Fare,10E201230,Travel and transportation expenses,,,,,2290,0,10A100020,Cash and deposits,,,,,7205862,2021-11
1664,1,110,Credit,2021-11-06,Taxi Fare,10A100020,Cash and deposits,,,,,0,2290,10E201230,Travel and transportation expenses,,,,,53856984,2021-11
1665,1,20,Debit,2021-11-07,Travel Expenses,10E201230,Travel and transportation expenses,,,,,39000,0,10A100020,Cash and deposits,,,,,7244862,2021-11
1665,1,20,Credit,2021-11-07,Travel Expenses,10A100020,Cash and deposits,,,,,0,39000,10E201230,Travel and transportation expenses,,,,,53817984,2021-11
1666,1,21,Debit,2021-11-07,JR,10E201230,Travel and transportation expenses,,,,,69500,0,10A100020,Cash and deposits,,,,,7314362,2021-11
1666,1,21,Credit,2021-11-07,JR,10A100020,Cash and deposits,,,,,0,69500,10E201230,Travel and transportation expenses,,,,,53748484,2021-11
1667,1,22,Debit,2021-11-07,Travel Expenses,10E201230,Travel and transportation expenses,,,,,50000,0,10A100020,Cash and deposits,,,,,7364362,2021-11
1667,1,22,Credit,2021-11-07,Travel Expenses,10A100020,Cash and deposits,,,,,0,50000,10E201230,Travel and transportation expenses,,,,,53698484,2021-11
1668,1,58,Debit,2021-11-07,Travel Expenses,10E201230,Travel and transportation expenses,,,,,70000,0,10A100020,Cash and deposits,,,,,7434362,2021-11
1668,1,58,Credit,2021-11-07,Travel Expenses,10A100020,Cash and deposits,,,,,0,70000,10E201230,Travel and transportation expenses,,,,,53628484,2021-11
1669,1,32,Debit,2021-11-08,Office Supplies Expense,10E201110,Office supplies expenses,,,,,1580,0,10B100630,Accounts payable - other,,,,,910366,2021-11
1669,1,32,Credit,2021-11-08,Office Supplies Expense,10B100630,Accounts payable - other,,,,,0,1580,10E201110,Office supplies expenses,,,,,142636,2021-11
1670,1,43,Debit,2021-11-08,Coffee fee 2 people,10E200150,Entertainment expenses,,,,,1575,0,10A100020,Cash and deposits,,,,,2212544,2021-11
1670,1,43,Credit,2021-11-08,Coffee fee 2 people,10A100020,Cash and deposits,,,,,0,1575,10E200150,Entertainment expenses,,,,,53626909,2021-11
1671,1,44,Debit,2021-11-08,Subjects for souvenirs Imai Department Store,10E200150,Entertainment expenses,,,,,3150,0,10A100020,Cash and deposits,,,,,2215694,2021-11
1671,1,44,Credit,2021-11-08,Subjects for souvenirs Imai Department Store,10A100020,Cash and deposits,,,,,0,3150,10E200150,Entertainment expenses,,,,,53623759,2021-11
1672,1,78,Debit,2021-11-08,JR,10E201230,Travel and transportation expenses,,,,,9800,0,10A100020,Cash and deposits,,,,,7444162,2021-11
1672,1,78,Credit,2021-11-08,JR,10A100020,Cash and deposits,,,,,0,9800,10E201230,Travel and transportation expenses,,,,,53613959,2021-11
1673,1,7,Debit,2021-11-09,Condolence Money,10E200150,Entertainment expenses,,,,,10000,0,10A100020,Cash and deposits,,,,,2225694,2021-11
1673,1,7,Credit,2021-11-09,Condolence Money,10A100020,Cash and deposits,,,,,0,10000,10E200150,Entertainment expenses,,,,,53603959,2021-11
1674,1,85,Debit,2021-11-09,Telephone Cost,10E200180,Communication expenses,,,,,63902,0,10A100020,Cash and deposits,30,Mitsui Nagoya,,,7848598,2021-11
1674,1,85,Credit,2021-11-09,Telephone Cost,10A100020,Cash and deposits,30,Mitsui Nagoya,,,0,63902,10E200180,Communication expenses,,,,,53540057,2021-11
1675,1,139,Debit,2021-11-09,Employee Night Meal Cost,10E200140,Welfare expenses,,,,,31050,0,10B100630,Accounts payable - other,,,,,3262452,2021-11
1675,1,139,Credit,2021-11-09,Employee Night Meal Cost,10B100630,Accounts payable - other,,,,,0,31050,10E200140,Welfare expenses,,,,,173686,2021-11
1676,1,144,Debit,2021-11-09,Gasoline Cost,10E201120,Vehicle expenses,,,,,6116,0,10A100020,Cash and deposits,,,,,4325234,2021-11
1676,1,144,Credit,2021-11-09,Gasoline Cost,10A100020,Cash and deposits,,,,,0,14465,10E201120,Vehicle expenses,,,,,53525592,2021-11
1676,2,144,Debit,2021-11-09,Parking Fee,10E201120,Vehicle expenses,,,,,2516,0,10A100020,Cash and deposits,,,,,4327750,2021-11
1676,3,144,Debit,2021-11-09,Highway Toll,10E201120,Vehicle expenses,,,,,5833,0,10A100020,Cash and deposits,,,,,4333583,2021-11
1677,1,151,Debit,2021-11-09,Food and Beverage Cost Japanese Dining Sai 6 People,10E200150,Entertainment expenses,,,,,25220,0,10A100020,Cash and deposits,,,,,2250914,2021-11
1677,1,151,Credit,2021-11-09,Food and Beverage Cost Japanese Dining Sai 6 People,10A100020,Cash and deposits,,,,,0,57078,10E200150,Entertainment expenses,,,,,53468514,2021-11
1677,2,151,Debit,2021-11-09,Food and Beverage Cost Pub Randy 6 People,10E200150,Entertainment expenses,,,,,31858,0,10A100020,Cash and deposits,,,,,2282772,2021-11
1678,1,33,Debit,2021-11-10,Rent Payment,10E200720,Rent expenses on land and buildings,,,,,320000,0,10A100020,Cash and deposits,10,Hokkaido Station Front,,,24433000,2021-11
1678,1,33,Credit,2021-11-10,Rent Payment,10A100020,Cash and deposits,10,Hokkaido Station Front,,,0,320000,10E200720,Rent expenses on land and buildings,,,,,53148514,2021-11
1678,2,33,Debit,2021-11-10,Telephone Cost,10E200180,Communication expenses,,,,,116554,0,10A100020,Cash and deposits,10,Hokkaido Station Front,,,7965152,2021-11
1678,2,33,Credit,2021-11-10,Telephone Cost,10A100020,Cash and deposits,10,Hokkaido Station Front,,,0,116554,10E200180,Communication expenses,,,,,53031960,2021-11
1679,1,60,Debit,2021-11-10,Withdrawal,10A100020,Cash and deposits,,,,,2000000,0,10A100020,Cash and deposits,20,Mizuho Head Office,,,55031960,2021-11
1679,1,60,Credit,2021-11-10,Withdrawal,10A100020,Cash and deposits,20,Mizuho Head Office,,,0,2000000,10A100020,Cash and deposits,,,,,53031960,2021-11
1680,1,63,Debit,2021-11-10,Withholding Tax Payment,10B100690,Deposits received,3,Withholding Tax,,,249642,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,4202058,2021-11
1680,1,63,Credit,2021-11-10,Withholding Tax Payment,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,699142,10B100690,Deposits received,3,Withholding Tax,,,52332818,2021-11
1680,2,63,Debit,2021-11-10,Resident Tax Payment,10B100690,Deposits received,2,Resident Tax,,,449500,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,3752558,2021-11
1681,1,65,Debit,2021-11-10,Rent Payment,10E200720,Rent expenses on land and buildings,,,,,840000,0,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,25273000,2021-11
1681,1,65,Credit,2021-11-10,Rent Payment,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,0,840000,10E200720,Rent expenses on land and buildings,,,,,51492818,2021-11
1682,1,66,Debit,2021-11-10,Wired (Cable),10E201270,Miscellaneous expenses,,,,,5000,0,10B100630,Accounts payable - other,,,,,3369603,2021-11
1682,1,66,Credit,2021-11-10,Wired (Cable),10B100630,Accounts payable - other,,,,,0,39286,10E201270,Miscellaneous expenses,,,,,212972,2021-11
1682,2,66,Debit,2021-11-10,Security Fee,10E201270,Miscellaneous expenses,,,,,34286,0,10B100630,Accounts payable - other,,,,,3403889,2021-11
1684,1,88,Debit,2021-11-10,"November 10th Slip No. 357 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,1121960,0,10A100090,Accounts receivable - trade,14,"Fujita Co., Ltd.",,,52614778,2021-11
1684,1,88,Credit,2021-11-10,"November 10th Slip No. 357 Fujita Tokyo Headquarters Co., Ltd.",10A100090,Accounts receivable - trade,14,"Fujita Co., Ltd.",,,0,1121960,10A100020,Cash and deposits,20,Mizuho Main Branch,,,118208729,2021-11
1684,2,88,Debit,2021-11-10,"November 10th Slip No. 357 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,,,,,1733186,0,10A100090,Accounts receivable - trade,14,"Fujita Co., Ltd.",,,11060179,2021-11
1684,2,88,Credit,2021-11-10,"November 10th Slip No. 357 Fujita Tokyo Headquarters Co., Ltd.",10A100090,Accounts receivable - trade,14,"Fujita Co., Ltd.",,,0,1733186,10E200690,Commission expenses,,,,,116475543,2021-11
1685,1,89,Debit,2021-11-10,"November 10th Slip No. 358 Minami Co., Ltd.",10A100020,Cash and deposits,30,Mitsui Nagoya,,,853605,0,10A100090,Accounts receivable - trade,19,"Minami Co., Ltd.",,,53468383,2021-11
1685,1,89,Credit,2021-11-10,"November 10th Slip No. 358 Minami Co., Ltd.",10A100090,Accounts receivable - trade,19,"Minami Co., Ltd.",,,0,853605,10A100020,Cash and deposits,30,Mitsui Nagoya,,,115621938,2021-11
1686,1,90,Debit,2021-11-10,November 10th Slip No. 359 Kameda Department Store,10A100060,Notes receivable - trade,,,,,5964649,0,10A100090,Accounts receivable - trade,28,Kameda Department Store,,,-34712388,2021-11
1686,1,90,Credit,2021-11-10,November 10th Slip No. 359 Kameda Department Store,10A100090,Accounts receivable - trade,28,Kameda Department Store,,,0,5964649,10A100060,Notes receivable - trade,,,,,109657289,2021-11
1687,1,91,Debit,2021-11-10,"November 10th Slip No. 289 Check Co., Ltd.",10B100040,Accounts payable - trade,3,"Check Co., Ltd.",,,3153847,0,10B100030,Notes payable - trade,,,,,73029342,2021-11
1687,1,91,Credit,2021-11-10,"November 10th Slip No. 289 Check Co., Ltd.",10B100030,Notes payable - trade,,,,,0,3153847,10B100040,Accounts payable - trade,3,"Check Co., Ltd.",,,11442402,2021-11
1688,1,92,Debit,2021-11-10,"November 10th Slip No. 291 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,8,"Yamashita Co., Ltd.",,,316108,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,72713234,2021-11
1688,1,92,Credit,2021-11-10,"November 10th Slip No. 291 Yamashita Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,316108,10B100040,Accounts payable - trade,8,"Yamashita Co., Ltd.",,,53152275,2021-11
1689,1,94,Debit,2021-11-10,Rent Payment,10E200720,Rent expenses on land and buildings,,,,,1260000,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,26533000,2021-11
1689,1,94,Credit,2021-11-10,Rent Payment,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,1260000,10E200720,Rent expenses on land and buildings,,,,,51892275,2021-11
1690,1,129,Debit,2021-11-10,Rent Payment,10E200720,Rent expenses on land and buildings,,,,,399000,0,10A100020,Cash and deposits,30,Mitsui Nagoya,,,26932000,2021-11
1690,1,129,Credit,2021-11-10,Rent Payment,10A100020,Cash and deposits,30,Mitsui Nagoya,,,0,399000,10E200720,Rent expenses on land and buildings,,,,,51493275,2021-11
1691,1,136,Debit,2021-11-10,Bill Due Date Check,10B100030,Notes payable - trade,,,,,2921549,0,10A100020,Cash and deposits,20,Mizuho Head Office,,,8520853,2021-11
1691,1,136,Credit,2021-11-10,Bill Due Date Check,10A100020,Cash and deposits,20,Mizuho Head Office,,,0,2921549,10B100030,Notes payable - trade,,,,,48571726,2021-11
1692,1,141,Debit,2021-11-10,JR,10E201230,Travel and transportation expenses,,,,,12000,0,10A100020,Cash and deposits,,,,,7456162,2021-11
1692,1,141,Credit,2021-11-10,JR,10A100020,Cash and deposits,,,,,0,12000,10E201230,Travel and transportation expenses,,,,,48559726,2021-11
1693,1,147,Debit,2021-11-10,Gasoline Cost,10E201120,Vehicle expenses,,,,,7118,0,10B100630,Accounts payable - other,,,,,4340701,2021-11
1693,1,147,Credit,2021-11-10,Gasoline Cost,10B100630,Accounts payable - other,,,,,0,7118,10E201120,Vehicle expenses,,,,,220090,2021-11
1694,1,156,Debit,2021-11-10,Business Trip Expense,10E201230,Travel and transportation expenses,,,,,3400,0,10A100020,Cash and deposits,,,,,7459562,2021-11
1694,1,156,Credit,2021-11-10,Business Trip Expense,10A100020,Cash and deposits,,,,,0,3400,10E201230,Travel and transportation expenses,,,,,48556326,2021-11
1695,1,162,Debit,2021-11-10,Meeting Meal Cost,10E201130,Meeting expenses,,,,,24995,0,10A100020,Cash and deposits,,,,,230439,2021-11
1695,1,162,Credit,2021-11-10,Meeting Meal Cost,10A100020,Cash and deposits,,,,,0,24995,10E201130,Meeting expenses,,,,,48531331,2021-11
1696,1,167,Debit,2021-11-10,Rent Payment,10E200720,Rent expenses on land and buildings,,,,,630000,0,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,27562000,2021-11
