JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
726,1,2021-07,2021-07-04,82,Gasoline Cost,10E201120,Vehicle expenses,18900,Q5,Standard 10%,1718,,,,,10B100630,Accounts payable - other,18900,00,Exempt,0,,,,
727,1,2021-07,2021-07-05,18,Airline Ticket,10E201230,Travel and transportation expenses,24500,Q5,Standard 10%,2227,,,,,10A100020,Cash and deposits,24500,00,Exempt,0,,,,
728,1,2021-07,2021-07-05,42,3 coffee,10E200150,Entertainment expenses,1575,Q5,Standard 10%,143,,,,,10A100020,Cash and deposits,1575,00,Exempt,0,,,,
729,1,2021-07,2021-07-05,87,"July 5th Slip No. 253 Watanabe Industries Co., Ltd.",10A100020,Cash and deposits,1295648,00,Exempt,0,50,Fukuoka Kitakyushu,,,10A100090,Accounts receivable - trade,1295648,00,Exempt,0,22,"Watanabe Industries Co., Ltd.",,
729,2,2021-07,2021-07-05,87,"July 5th Slip No. 253 Watanabe Industries Co., Ltd.",10D100111,Sales allowance and returns from electronic transactions from electronic transactions,0,C5,Exempt,909,,,,,10A100090,Accounts receivable - trade,0,00,Standard 10%,0,22,,,
729,3,2021-07,2021-07-05,87,"July 5th Slip No. 253 Watanabe Industries Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,42,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,22,"Watanabe Industries Co., Ltd.",,
730,1,2021-07,2021-07-05,88,"July 5th Slip No. 254 Sasaki Sales Co., Ltd.",10A100020,Cash and deposits,1163584,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,1163584,00,Exempt,0,26,"Sasaki Sales Co., Ltd.",,
730,2,2021-07,2021-07-05,88,"July 5th Slip No. 254 Sasaki Sales Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,42,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,26,"Sasaki Sales Co., Ltd.",,
731,1,2021-07,2021-07-05,89,"July 5th Slip No. 255 Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,764268,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,764268,00,Exempt,0,27,"Iwashita Trading Co., Ltd.",,
732,1,2021-07,2021-07-05,133,Tax Accountant Fee,10E200600,Fee expenses,139710,Q5,Standard 10%,12700,,,,,10A100020,Cash and deposits,139710,00,Exempt,0,20,Mizuho Main Branch,,
733,1,2021-07,2021-07-06,7,Meal Cost Hotel Lunch 2 People,10E200150,Entertainment expenses,5543,Q5,Standard 10%,503,,,,,10A100020,Cash and deposits,6591,00,Exempt,0,,,,
733,2,2021-07,2021-07-06,7,Coffee fee 2 people,10E200150,Entertainment expenses,1048,Q5,Standard 10%,95,,,,,,,0,,,0,,,,
734,1,2021-07,2021-07-06,43,Lunch Cost Restaurant Ouka 3 People,10E200150,Entertainment expenses,7140,Q5,Standard 10%,649,,,,,10A100020,Cash and deposits,7140,00,Exempt,0,,,,
735,1,2021-07,2021-07-06,94,Toilet Paper Cost,10E201270,Miscellaneous expenses,3102,Q5,Standard 10%,282,,,,,10A100020,Cash and deposits,3102,00,Exempt,0,,,,
736,1,2021-07,2021-07-06,110,Taxi Fare,10E201230,Travel and transportation expenses,2290,Q5,Standard 10%,208,,,,,10A100020,Cash and deposits,2290,00,Exempt,0,,,,
737,1,2021-07,2021-07-06,156,Business Trip Expense,10E201230,Travel and transportation expenses,12000,Q5,Standard 10%,1090,,,,,10A100020,Cash and deposits,12000,00,Exempt,0,,,,
738,1,2021-07,2021-07-07,21,JR,10E201230,Travel and transportation expenses,69500,Q5,Standard 10%,6318,,,,,10A100020,Cash and deposits,69500,00,Exempt,0,,,,
739,1,2021-07,2021-07-07,22,Travel Expenses,10E201230,Travel and transportation expenses,50000,Q5,Standard 10%,4545,,,,,10A100020,Cash and deposits,50000,00,Exempt,0,,,,
740,1,2021-07,2021-07-07,50,Gasoline Cost,10E201120,Vehicle expenses,12000,Q5,Standard 10%,1090,,,,,10A100020,Cash and deposits,12000,00,Exempt,0,,,,
741,1,2021-07,2021-07-08,20,Travel Expenses,10E201230,Travel and transportation expenses,42000,Q5,Standard 10%,3818,,,,,10A100020,Cash and deposits,42000,00,Exempt,0,,,,
742,1,2021-07,2021-07-08,68,Toilet Paper and Others,10E201270,Miscellaneous expenses,2361,Q5,Standard 10%,214,,,,,10A100020,Cash and deposits,2361,00,Exempt,0,,,,
743,1,2021-07,2021-07-08,76,Prize Cost,10E200140,Welfare expenses,61050,Q5,Standard 10%,5550,,,,,10B100630,Accounts payable - other,61050,00,Exempt,0,,,,
744,1,2021-07,2021-07-08,103,Coffee fee 4 people,10E200150,Entertainment expenses,2210,Q5,Standard 10%,200,,,,,10A100020,Cash and deposits,2210,00,Exempt,0,,,,
745,1,2021-07,2021-07-08,147,Gasoline Cost,10E201120,Vehicle expenses,5412,Q5,Standard 10%,492,,,,,10B100630,Accounts payable - other,10842,00,Exempt,0,,,,
745,2,2021-07,2021-07-08,147,Highway Toll,10E201120,Vehicle expenses,4858,Q5,Standard 10%,441,,,,,,,0,,,0,,,,
745,3,2021-07,2021-07-08,147,Parking Fee,10E201120,Vehicle expenses,572,Q5,Standard 10%,52,,,,,,,0,,,0,,,,
746,1,2021-07,2021-07-08,150,Golf play fee 2 people,10E200150,Entertainment expenses,18240,Q5,Standard 10%,1658,,,,,10A100020,Cash and deposits,18240,00,Exempt,0,,,,
747,1,2021-07,2021-07-08,157,Airline Ticket Cost,10E201230,Travel and transportation expenses,45000,Q5,Standard 10%,4090,,,,,10A100020,Cash and deposits,45000,00,Exempt,0,50,Fukuoka Kitakyushu,,
748,1,2021-07,2021-07-09,79,Gasoline Cost,10E201120,Vehicle expenses,3519,Q5,Standard 10%,319,,,,,10A100020,Cash and deposits,3519,00,Exempt,0,,,,
749,1,2021-07,2021-07-09,143,Inspection Fee,10E201120,Vehicle expenses,40000,Q5,Standard 10%,3636,,,,,10A100020,Cash and deposits,40000,00,Exempt,0,,,,
750,1,2021-07,2021-07-10,33,Rent Payment,10E200720,Rent expenses on land and buildings,320000,Q5,Standard 10%,29090,,,,,10A100020,Cash and deposits,320000,00,Exempt,0,10,Hokkaido Station Front,,
750,2,2021-07,2021-07-10,33,Telephone Cost,10E200180,Communication expenses,155351,Q5,Standard 10%,14122,,,,,10A100020,Cash and deposits,155351,00,Exempt,0,10,Hokkaido Station Front,,
751,1,2021-07,2021-07-10,57,JR,10E201230,Travel and transportation expenses,78074,Q5,Standard 10%,7097,,,,,10A100020,Cash and deposits,78074,00,Exempt,0,,,,
752,1,2021-07,2021-07-10,65,Rent Payment,10E200720,Rent expenses on land and buildings,840000,Q5,Standard 10%,76363,,,,,10A100020,Cash and deposits,840000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
753,1,2021-07,2021-07-10,67,Wired (Cable),10E201270,Miscellaneous expenses,5000,Q5,Standard 10%,454,,,,,10B100630,Accounts payable - other,39286,00,Exempt,0,,,,
753,2,2021-07,2021-07-10,67,Security Fee,10E201270,Miscellaneous expenses,34286,Q5,Standard 10%,3116,,,,,,,0,,,0,,,,
754,1,2021-07,2021-07-10,69,Withholding Tax Payment,10B100690,Deposits received,585612,00,Exempt,0,3,Withholding Tax,,,10A100020,Cash and deposits,881412,00,Exempt,0,20,Mizuho Main Branch,,
754,2,2021-07,2021-07-10,69,Resident Tax Payment,10B100690,Deposits received,295800,00,Exempt,0,2,Resident Tax,,,,,0,,,0,,,,
755,1,2021-07,2021-07-10,85,Telephone Cost,10E200180,Communication expenses,83624,Q5,Standard 10%,7602,,,,,10A100020,Cash and deposits,83624,00,Exempt,0,30,Mitsui Nagoya,,
756,1,2021-07,2021-07-10,90,"July 10th Slip No. 256 Minami Co., Ltd.",10A100020,Cash and deposits,1012572,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,1012572,00,Exempt,0,19,"Minami Co., Ltd.",,
756,2,2021-07,2021-07-10,90,"July 10th Slip No. 256 Minami Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,19,"Minami Co., Ltd.",,
757,1,2021-07,2021-07-10,91,July 10th Slip No. 257 Kameda Department Store,10A100060,Notes receivable - trade,6725128,00,Exempt,0,,,,,10A100090,Accounts receivable - trade,6725128,00,Exempt,0,28,Kameda Department Store,,
758,1,2021-07,2021-07-10,92,"July 10th Slip No. 475 Check Co., Ltd.",10B100040,Accounts payable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,,10A100090,Accounts receivable - trade,0,00,Exempt,0,3,"Check Co., Ltd.",,
759,1,2021-07,2021-07-10,93,"July 10th Slip No. 497 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,1329984,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,1329984,00,Exempt,0,14,"Fujita Co., Ltd.",,
759,2,2021-07,2021-07-10,93,"July 10th Slip No. 497 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,1587526,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,1587526,00,Exempt,0,14,"Fujita Co., Ltd.",,
760,1,2021-07,2021-07-10,94,"July 10th Slip No. 170 Check Co., Ltd.",10B100040,Accounts payable - trade,3107835,00,Exempt,0,3,"Check Co., Ltd.",,,10B100030,Notes payable - trade,3107835,00,Exempt,0,,,,
761,1,2021-07,2021-07-10,95,"July 10th Slip No. 171 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,72576,00,Exempt,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,72576,00,Exempt,0,20,Mizuho Main Branch,,
762,1,2021-07,2021-07-10,96,Rent Payment,10E200720,Rent expenses on land and buildings,1260000,Q5,Standard 10%,114545,,,,,10A100020,Cash and deposits,1260000,00,Exempt,0,20,Mizuho Main Branch,,
763,1,2021-07,2021-07-10,112,Telephone Cost,10E200180,Communication expenses,246816,Q5,Standard 10%,22437,,,,,10A100020,Cash and deposits,246816,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
764,1,2021-07,2021-07-10,129,Rent Payment,10E200720,Rent expenses on land and buildings,399000,Q5,Standard 10%,36272,,,,,10A100020,Cash and deposits,399000,00,Exempt,0,30,Mitsui Nagoya,,
765,1,2021-07,2021-07-10,138,Bill Due Date Check,10B100030,Notes payable - trade,7368349,00,Exempt,0,,,,,10A100020,Cash and deposits,7368349,00,Exempt,0,20,Mizuho Head Office,,
766,1,2021-07,2021-07-10,152,Coffee fee 2 people,10E200150,Entertainment expenses,1570,Q5,Standard 10%,142,,,,,10A100020,Cash and deposits,1570,00,Exempt,0,,,,
767,1,2021-07,2021-07-10,162,Meeting Meal Cost,10E201130,Meeting expenses,24995,Q5,Standard 10%,2272,,,,,10A100020,Cash and deposits,24995,00,Exempt,0,,,,
768,1,2021-07,2021-07-10,167,Rent Payment,10E200720,Rent expenses on land and buildings,600000,Q5,Standard 10%,54545,,,,,10A100020,Cash and deposits,758107,00,Exempt,0,50,Fukuoka Kitakyushu,,
768,2,2021-07,2021-07-10,167,Telephone Cost,10E200180,Communication expenses,158107,Q5,Standard 10%,14373,,,,,,,0,,,0,,,,
769,1,2021-07,2021-07-10,168,Wired (Cable),10E201270,Miscellaneous expenses,6000,Q5,Standard 10%,545,,,,,10B100630,Accounts payable - other,48858,00,Exempt,0,,,,
769,2,2021-07,2021-07-10,168,Security Fee,10E201270,Miscellaneous expenses,42858,Q5,Standard 10%,3896,,,,,,,0,,,0,,,,
770,1,2021-07,2021-07-11,23,Travel Expenses,10E201230,Travel and transportation expenses,34953,Q5,Standard 10%,3177,,,,,10A100020,Cash and deposits,118199,00,Exempt,0,,,,
770,2,2021-07,2021-07-11,23,Travel Expenses,10E201230,Travel and transportation expenses,27334,Q5,Standard 10%,2484,,,,,,,0,,,0,,,,
770,3,2021-07,2021-07-11,23,Travel Expenses,10E201230,Travel and transportation expenses,55912,Q5,Standard 10%,5082,,,,,,,0,,,0,,,,
771,1,2021-07,2021-07-11,61,Withdrawal,10A100020,Cash and deposits,2000000,00,Exempt,0,,,,,10A100020,Cash and deposits,2000000,00,Exempt,0,20,Mizuho Head Office,,
772,1,2021-07,2021-07-11,69,Toilet Paper Cost,10E201270,Miscellaneous expenses,760,Q5,Standard 10%,69,,,,,10A100020,Cash and deposits,1565,00,Exempt,0,,,,
772,2,2021-07,2021-07-11,69,Detergent Cost,10E201270,Miscellaneous expenses,805,Q5,Standard 10%,73,,,,,,,0,,,0,,,,
773,1,2021-07,2021-07-12,58,Travel Expenses,10E201230,Travel and transportation expenses,59870,Q5,Standard 10%,5442,,,,,10A100020,Cash and deposits,59870,00,Exempt,0,,,,
774,1,2021-07,2021-07-12,74,Meal Cost Tonkichi 4 People,10E200150,Entertainment expenses,8690,Q5,Standard 10%,790,,,,,10A100020,Cash and deposits,8690,00,Exempt,0,,,,
775,1,2021-07,2021-07-12,81,Travel Expenses,10E201230,Travel and transportation expenses,20500,Q5,Standard 10%,1863,,,,,10A100020,Cash and deposits,20500,00,Exempt,0,,,,
776,1,2021-07,2021-07-12,149,Condolence Money,10E200150,Entertainment expenses,10000,Q5,Standard 10%,909,,,,,10A100020,Cash and deposits,10000,00,Exempt,0,,,,
777,1,2021-07,2021-07-14,51,Highway Toll,10E201120,Vehicle expenses,760,Q5,Standard 10%,69,,,,,10A100020,Cash and deposits,1565,00,Exempt,0,,,,
777,2,2021-07,2021-07-14,51,Parking Fee,10E201120,Vehicle expenses,805,Q5,Standard 10%,73,,,,,,,0,,,0,,,,
778,1,2021-07,2021-07-14,74,Golf Play Fee,10E200150,Entertainment expenses,7900,Q5,Standard 10%,718,,,,,10A100020,Cash and deposits,7900,00,Exempt,0,,,,
779,1,2021-07,2021-07-14,104,Subjects Abe Shoten,10E200150,Entertainment expenses,1575,Q5,Standard 10%,143,,,,,10A100020,Cash and deposits,1575,00,Exempt,0,,,,
780,1,2021-07,2021-07-15,46,Gasoline Cost,10E201120,Vehicle expenses,14000,Q5,Standard 10%,1272,,,,,10A100020,Cash and deposits,14000,00,Exempt,0,,,,
781,1,2021-07,2021-07-15,84,July Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,364425,00,Exempt,0,,,,,10A100020,Cash and deposits,351930,00,Exempt,0,,,,
781,2,2021-07,2021-07-15,84,July Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,860,00,Exempt,0,3,Withholding Tax,,
781,3,2021-07,2021-07-15,84,July Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,11635,00,Exempt,0,9,Others,,
782,1,2021-07,2021-07-15,96,"July 15th Slip No. 258 Goketsu Co., Ltd.",10A100020,Cash and deposits,1642082,00,Exempt,0,50,Fukuoka Kitakyushu,,,10A100090,Accounts receivable - trade,1642082,00,Exempt,0,1,"Goketsu Co., Ltd.",,
782,2,2021-07,2021-07-15,96,"July 15th Slip No. 258 Goketsu Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,1,"Goketsu Co., Ltd.",,
783,1,2021-07,2021-07-15,97,"July 15th Slip No. 259 Entry Co., Ltd.",10A100020,Cash and deposits,713868,00,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,713868,00,Exempt,0,6,"Entry Co., Ltd.",,
783,2,2021-07,2021-07-15,97,"July 15th Slip No. 259 Entry Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,6,"Entry Co., Ltd.",,
784,1,2021-07,2021-07-15,98,"July 15th Slip No. 260 Tower Co., Ltd.",10A100020,Cash and deposits,428130,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,428130,00,Exempt,0,8,"Tower Co., Ltd.",,
784,2,2021-07,2021-07-15,98,"July 15th Slip No. 260 Tower Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,8,"Tower Co., Ltd.",,
785,1,2021-07,2021-07-15,99,"July 15th Slip No. 261 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,806520,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,806520,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
785,2,2021-07,2021-07-15,99,"July 15th Slip No. 261 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
786,1,2021-07,2021-07-15,100,"July 15th Slip No. 262 Abe Trading Co., Ltd.",10A100020,Cash and deposits,883097,00,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,883097,00,Exempt,0,13,"Abe Trading Co., Ltd.",,
787,1,2021-07,2021-07-15,101,"July 15th Slip No. 263 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,871688,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,871688,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
787,2,2021-07,2021-07-15,101,"July 15th Slip No. 263 Kujou Trading Co., Ltd.",10E200690,Commission expenses,0,Q5,Standard 10%,28,,,,,10A100090,Accounts receivable - trade,0,00,Exempt,0,20,"Kujou Trading Co., Ltd.",,
788,1,2021-07,2021-07-15,102,"July 15th Slip No. 172 Y2 Co., Ltd.",10B100040,Accounts payable - trade,6139435,00,Exempt,0,1,"Y2 Co., Ltd.",,,10A100020,Cash and deposits,6139435,00,Exempt,0,20,Mizuho Main Branch,,
789,1,2021-07,2021-07-15,117,Membership Fee,10E201140,Membership fee,20000,00,Exempt,0,,,,,10A100020,Cash and deposits,20000,00,Exempt,0,,,,
790,1,2021-07,2021-07-15,130,Membership Fee,10E201140,Membership fee,24000,00,Exempt,0,,,,,10A100020,Cash and deposits,24000,00,Exempt,0,40,Mitsubishi Tokyo Umeda,,
791,1,2021-07,2021-07-15,141,JR,10E201230,Travel and transportation expenses,7500,Q5,Standard 10%,681,,,,,10A100020,Cash and deposits,7500,00,Exempt,0,,,,
792,1,2021-07,2021-07-16,11,Gasoline Cost,10E201120,Vehicle expenses,3210,Q5,Standard 10%,291,,,,,10A100020,Cash and deposits,3210,00,Exempt,0,,,,
793,1,2021-07,2021-07-16,52,Highway Toll,10E201120,Vehicle expenses,3381,Q5,Standard 10%,307,,,,,10A100020,Cash and deposits,74810,00,Exempt,0,,,,
793,2,2021-07,2021-07-16,52,Gasoline Cost,10E201120,Vehicle expenses,71429,Q5,Standard 10%,6493,,,,,,,0,,,0,,,,
794,1,2021-07,2021-07-16,61,Telephone Cost,10E200180,Communication expenses,134577,Q5,Standard 10%,12234,,,,,10A100020,Cash and deposits,134577,00,Exempt,0,20,Mizuho Main Branch,,
795,1,2021-07,2021-07-16,105,Food and Beverage Cost Dining Sai 4 People,10E200150,Entertainment expenses,17461,Q5,Standard 10%,1587,,,,,10A100020,Cash and deposits,48766,00,Exempt,0,,,,
795,2,2021-07,2021-07-16,105,Food and Beverage Cost Snack Hakobune 4 People,10E200150,Entertainment expenses,31305,Q5,Standard 10%,2845,,,,,,,0,,,0,,,,
796,1,2021-07,2021-07-16,136,Duskin Service Fee,10E201270,Miscellaneous expenses,16500,Q5,Standard 10%,1500,,,,,10A100020,Cash and deposits,16500,00,Exempt,0,,,,
797,1,2021-07,2021-07-16,161,Travel Expenses,10E201230,Travel and transportation expenses,3500,Q5,Standard 10%,318,,,,,10A100020,Cash and deposits,3500,00,Exempt,0,,,,
798,1,2021-07,2021-07-17,4,Advertising Expense,10E200050,Advertising expenses,31500,Q5,Standard 10%,2863,,,,,10B100630,Accounts payable - other,31500,00,Exempt,0,,,,
799,1,2021-07,2021-07-17,12,Parking Fee,10E201120,Vehicle expenses,800,Q5,Standard 10%,72,,,,,10A100020,Cash and deposits,800,00,Exempt,0,,,,
799,2,2021-07,2021-07-17,12,Gasoline Cost,10E201120,Vehicle expenses,4456,Q5,Standard 10%,405,,,,,10A100020,Cash and deposits,8471,00,Exempt,0,,,,
799,3,2021-07,2021-07-17,12,Gasoline Cost,10E201120,Vehicle expenses,4015,Q5,Standard 10%,365,,,,,,,0,,,0,,,,
800,1,2021-07,2021-07-18,59,Travel Expenses,10E201230,Travel and transportation expenses,45000,Q5,Standard 10%,4090,,,,,10A100020,Cash and deposits,45000,00,Exempt,0,,,,
801,1,2021-07,2021-07-18,82,Travel Expenses,10E201230,Travel and transportation expenses,9800,Q5,Standard 10%,890,,,,,10A100020,Cash and deposits,9800,00,Exempt,0,,,,
802,1,2021-07,2021-07-18,123,Postage Cost,10E200180,Communication expenses,16000,Q5,Standard 10%,1454,,,,,10A100020,Cash and deposits,16000,00,Exempt,0,,,,
803,1,2021-07,2021-07-18,139,Employee Night Meal Cost,10E200140,Welfare expenses,45020,Q5,Standard 10%,4092,,,,,10B100630,Accounts payable - other,45020,00,Exempt,0,,,,
804,1,2021-07,2021-07-18,148,Gasoline Cost,10E201120,Vehicle expenses,4486,Q5,Standard 10%,407,,,,,10A100020,Cash and deposits,6086,00,Exempt,0,,,,
804,2,2021-07,2021-07-18,148,Washer liquid and other,10E201120,Vehicle expenses,1600,Q5,Standard 10%,145,,,,,,,0,,,0,,,,
805,1,2021-07,2021-07-19,8,Regular Meeting Membership Fee,10E200150,Entertainment expenses,4486,Q5,Standard 10%,407,,,,,10A100020,Cash and deposits,6086,00,Exempt,0,,,,
805,2,2021-07,2021-07-19,8,Prize,10E200150,Entertainment expenses,1600,Q5,Standard 10%,145,,,,,,,0,,,0,,,,
806,1,2021-07,2021-07-19,47,Gasoline Cost,10E201120,Vehicle expenses,8540,Q5,Standard 10%,776,,,,,10A100020,Cash and deposits,8540,00,Exempt,0,,,,
807,1,2021-07,2021-07-19,160,Business Trip Expense,10E201230,Travel and transportation expenses,86700,Q5,Standard 10%,7881,,,,,10A100020,Cash and deposits,86700,00,Exempt,0,,,,
808,1,2021-07,2021-07-20,1,Overtime Night Meal Reduced Tax Rate,10E200140,Welfare expenses,10800,Q6,Reduced 8%,800,,,,,10A100020,Cash and deposits,10800,00,Exempt,0,,,,
809,1,2021-07,2021-07-20,6,Advertisement Fee,10E200050,Advertising expenses,5000,Q5,Standard 10%,454,,,,,10A100020,Cash and deposits,5000,00,Exempt,0,,,,
810,1,2021-07,2021-07-20,31,Copy Cost,10E201110,Office supplies expenses,2866,Q5,Standard 10%,260,,,,,10B100630,Accounts payable - other,2866,00,Exempt,0,,,,
811,1,2021-07,2021-07-20,45,Coffee fee 2 people,10E200150,Entertainment expenses,1260,Q5,Standard 10%,114,,,,,10A100020,Cash and deposits,1260,00,Exempt,0,,,,
812,1,2021-07,2021-07-20,48,Gasoline Cost,10E201120,Vehicle expenses,4303,Q5,Standard 10%,391,,,,,10A100020,Cash and deposits,4303,00,Exempt,0,,,,
813,1,2021-07,2021-07-20,53,Gasoline Cost,10E201120,Vehicle expenses,6381,Q5,Standard 10%,580,,,,,10A100020,Cash and deposits,8525,00,Exempt,0,,,,
813,2,2021-07,2021-07-20,53,Parking Fee,10E201120,Vehicle expenses,1429,Q5,Standard 10%,129,,,,,,,0,,,0,,,,
