JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
1895,2,2021-12,2021-12-04,41,Year-end gift Anonymized Partner 057,10E200150,Entertainment Expenses,40629,S,S,3693,,,020,Tokyo Branch,10A100020,Cash,40629,O,O,0,,,000,Common Department
1895,3,2021-12,2021-12-04,41,Year-end gift Anonymized Store 087,10E200150,Entertainment Expenses,15953,S,S,1450,,,020,Tokyo Branch,10A100020,Cash,15953,O,O,0,,,000,Common Department
1901,1,2021-12,2021-12-05,133,Tax accountant fee,10E200600,Professional Fees,139710,S,S,12700,,,020,Tokyo Branch,10A100020,Ordinary Deposits,139710,O,O,0,20,ABC Bank Head Office,000,Common Department
1896,1,2021-12,2021-12-05,50,Expressway toll,10E201120,Vehicle Expenses,3500,S,S,318,,,020,Tokyo Branch,10A100020,Cash,3500,O,O,0,,,000,Common Department
1897,1,2021-12,2021-12-05,86,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,12000,S,S,1090,,,030,Nagoya Branch,10A100020,Cash,12000,O,O,0,,,000,Common Department
1898,1,2021-12,2021-12-05,95,Voucher No. 380 dated 12/5 Anonymized Partner 070,10A100020,Ordinary Deposits,986352,O,O,0,50,MNO Bank Kitakyushu Branch,000,Common Department,10A100090,Accounts Receivable,986352,O,O,0,22,Anonymized Partner 070,000,Common Department
1898,2,2021-12,2021-12-05,95,Voucher No. 380 dated 12/5 Anonymized Partner 070,10E200690,Service Fees,472,S,S,42,,,050,Kyushu Sales Office,10A100090,Accounts Receivable,472,O,O,0,22,Anonymized Partner 070,000,Common Department
1899,1,2021-12,2021-12-05,96,Voucher No. 381 dated 12/5 Anonymized Partner 082,10A100020,Ordinary Deposits,778048,O,O,0,20,ABC Bank Head Office,000,Common Department,10A100090,Accounts Receivable,778048,O,O,0,26,Anonymized Partner 082,000,Common Department
1899,2,2021-12,2021-12-05,96,Voucher No. 381 dated 12/5 Anonymized Partner 082,10E200690,Service Fees,472,S,S,42,,,020,Tokyo Branch,10A100090,Accounts Receivable,472,O,O,0,26,Anonymized Partner 082,000,Common Department
1900,1,2021-12,2021-12-05,97,Voucher No. 382 dated 12/5 Anonymized Partner 025,10A100020,Ordinary Deposits,1176124,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department,10A100090,Accounts Receivable,1176124,O,O,0,27,Anonymized Partner 025,000,Common Department
1903,1,2021-12,2021-12-06,106,Year-end gift Anonymized Store 058,10E200150,Entertainment Expenses,71810,S,S,6528,,,040,Osaka Branch,10A100020,Cash,71810,O,O,0,,,000,Common Department
1903,2,2021-12,2021-12-06,106,Year-end gift Anonymized Partner 057,10E200150,Entertainment Expenses,40629,S,S,3693,,,040,Osaka Branch,10A100020,Cash,40629,O,O,0,,,000,Common Department
1904,1,2021-12,2021-12-06,110,taxi expense,10E201230,Travel and Transportation Expenses,2290,S,S,208,,,040,Osaka Branch,10A100020,Cash,2290,O,O,0,,,000,Common Department
1905,1,2021-12,2021-12-06,159,taxi expense,10E201230,Travel and Transportation Expenses,10500,S,S,954,,,050,Kyushu Sales Office,10A100020,Cash,10500,O,O,0,,,000,Common Department
1902,1,2021-12,2021-12-06,87,taxi expense,10E201230,Travel and Transportation Expenses,4500,S,S,409,,,030,Nagoya Branch,10A100020,Cash,4500,O,O,0,,,000,Common Department
1912,1,2021-12,2021-12-07,102,Year-end gift Anonymized Store 089,10E200150,Entertainment Expenses,18300,S,S,1663,,,040,Osaka Branch,10A100020,Cash,18300,O,O,0,,,000,Common Department
1906,1,2021-12,2021-12-07,16,Gasoline,10E201120,Vehicle Expenses,2858,S,S,259,,,010,Sapporo Sales Office,10A100020,Cash,2858,O,O,0,,,000,Common Department
1906,2,2021-12,2021-12-07,16,Parking fee,10E201120,Vehicle Expenses,378,S,S,34,,,010,Sapporo Sales Office,10A100020,Cash,378,O,O,0,,,000,Common Department
1907,1,2021-12,2021-12-07,20,Travel expense,10E201230,Travel and Transportation Expenses,39000,S,S,3545,,,010,Sapporo Sales Office,10A100020,Cash,39000,O,O,0,,,000,Common Department
1908,1,2021-12,2021-12-07,21,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,69500,S,S,6318,,,010,Sapporo Sales Office,10A100020,Cash,69500,O,O,0,,,000,Common Department
1909,1,2021-12,2021-12-07,22,Travel expense,10E201230,Travel and Transportation Expenses,50000,S,S,4545,,,010,Sapporo Sales Office,10A100020,Cash,50000,O,O,0,,,000,Common Department
1910,1,2021-12,2021-12-07,58,Travel expense,10E201230,Travel and Transportation Expenses,70000,S,S,6363,,,020,Tokyo Branch,10A100020,Cash,70000,O,O,0,,,000,Common Department
1911,1,2021-12,2021-12-07,69,Detergent expense,10E201270,Miscellaneous Expenses,380,S,S,34,,,010,Sapporo Sales Office,10A100020,Cash,380,O,O,0,,,000,Common Department
1911,2,2021-12,2021-12-07,69,Kitchen supplies,10E201270,Miscellaneous Expenses,2710,S,S,246,,,010,Sapporo Sales Office,10A100020,Cash,2710,O,O,0,,,000,Common Department
1911,3,2021-12,2021-12-07,69,Detergent expense,10E201270,Miscellaneous Expenses,898,S,S,81,,,020,Tokyo Branch,10A100020,Cash,898,O,O,0,,,000,Common Department
1915,1,2021-12,2021-12-08,142,Expressway toll,10E201120,Vehicle Expenses,3102,S,S,282,,,040,Osaka Branch,10A100020,Cash,3102,O,O,0,,,000,Common Department
1915,2,2021-12,2021-12-08,142,Expressway toll,10E201120,Vehicle Expenses,9373,S,S,852,,,040,Osaka Branch,10A100020,Cash,9373,O,O,0,,,000,Common Department
1915,3,2021-12,2021-12-08,142,Expressway toll,10E201120,Vehicle Expenses,3404,S,S,309,,,040,Osaka Branch,10A100020,Cash,3404,O,O,0,,,000,Common Department
1915,4,2021-12,2021-12-08,142,Expressway toll,10E201120,Vehicle Expenses,6229,S,S,566,,,040,Osaka Branch,10A100020,Cash,6229,O,O,0,,,000,Common Department
1915,5,2021-12,2021-12-08,142,Expressway toll,10E201120,Vehicle Expenses,4353,S,S,395,,,040,Osaka Branch,10A100020,Cash,4353,O,O,0,,,000,Common Department
1915,6,2021-12,2021-12-08,142,Gasoline,10E201120,Vehicle Expenses,5715,S,S,519,,,040,Osaka Branch,10A100020,Cash,5715,O,O,0,,,000,Common Department
1913,1,2021-12,2021-12-08,76,Employee late-night meal,10E200140,Employee Welfare Expenses,75801,S,S,6891,,,020,Tokyo Branch,10B100630,Accounts Payable Other,75801,O,O,0,,,000,Common Department
1914,1,2021-12,2021-12-08,77,golf play expense 2 people,10E200150,Entertainment Expenses,14800,S,S,1345,,,010,Sapporo Sales Office,10A100020,Cash,14800,O,O,0,,,000,Common Department
1917,1,2021-12,2021-12-09,112,Telephone expense,10E200180,Communication Expenses,173616,S,S,15783,,,040,Osaka Branch,10A100020,Ordinary Deposits,173616,O,O,0,40,JKL Bank Umeda Branch,000,Common Department
1918,1,2021-12,2021-12-09,150,Year-end gift Anonymized Store 058,10E200150,Entertainment Expenses,61058,S,S,5550,,,050,Kyushu Sales Office,10A100020,Cash,61058,O,O,0,,,000,Common Department
1918,2,2021-12,2021-12-09,150,Year-end gift Anonymized Partner 057,10E200150,Entertainment Expenses,25115,S,S,2283,,,050,Kyushu Sales Office,10A100020,Cash,25115,O,O,0,,,000,Common Department
1916,1,2021-12,2021-12-09,44,Meal expense Anonymized Store 051 3 people,10E200150,Entertainment Expenses,6260,S,S,569,,,020,Tokyo Branch,10A100020,Cash,6260,O,O,0,,,000,Common Department
1930,1,2021-12,2021-12-10,100,Voucher No. 385 dated 12/10 Anonymized Partner 045,10A100020,Ordinary Deposits,726780,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department,10A100090,Accounts Receivable,726780,O,O,0,19,Anonymized Partner 045,000,Common Department
1930,2,2021-12,2021-12-10,100,Voucher No. 385 dated 12/10 Anonymized Partner 045,10E200690,Service Fees,735,S,S,66,,,030,Nagoya Branch,10A100090,Accounts Receivable,735,O,O,0,19,Anonymized Partner 045,000,Common Department
1931,1,2021-12,2021-12-10,101,Voucher No. 386 dated 12/10 Anonymized Partner 072 | Sales voucher=20211130-114;Note number=R20211210-101-28,10A100060,Notes Receivable,6004022,O,O,0,,,000,Common Department,10A100090,Accounts Receivable,6004022,O,O,0,28,Anonymized Partner 072,000,Common Department
1932,1,2021-12,2021-12-10,102,Voucher No. 303 dated 12/10 Anonymized Partner 085,10B100040,Accounts Payable,3003306,O,O,0,3,Anonymized Partner 085,000,Common Department,10B100030,Notes Payable,3003306,O,O,0,,,000,Common Department
1933,1,2021-12,2021-12-10,103,Cof fee expense Anonymized Store 065,10E200150,Entertainment Expenses,2680,S,S,243,,,040,Osaka Branch,10A100020,Cash,2680,O,O,0,,,000,Common Department
1933,2,2021-12,2021-12-10,103,Voucher No. 304 dated 12/10 Anonymized Partner 063,10B100040,Accounts Payable,423360,O,O,0,8,Anonymized Partner 063,000,Common Department,10A100020,Ordinary Deposits,423360,O,O,0,20,ABC Bank Head Office,000,Common Department
1934,1,2021-12,2021-12-10,110,Rent payment,10E200720,Rent Expenses,1260000,S,S,114545,,,020,Tokyo Branch,10A100020,Ordinary Deposits,1260000,O,O,0,20,ABC Bank Head Office,000,Common Department
1935,1,2021-12,2021-12-10,129,Rent payment,10E200720,Rent Expenses,399000,S,S,36272,,,030,Nagoya Branch,10A100020,Ordinary Deposits,399000,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department
1936,1,2021-12,2021-12-10,146,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,2623516,O,O,0,,,000,Common Department,10A100020,Checking Deposits,2623516,O,O,0,1,ABC Bank,000,Common Department
1937,1,2021-12,2021-12-10,162,Meeting Meal expense,10E201130,Meeting Expenses,24995,S,S,2272,,,020,Tokyo Branch,10A100020,Cash,24995,O,O,0,,,000,Common Department
1938,1,2021-12,2021-12-10,167,Rent payment,10E200720,Rent Expenses,630000,S,S,57272,,,050,Kyushu Sales Office,10A100020,Ordinary Deposits,630000,O,O,0,50,MNO Bank Kitakyushu Branch,000,Common Department
1938,2,2021-12,2021-12-10,167,Telephone expense,10E200180,Communication Expenses,200642,S,S,18240,,,050,Kyushu Sales Office,10A100020,Ordinary Deposits,200642,O,O,0,50,MNO Bank Kitakyushu Branch,000,Common Department
1939,1,2021-12,2021-12-10,168,Wired service fee,10E201270,Miscellaneous Expenses,6000,S,S,545,,,050,Kyushu Sales Office,10B100630,Accounts Payable Other,6000,O,O,0,,,000,Common Department
1939,2,2021-12,2021-12-10,168,Security fee,10E201270,Miscellaneous Expenses,42858,S,S,3896,,,050,Kyushu Sales Office,10B100630,Accounts Payable Other,42858,O,O,0,,,000,Common Department
1920,1,2021-12,2021-12-10,33,Rent payment,10E200720,Rent Expenses,320000,S,S,29090,,,010,Sapporo Sales Office,10A100020,Ordinary Deposits,320000,O,O,0,10,DEF Bank Station Branch,000,Common Department
1920,2,2021-12,2021-12-10,33,Telephone expense,10E200180,Communication Expenses,138505,S,S,12591,,,010,Sapporo Sales Office,10A100020,Ordinary Deposits,138505,O,O,0,10,DEF Bank Station Branch,000,Common Department
1921,1,2021-12,2021-12-10,62,Withdrawal,10A100020,Cash,1500000,O,O,0,,,000,Common Department,10A100020,Checking Deposits,1500000,O,O,0,1,ABC Bank,000,Common Department
1922,1,2021-12,2021-12-10,66,Withholding Tax payment,10B100690,Deposits Received,256142,O,O,0,3,Withholding Tax,000,Common Department,10A100020,Ordinary Deposits,256142,O,O,0,20,ABC Bank Head Office,000,Common Department
1922,2,2021-12,2021-12-10,66,Resident Tax payment,10B100690,Deposits Received,449500,O,O,0,2,Resident Tax,000,Common Department,10A100020,Ordinary Deposits,449500,O,O,0,20,ABC Bank Head Office,000,Common Department
1923,1,2021-12,2021-12-10,68,Rent payment,10E200720,Rent Expenses,840000,S,S,76363,,,040,Osaka Branch,10A100020,Ordinary Deposits,840000,O,O,0,40,JKL Bank Umeda Branch,000,Common Department
1924,1,2021-12,2021-12-10,69,Wired service fee,10E201270,Miscellaneous Expenses,5000,S,S,454,,,010,Sapporo Sales Office,10B100630,Accounts Payable Other,5000,O,O,0,,,000,Common Department
1924,2,2021-12,2021-12-10,69,Security fee,10E201270,Miscellaneous Expenses,34286,S,S,3116,,,010,Sapporo Sales Office,10B100630,Accounts Payable Other,34286,O,O,0,,,000,Common Department
1925,1,2021-12,2021-12-10,82,Gasoline,10E201120,Vehicle Expenses,17064,S,S,1551,,,030,Nagoya Branch,10B100630,Accounts Payable Other,17064,O,O,0,,,000,Common Department
1926,1,2021-12,2021-12-10,85,Telephone expense,10E200180,Communication Expenses,81236,S,S,7385,,,030,Nagoya Branch,10A100020,Ordinary Deposits,81236,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department
1927,1,2021-12,2021-12-10,88,taxi expense,10E201230,Travel and Transportation Expenses,8000,S,S,727,,,030,Nagoya Branch,10A100020,Cash,8000,O,O,0,,,000,Common Department
1919,1,2021-12,2021-12-10,9,Year-end gift Anonymized Partner 065,10E200150,Entertainment Expenses,78400,S,S,7127,,,010,Sapporo Sales Office,10A100020,Cash,78400,O,O,0,,,000,Common Department
1928,1,2021-12,2021-12-10,98,Voucher No. 383 dated 12/10 Anonymized Partner 085,10B100040,Accounts Payable,1074280,O,O,0,3,Anonymized Partner 085,000,Common Department,10A100090,Accounts Receivable,1074280,O,O,0,3,Anonymized Partner 085,000,Common Department
1929,1,2021-12,2021-12-10,99,Voucher No. 384 dated 12/10 Anonymized Partner 066 Tokyo Head Office,10A100020,Ordinary Deposits,8595710,O,O,0,20,ABC Bank Head Office,000,Common Department,10A100090,Accounts Receivable,8595710,O,O,0,14,Anonymized Partner 066,000,Common Department
1929,2,2021-12,2021-12-10,99,Voucher No. 384 dated 12/10 Anonymized Partner 066 Tokyo Head Office,10E200690,Service Fees,735,S,S,66,,,020,Tokyo Branch,10A100090,Accounts Receivable,735,O,O,0,14,Anonymized Partner 066,000,Common Department
1941,1,2021-12,2021-12-11,127,Revenue stamp,10E200210,Taxes and Dues,2000,O,O,0,,,030,Nagoya Branch,10A100020,Cash,2000,O,O,0,,,000,Common Department
1940,1,2021-12,2021-12-11,82,Gasoline,10E201120,Vehicle Expenses,4014,S,S,364,,,050,Kyushu Sales Office,10A100020,Cash,4014,O,O,0,,,000,Common Department
1940,2,2021-12,2021-12-11,82,Expressway toll,10E201120,Vehicle Expenses,572,S,S,52,,,050,Kyushu Sales Office,10A100020,Cash,572,O,O,0,,,000,Common Department
1942,1,2021-12,2021-12-12,70,Year-end gift Anonymized Store 058,10E200150,Entertainment Expenses,27267,S,S,2478,,,030,Nagoya Branch,10A100020,Cash,27267,O,O,0,,,000,Common Department
1942,2,2021-12,2021-12-12,70,Year-end gift Anonymized Partner 057,10E200150,Entertainment Expenses,10953,S,S,995,,,030,Nagoya Branch,10A100020,Cash,10953,O,O,0,,,000,Common Department
1944,1,2021-12,2021-12-13,11,Expressway toll,10E201120,Vehicle Expenses,2800,S,S,254,,,010,Sapporo Sales Office,10A100020,Cash,2800,O,O,0,,,000,Common Department
1944,2,2021-12,2021-12-13,11,Gasoline,10E201120,Vehicle Expenses,4600,S,S,418,,,010,Sapporo Sales Office,10A100020,Cash,4600,O,O,0,,,000,Common Department
1945,1,2021-12,2021-12-13,141,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,23500,S,S,2136,,,040,Osaka Branch,10A100020,Cash,23500,O,O,0,,,000,Common Department
1946,1,2021-12,2021-12-13,158,Air ticket,10E201230,Travel and Transportation Expenses,34000,S,S,3090,,,040,Osaka Branch,10A100020,Cash,34000,O,O,0,,,000,Common Department
1943,1,2021-12,2021-12-13,7,Meal expense Anonymized Store 090 3 people,10E200150,Entertainment Expenses,15115,S,S,1374,,,010,Sapporo Sales Office,10A100020,Cash,15115,O,O,0,,,000,Common Department
1943,2,2021-12,2021-12-13,7,Meal expense Anonymized Store 014 3 people,10E200150,Entertainment Expenses,17486,S,S,1589,,,010,Sapporo Sales Office,10A100020,Cash,17486,O,O,0,,,000,Common Department
1947,1,2021-12,2021-12-14,23,Travel expense,10E201230,Travel and Transportation Expenses,26667,S,S,2424,,,010,Sapporo Sales Office,10A100020,Cash,26667,O,O,0,,,000,Common Department
1947,2,2021-12,2021-12-14,23,Travel expense,10E201230,Travel and Transportation Expenses,29524,S,S,2684,,,010,Sapporo Sales Office,10A100020,Cash,29524,O,O,0,,,000,Common Department
1947,3,2021-12,2021-12-14,23,Travel expense,10E201230,Travel and Transportation Expenses,36667,S,S,3333,,,010,Sapporo Sales Office,10A100020,Cash,36667,O,O,0,,,000,Common Department
1948,1,2021-12,2021-12-14,46,Gasoline,10E201120,Vehicle Expenses,7429,S,S,675,,,020,Tokyo Branch,10A100020,Cash,7429,O,O,0,,,000,Common Department
1948,2,2021-12,2021-12-14,46,Parking fee,10E201120,Vehicle Expenses,1239,S,S,112,,,020,Tokyo Branch,10A100020,Cash,1239,O,O,0,,,000,Common Department
1948,3,2021-12,2021-12-14,46,Expressway toll,10E201120,Vehicle Expenses,3334,S,S,303,,,020,Tokyo Branch,10A100020,Cash,3334,O,O,0,,,000,Common Department
1949,1,2021-12,2021-12-14,51,Expressway toll,10E201120,Vehicle Expenses,5096,S,S,463,,,020,Tokyo Branch,10A100020,Cash,5096,O,O,0,,,000,Common Department
1949,2,2021-12,2021-12-14,51,Gasoline,10E201120,Vehicle Expenses,6381,S,S,580,,,020,Tokyo Branch,10A100020,Cash,6381,O,O,0,,,000,Common Department
1949,3,2021-12,2021-12-14,51,Parking fee,10E201120,Vehicle Expenses,2191,S,S,199,,,020,Tokyo Branch,10A100020,Cash,2191,O,O,0,,,000,Common Department
1950,1,2021-12,2021-12-14,73,Year-end party fee,10E200150,Entertainment Expenses,8000,S,S,727,,,020,Tokyo Branch,10A100020,Cash,8000,O,O,0,,,000,Common Department
1954,1,2021-12,2021-12-15,104,Voucher No. 387 dated 12/15 Anonymized Partner 068,10A100020,Ordinary Deposits,1614480,O,O,0,50,MNO Bank Kitakyushu Branch,000,Common Department,10A100090,Accounts Receivable,1614480,O,O,0,1,Anonymized Partner 068,000,Common Department
1954,2,2021-12,2021-12-15,104,Voucher No. 387 dated 12/15 Anonymized Partner 068,10E200690,Service Fees,840,S,S,76,,,050,Kyushu Sales Office,10A100090,Accounts Receivable,840,O,O,0,1,Anonymized Partner 068,000,Common Department
1955,1,2021-12,2021-12-15,105,Voucher No. 388 dated 12/15 Anonymized Partner 061,10A100020,Ordinary Deposits,2098212,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department,10A100090,Accounts Receivable,2098212,O,O,0,6,Anonymized Partner 061,000,Common Department
1955,2,2021-12,2021-12-15,105,Voucher No. 388 dated 12/15 Anonymized Partner 061,10E200690,Service Fees,840,S,S,76,,,030,Nagoya Branch,10A100090,Accounts Receivable,840,O,O,0,6,Anonymized Partner 061,000,Common Department
1956,1,2021-12,2021-12-15,106,Voucher No. 389 dated 12/15 Anonymized Partner 073,10A100020,Ordinary Deposits,1447664,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,1447664,O,O,0,8,Anonymized Partner 073,000,Common Department
1956,2,2021-12,2021-12-15,106,Voucher No. 389 dated 12/15 Anonymized Partner 073,10E200690,Service Fees,840,S,S,76,,,040,Osaka Branch,10A100090,Accounts Receivable,840,O,O,0,8,Anonymized Partner 073,000,Common Department
1957,1,2021-12,2021-12-15,107,Voucher No. 390 dated 12/15 Anonymized Partner 026,10A100020,Ordinary Deposits,1302584,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,1302584,O,O,0,9,Anonymized Partner 026,000,Common Department
1957,2,2021-12,2021-12-15,107,Voucher No. 390 dated 12/15 Anonymized Partner 026,10E200690,Service Fees,840,S,S,76,,,040,Osaka Branch,10A100090,Accounts Receivable,840,O,O,0,9,Anonymized Partner 026,000,Common Department
1958,1,2021-12,2021-12-15,108,Voucher No. 391 dated 12/15 Anonymized Partner 023,10A100020,Ordinary Deposits,1108516,O,O,0,20,ABC Bank Head Office,000,Common Department,10A100090,Accounts Receivable,1108516,O,O,0,13,Anonymized Partner 023,000,Common Department
1959,1,2021-12,2021-12-15,109,Voucher No. 392 dated 12/15 Anonymized Partner 079,10A100020,Ordinary Deposits,1210299,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,1210299,O,O,0,20,Anonymized Partner 079,000,Common Department
1959,2,2021-12,2021-12-15,109,Voucher No. 392 dated 12/15 Anonymized Partner 079,10E200690,Service Fees,315,S,S,28,,,040,Osaka Branch,10A100090,Accounts Receivable,315,O,O,0,20,Anonymized Partner 079,000,Common Department
1960,1,2021-12,2021-12-15,110,Voucher No. 305 dated 12/15 Anonymized Partner 043,10B100040,Accounts Payable,6139437,O,O,0,1,Anonymized Partner 043,000,Common Department,10A100020,Ordinary Deposits,6139437,O,O,0,20,ABC Bank Head Office,000,Common Department
1961,1,2021-12,2021-12-15,117,Membership fee,10E201140,Membership Fees,20000,O,O,0,,,040,Osaka Branch,10A100020,Cash,20000,O,O,0,,,000,Common Department
1962,1,2021-12,2021-12-15,130,Membership fee,10E201140,Membership Fees,24000,O,O,0,,,040,Osaka Branch,10A100020,Ordinary Deposits,24000,O,O,0,40,JKL Bank Umeda Branch,000,Common Department
1951,1,2021-12,2021-12-15,4,Advertising expense,10E200050,Advertising Expenses,31500,S,S,2863,,,010,Sapporo Sales Office,10B100630,Accounts Payable Other,31500,O,O,0,,,000,Common Department
1952,1,2021-12,2021-12-15,83,Gasoline,10E201120,Vehicle Expenses,6229,S,S,566,,,050,Kyushu Sales Office,10A100020,Cash,6229,O,O,0,,,000,Common Department
1952,2,2021-12,2021-12-15,83,Expressway toll,10E201120,Vehicle Expenses,4020,S,S,365,,,050,Kyushu Sales Office,10A100020,Cash,4020,O,O,0,,,000,Common Department
1952,3,2021-12,2021-12-15,83,Parking fee,10E201120,Vehicle Expenses,800,S,S,72,,,050,Kyushu Sales Office,10A100020,Cash,800,O,O,0,,,000,Common Department
1953,1,2021-12,2021-12-15,91,Month 12 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,400068,O,O,0,,,020,Tokyo Branch,10A100020,Cash,400068,O,O,0,,,000,Common Department
1953,2,2021-12,2021-12-15,91,Month 12 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,11330,O,O,0,,,020,Tokyo Branch,10B100690,Deposits Received,11330,O,O,0,3,Withholding Tax,000,Common Department
1953,3,2021-12,2021-12-15,91,Month 12 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,12442,O,O,0,,,020,Tokyo Branch,10B100690,Deposits Received,12442,O,O,0,9,Other,000,Common Department
1966,1,2021-12,2021-12-16,136,Anonymized Cleaning Company A expense,10E201270,Miscellaneous Expenses,16500,S,S,1500,,,040,Osaka Branch,10A100020,Cash,16500,O,O,0,,,000,Common Department
1967,1,2021-12,2021-12-16,144,Windshield washer fluid expense,10E201120,Vehicle Expenses,572,S,S,52,,,040,Osaka Branch,10A100020,Cash,572,O,O,0,,,000,Common Department
1967,2,2021-12,2021-12-16,144,Gasoline,10E201120,Vehicle Expenses,6229,S,S,566,,,040,Osaka Branch,10A100020,Cash,6229,O,O,0,,,000,Common Department
1967,3,2021-12,2021-12-16,144,Gasoline,10E201120,Vehicle Expenses,8096,S,S,736,,,040,Osaka Branch,10A100020,Cash,8096,O,O,0,,,000,Common Department
1968,1,2021-12,2021-12-16,149,Year-end party fee,10E200150,Entertainment Expenses,10000,S,S,909,,,030,Nagoya Branch,10A100020,Cash,10000,O,O,0,,,000,Common Department
1969,1,2021-12,2021-12-16,152,Year-end party fee,10E200150,Entertainment Expenses,10000,S,S,909,,,050,Kyushu Sales Office,10A100020,Cash,10000,O,O,0,,,000,Common Department
1970,1,2021-12,2021-12-16,156,Business travel expense,10E201230,Travel and Transportation Expenses,8600,S,S,781,,,050,Kyushu Sales Office,10A100020,Cash,8600,O,O,0,,,000,Common Department
1963,1,2021-12,2021-12-16,57,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,110650,S,S,10059,,,020,Tokyo Branch,10A100020,Cash,110650,O,O,0,,,000,Common Department
1964,1,2021-12,2021-12-16,61,Telephone expense,10E200180,Communication Expenses,141699,S,S,12881,,,020,Tokyo Branch,10A100020,Ordinary Deposits,141699,O,O,0,20,ABC Bank Head Office,000,Common Department
1965,1,2021-12,2021-12-16,74,Year-end party fee,10E200150,Entertainment Expenses,10000,S,S,909,,,020,Tokyo Branch,10A100020,Cash,10000,O,O,0,,,000,Common Department
1971,1,2021-12,2021-12-17,12,Gasoline,10E201120,Vehicle Expenses,7473,S,S,679,,,010,Sapporo Sales Office,10A100020,Cash,7473,O,O,0,,,000,Common Department
1971,2,2021-12,2021-12-17,12,Gasoline,10E201120,Vehicle Expenses,2858,S,S,259,,,010,Sapporo Sales Office,10A100020,Cash,2858,O,O,0,,,000,Common Department
1971,3,2021-12,2021-12-17,12,Gasoline,10E201120,Vehicle Expenses,6174,S,S,561,,,010,Sapporo Sales Office,10A100020,Cash,6174,O,O,0,,,000,Common Department
