JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
5010,1,2022-04,2022-04-28,905010,"Receipt from Minami Co., Ltd.",10A100020,Cash and deposits,352450,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,352450,00,Out of scope,0,19,"Minami Co., Ltd.",,
5011,1,2022-04,2022-04-28,905011,Receipt from Imai Department Store,10A100020,Cash and deposits,13269523,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,13269523,00,Out of scope,0,2,Imai Department Store,,
5012,1,2022-04,2022-04-28,905012,"Receipt from Kujou Trading Co., Ltd.",10A100020,Cash and deposits,794114,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,794114,00,Out of scope,0,20,"Kujou Trading Co., Ltd.",,
5013,1,2022-04,2022-04-28,905013,Receipt from Takada LLC,10A100020,Cash and deposits,482866,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,482866,00,Out of scope,0,21,Takada LLC,,
5014,1,2022-04,2022-04-28,905014,"Receipt from Watanabe Industries Co., Ltd.",10A100020,Cash and deposits,1056168,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1056168,00,Out of scope,0,22,"Watanabe Industries Co., Ltd.",,
5015,1,2022-04,2022-04-28,905015,"Receipt from Kamata Shoten Co., Ltd.",10A100020,Cash and deposits,534144,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,534144,00,Out of scope,0,23,"Kamata Shoten Co., Ltd.",,
5016,1,2022-04,2022-04-28,905016,"Receipt from Hatakeyama Trading Co., Ltd.",10A100020,Cash and deposits,226620,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,226620,00,Out of scope,0,24,"Hatakeyama Trading Co., Ltd.",,
5017,1,2022-04,2022-04-28,905017,"Receipt from Kobayashi Market Co., Ltd.",10A100020,Cash and deposits,3741296,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,3741296,00,Out of scope,0,25,"Kobayashi Market Co., Ltd.",,
5018,1,2022-04,2022-04-28,905018,"Receipt from Sasaki Sales Co., Ltd.",10A100020,Cash and deposits,1096632,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1096632,00,Out of scope,0,26,"Sasaki Sales Co., Ltd.",,
5019,1,2022-04,2022-04-28,905019,"Receipt from Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,919584,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,919584,00,Out of scope,0,27,"Iwashita Trading Co., Ltd.",,
5020,1,2022-04,2022-04-28,905020,Receipt from Kameda Department Store,10A100020,Cash and deposits,6175852,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,6175852,00,Out of scope,0,28,Kameda Department Store,,
5021,1,2022-04,2022-04-28,905021,"Receipt from Chiyo Service Co., Ltd.",10A100020,Cash and deposits,486020,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,486020,00,Out of scope,0,29,"Chiyo Service Co., Ltd.",,
5022,1,2022-04,2022-04-28,905022,"Receipt from Check Co., Ltd.",10A100020,Cash and deposits,828232,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,828232,00,Out of scope,0,3,"Check Co., Ltd.",,
5023,1,2022-04,2022-04-28,905023,"Receipt from YAG Co., Ltd.",10A100020,Cash and deposits,1425220,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1425220,00,Out of scope,0,30,"YAG Co., Ltd.",,
5024,1,2022-04,2022-04-28,905024,Receipt from Mark Market,10A100020,Cash and deposits,1290240,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1290240,00,Out of scope,0,4,Mark Market,,
5025,1,2022-04,2022-04-28,905025,"Receipt from ABC Co., Ltd.",10A100020,Cash and deposits,1394098,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1394098,00,Out of scope,0,5,"ABC Co., Ltd.",,
5026,1,2022-04,2022-04-28,905026,"Receipt from Entry Co., Ltd.",10A100020,Cash and deposits,1033750,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1033750,00,Out of scope,0,6,"Entry Co., Ltd.",,
5027,1,2022-04,2022-04-28,905027,"Receipt from Comprehensive Management Co., Ltd.",10A100020,Cash and deposits,1323972,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1323972,00,Out of scope,0,7,"Comprehensive Management Co., Ltd.",,
5028,1,2022-04,2022-04-28,905028,"Receipt from Tower Co., Ltd.",10A100020,Cash and deposits,649800,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,649800,00,Out of scope,0,8,"Tower Co., Ltd.",,
5029,1,2022-04,2022-04-28,905029,"Receipt from Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,1713160,00,Out of scope,0,20,Mizuho Head Office,,,10A100090,Accounts receivable - trade,1713160,00,Out of scope,0,9,"Takahashi Trading Co., Ltd.",,
5030,1,2022-04,2022-04-28,905030,"Payment to Y2 Co., Ltd.",10B100040,Accounts payable - trade,4705170,00,Out of scope,0,1,"Y2 Co., Ltd.",,,10A100020,Cash and deposits,4705170,00,Out of scope,0,20,Mizuho Head Office,,
5031,1,2022-04,2022-04-28,905031,"Payment to Suzuki Sales Co., Ltd.",10B100040,Accounts payable - trade,2656388,00,Out of scope,0,10,"Suzuki Sales Co., Ltd.",,,10A100020,Cash and deposits,2656388,00,Out of scope,0,20,Mizuho Head Office,,
5032,1,2022-04,2022-04-28,905032,"Payment to Matsumura Co., Ltd.",10B100040,Accounts payable - trade,3661476,00,Out of scope,0,11,"Matsumura Co., Ltd.",,,10A100020,Cash and deposits,3661476,00,Out of scope,0,20,Mizuho Head Office,,
5033,1,2022-04,2022-04-28,905033,"Payment to Arie Co., Ltd.",10B100040,Accounts payable - trade,255528,00,Out of scope,0,12,"Arie Co., Ltd.",,,10A100020,Cash and deposits,255528,00,Out of scope,0,20,Mizuho Head Office,,
5034,1,2022-04,2022-04-28,905034,"Payment to Nakamura Industries Co., Ltd.",10B100040,Accounts payable - trade,1292036,00,Out of scope,0,13,"Nakamura Industries Co., Ltd.",,,10A100020,Cash and deposits,1292036,00,Out of scope,0,20,Mizuho Head Office,,
5035,1,2022-04,2022-04-28,905035,Payment to West LLC,10B100040,Accounts payable - trade,3385746,00,Out of scope,0,14,West LLC,,,10A100020,Cash and deposits,3385746,00,Out of scope,0,20,Mizuho Head Office,,
5036,1,2022-04,2022-04-28,905036,"Payment to Hanamaru Trading Co., Ltd.",10B100040,Accounts payable - trade,1144940,00,Out of scope,0,15,"Hanamaru Trading Co., Ltd.",,,10A100020,Cash and deposits,1144940,00,Out of scope,0,20,Mizuho Head Office,,
5037,1,2022-04,2022-04-28,905037,"Payment to Pole Co., Ltd.",10B100040,Accounts payable - trade,224733,00,Out of scope,0,2,"Pole Co., Ltd.",,,10A100020,Cash and deposits,224733,00,Out of scope,0,20,Mizuho Head Office,,
5038,1,2022-04,2022-04-28,905038,"Payment to Pole Co., Ltd.",10B100040,Accounts payable - trade,554953,00,Out of scope,0,2,"Pole Co., Ltd.",,,10A100020,Cash and deposits,554953,00,Out of scope,0,20,Mizuho Head Office,,
5039,1,2022-04,2022-04-28,905039,"Payment to Pole Co., Ltd.",10B100040,Accounts payable - trade,105486,00,Out of scope,0,2,"Pole Co., Ltd.",,,10A100020,Cash and deposits,105486,00,Out of scope,0,20,Mizuho Head Office,,
5040,1,2022-04,2022-04-28,905040,"Payment to Pole Co., Ltd.",10B100040,Accounts payable - trade,536607,00,Out of scope,0,2,"Pole Co., Ltd.",,,10A100020,Cash and deposits,536607,00,Out of scope,0,20,Mizuho Head Office,,
5041,1,2022-04,2022-04-28,905041,"Payment to Pole Co., Ltd.",10B100040,Accounts payable - trade,165109,00,Out of scope,0,2,"Pole Co., Ltd.",,,10A100020,Cash and deposits,165109,00,Out of scope,0,20,Mizuho Head Office,,
5042,1,2022-04,2022-04-28,905042,"Payment to Check Co., Ltd.",10B100040,Accounts payable - trade,3726253,00,Out of scope,0,3,"Check Co., Ltd.",,,10A100020,Cash and deposits,3726253,00,Out of scope,0,20,Mizuho Head Office,,
5043,1,2022-04,2022-04-28,905043,"Payment to Attach Co., Ltd.",10B100040,Accounts payable - trade,1046118,00,Out of scope,0,4,"Attach Co., Ltd.",,,10A100020,Cash and deposits,1046118,00,Out of scope,0,20,Mizuho Head Office,,
5044,1,2022-04,2022-04-28,905044,"Payment to Kofujimaru Co., Ltd.",10B100040,Accounts payable - trade,4236496,00,Out of scope,0,5,"Kofujimaru Co., Ltd.",,,10A100020,Cash and deposits,4236496,00,Out of scope,0,20,Mizuho Head Office,,
5045,1,2022-04,2022-04-28,905045,"Payment to Hanada Co., Ltd.",10B100040,Accounts payable - trade,3218877,00,Out of scope,0,6,"Hanada Co., Ltd.",,,10A100020,Cash and deposits,3218877,00,Out of scope,0,20,Mizuho Head Office,,
5046,1,2022-04,2022-04-28,905046,"Payment to Sunset Co., Ltd.",10B100040,Accounts payable - trade,3221820,00,Out of scope,0,7,"Sunset Co., Ltd.",,,10A100020,Cash and deposits,3221820,00,Out of scope,0,20,Mizuho Head Office,,
5047,1,2022-04,2022-04-28,905047,"Payment to Yamashita Co., Ltd.",10B100040,Accounts payable - trade,26208,00,Out of scope,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,26208,00,Out of scope,0,20,Mizuho Head Office,,
5048,1,2022-04,2022-04-28,905048,"Payment to Yamashita Co., Ltd.",10B100040,Accounts payable - trade,361670,00,Out of scope,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,361670,00,Out of scope,0,20,Mizuho Head Office,,
5049,1,2022-04,2022-04-28,905049,"Payment to Yamashita Co., Ltd.",10B100040,Accounts payable - trade,52416,00,Out of scope,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,52416,00,Out of scope,0,20,Mizuho Head Office,,
5050,1,2022-04,2022-04-28,905050,"Payment to Yamashita Co., Ltd.",10B100040,Accounts payable - trade,52416,00,Out of scope,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,52416,00,Out of scope,0,20,Mizuho Head Office,,
5051,1,2022-04,2022-04-28,905051,"Payment to Yamashita Co., Ltd.",10B100040,Accounts payable - trade,26208,00,Out of scope,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,26208,00,Out of scope,0,20,Mizuho Head Office,,
5052,1,2022-04,2022-04-28,905052,"Payment to Saito Industries Co., Ltd.",10B100040,Accounts payable - trade,2042022,00,Out of scope,0,9,"Saito Industries Co., Ltd.",,,10A100020,Cash and deposits,2042022,00,Out of scope,0,20,Mizuho Head Office,,
