JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
2428,2,2022-02,2022-02-13,23,Travel expense,10E201230,Travel and Transportation Expenses,2000,S,S,181,,,010,Sapporo Sales Office,10A100020,Cash,2000,O,O,0,,,000,Common Department
2429,1,2022-02,2022-02-13,82,Gasoline,10E201120,Vehicle Expenses,31529,S,S,2866,,,030,Nagoya Branch,10B100630,Accounts Payable Other,31529,O,O,0,,,000,Common Department
2430,1,2022-02,2022-02-14,46,Gasoline,10E201120,Vehicle Expenses,2341,S,S,212,,,020,Tokyo Branch,10A100020,Cash,2341,O,O,0,,,000,Common Department
2430,2,2022-02,2022-02-14,46,Gasoline,10E201120,Vehicle Expenses,4767,S,S,433,,,020,Tokyo Branch,10A100020,Cash,4767,O,O,0,,,000,Common Department
2430,3,2022-02,2022-02-14,46,Gasoline,10E201120,Vehicle Expenses,4880,S,S,443,,,020,Tokyo Branch,10A100020,Cash,4880,O,O,0,,,000,Common Department
2431,1,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,1505,S,S,136,,,020,Tokyo Branch,10A100020,Cash,1505,O,O,0,,,000,Common Department
2431,2,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,620,S,S,56,,,020,Tokyo Branch,10A100020,Cash,620,O,O,0,,,000,Common Department
2431,3,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,810,S,S,73,,,020,Tokyo Branch,10A100020,Cash,810,O,O,0,,,000,Common Department
2431,4,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,1096,S,S,99,,,020,Tokyo Branch,10A100020,Cash,1096,O,O,0,,,000,Common Department
2431,5,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,1096,S,S,99,,,020,Tokyo Branch,10A100020,Cash,1096,O,O,0,,,000,Common Department
2431,6,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,1096,S,S,99,,,020,Tokyo Branch,10A100020,Cash,1096,O,O,0,,,000,Common Department
2431,7,2022-02,2022-02-14,51,Expressway toll,10E201120,Vehicle Expenses,953,S,S,86,,,020,Tokyo Branch,10A100020,Cash,953,O,O,0,,,000,Common Department
2432,1,2022-02,2022-02-14,70,golf play expense,10E200150,Entertainment Expenses,8600,S,S,781,,,030,Nagoya Branch,10A100020,Cash,8600,O,O,0,,,000,Common Department
2442,1,2022-02,2022-02-15,100,Voucher No. 335 dated 2/15 Anonymized Partner 043,10B100040,Accounts Payable,10823612,O,O,0,1,Anonymized Partner 043,000,Common Department,10B100030,Notes Payable,10823612,O,O,0,,,000,Common Department
2443,1,2022-02,2022-02-15,117,Membership fee,10E201140,Membership Fees,20000,O,O,0,,,040,Osaka Branch,10A100020,Cash,20000,O,O,0,,,000,Common Department
2444,1,2022-02,2022-02-15,130,Membership fee,10E201140,Membership Fees,24000,O,O,0,,,040,Osaka Branch,10A100020,Ordinary Deposits,24000,O,O,0,40,JKL Bank Umeda Branch,000,Common Department
2445,1,2022-02,2022-02-15,151,Meal expense Anonymized Store 075,10E200150,Entertainment Expenses,12750,S,S,1159,,,040,Osaka Branch,10A100020,Cash,12750,O,O,0,,,000,Common Department
2446,1,2022-02,2022-02-15,158,Business travel expense,10E201230,Travel and Transportation Expenses,14000,S,S,1272,,,040,Osaka Branch,10A100020,Cash,14000,O,O,0,,,000,Common Department
2433,1,2022-02,2022-02-15,4,Advertising expense,10E200050,Advertising Expenses,31500,S,S,2863,,,010,Sapporo Sales Office,10B100630,Accounts Payable Other,31500,O,O,0,,,000,Common Department
2434,1,2022-02,2022-02-15,57,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,68700,S,S,6245,,,020,Tokyo Branch,10A100020,Cash,68700,O,O,0,,,000,Common Department
2435,1,2022-02,2022-02-15,83,Month 2 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,205380,O,O,0,,,020,Tokyo Branch,10A100020,Cash,205380,O,O,0,,,000,Common Department
2435,2,2022-02,2022-02-15,83,Month 2 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,4860,O,O,0,,,020,Tokyo Branch,10B100690,Deposits Received,4860,O,O,0,9,Other,000,Common Department
2436,1,2022-02,2022-02-15,94,Voucher No. 439 dated 2/15 Anonymized Partner 068,10A100020,Ordinary Deposits,1437184,O,O,0,50,MNO Bank Kitakyushu Branch,000,Common Department,10A100090,Accounts Receivable,1437184,O,O,0,1,Anonymized Partner 068,000,Common Department
2436,2,2022-02,2022-02-15,94,Voucher No. 439 dated 2/15 Anonymized Partner 068,10E200690,Service Fees,840,S,S,76,,,050,Kyushu Sales Office,10A100090,Accounts Receivable,840,O,O,0,1,Anonymized Partner 068,000,Common Department
2437,1,2022-02,2022-02-15,95,Voucher No. 440 dated 2/15 Anonymized Partner 061,10A100020,Ordinary Deposits,1297180,O,O,0,30,GHI Bank Nagoya Branch,000,Common Department,10A100090,Accounts Receivable,1297180,O,O,0,6,Anonymized Partner 061,000,Common Department
2437,2,2022-02,2022-02-15,95,Voucher No. 440 dated 2/15 Anonymized Partner 061,10E200690,Service Fees,840,S,S,76,,,030,Nagoya Branch,10A100090,Accounts Receivable,840,O,O,0,6,Anonymized Partner 061,000,Common Department
2438,1,2022-02,2022-02-15,96,Voucher No. 441 dated 2/15 Anonymized Partner 073,10A100020,Ordinary Deposits,1240228,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,1240228,O,O,0,8,Anonymized Partner 073,000,Common Department
2438,2,2022-02,2022-02-15,96,Voucher No. 441 dated 2/15 Anonymized Partner 073,10E200690,Service Fees,840,S,S,76,,,040,Osaka Branch,10A100090,Accounts Receivable,840,O,O,0,8,Anonymized Partner 073,000,Common Department
2439,1,2022-02,2022-02-15,97,Voucher No. 442 dated 2/15 Anonymized Partner 026,10A100020,Ordinary Deposits,1667304,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,1667304,O,O,0,9,Anonymized Partner 026,000,Common Department
2439,2,2022-02,2022-02-15,97,Voucher No. 442 dated 2/15 Anonymized Partner 026,10E200690,Service Fees,840,S,S,76,,,040,Osaka Branch,10A100090,Accounts Receivable,840,O,O,0,9,Anonymized Partner 026,000,Common Department
2440,1,2022-02,2022-02-15,98,Voucher No. 443 dated 2/15 Anonymized Partner 023,10A100020,Ordinary Deposits,1280304,O,O,0,20,ABC Bank Head Office,000,Common Department,10A100090,Accounts Receivable,1280304,O,O,0,13,Anonymized Partner 023,000,Common Department
2441,1,2022-02,2022-02-15,99,Voucher No. 444 dated 2/15 Anonymized Partner 079,10A100020,Ordinary Deposits,2217591,O,O,0,40,JKL Bank Umeda Branch,000,Common Department,10A100090,Accounts Receivable,2217591,O,O,0,20,Anonymized Partner 079,000,Common Department
2441,2,2022-02,2022-02-15,99,Voucher No. 444 dated 2/15 Anonymized Partner 079,10E200690,Service Fees,315,S,S,28,,,040,Osaka Branch,10A100090,Accounts Receivable,315,O,O,0,20,Anonymized Partner 079,000,Common Department
2448,1,2022-02,2022-02-16,11,Gasoline,10E201120,Vehicle Expenses,3210,S,S,291,,,010,Sapporo Sales Office,10A100020,Cash,3210,O,O,0,,,000,Common Department
2451,1,2022-02,2022-02-16,136,Anonymized Cleaning Company A expense,10E201270,Miscellaneous Expenses,16500,S,S,1500,,,040,Osaka Branch,10A100020,Cash,16500,O,O,0,,,000,Common Department
2452,1,2022-02,2022-02-16,148,Gasoline,10E201120,Vehicle Expenses,3570,S,S,324,,,050,Kyushu Sales Office,10A100020,Cash,3570,O,O,0,,,000,Common Department
2453,1,2022-02,2022-02-16,154,Gift expense Anonymized Store 067,10E200150,Entertainment Expenses,6229,S,S,566,,,050,Kyushu Sales Office,10B100630,Accounts Payable Other,6229,O,O,0,,,000,Common Department
2453,2,2022-02,2022-02-16,154,Meal expense Anonymized Store 024 4 people,10E200150,Entertainment Expenses,18839,S,S,1712,,,050,Kyushu Sales Office,10B100630,Accounts Payable Other,18839,O,O,0,,,000,Common Department
2449,1,2022-02,2022-02-16,61,Telephone expense,10E200180,Communication Expenses,176510,S,S,16046,,,020,Tokyo Branch,10A100020,Ordinary Deposits,176510,O,O,0,20,ABC Bank Head Office,000,Common Department
2447,1,2022-02,2022-02-16,7,Lunch expense Anonymized Store 004 2 people,10E200150,Entertainment Expenses,3750,S,S,340,,,010,Sapporo Sales Office,10A100020,Cash,3750,O,O,0,,,000,Common Department
2450,1,2022-02,2022-02-16,79,Prize expense,10E200140,Employee Welfare Expenses,39415,S,S,3583,,,030,Nagoya Branch,10A100020,Cash,39415,O,O,0,,,000,Common Department
2454,1,2022-02,2022-02-17,47,Gasoline,10E201120,Vehicle Expenses,2540,S,S,230,,,020,Tokyo Branch,10A100020,Cash,2540,O,O,0,,,000,Common Department
2455,1,2022-02,2022-02-17,52,Expressway toll,10E201120,Vehicle Expenses,1096,S,S,99,,,020,Tokyo Branch,10A100020,Cash,1096,O,O,0,,,000,Common Department
2455,2,2022-02,2022-02-17,52,Expressway toll,10E201120,Vehicle Expenses,1096,S,S,99,,,020,Tokyo Branch,10A100020,Cash,1096,O,O,0,,,000,Common Department
2455,3,2022-02,2022-02-17,52,Expressway toll,10E201120,Vehicle Expenses,1429,S,S,129,,,020,Tokyo Branch,10A100020,Cash,1429,O,O,0,,,000,Common Department
2456,1,2022-02,2022-02-17,74,Meal expense Anonymized Store 049 5 people,10E200150,Entertainment Expenses,8630,S,S,784,,,020,Tokyo Branch,10A100020,Cash,8630,O,O,0,,,000,Common Department
2457,1,2022-02,2022-02-18,159,taxi expense,10E201230,Travel and Transportation Expenses,7600,S,S,690,,,050,Kyushu Sales Office,10A100020,Cash,7600,O,O,0,,,000,Common Department
2460,1,2022-02,2022-02-19,103,Meal expense boxed meal refreshments Anonymized Store 037,10E200150,Entertainment Expenses,2150,S,S,195,,,040,Osaka Branch,10A100020,Cash,2150,O,O,0,,,000,Common Department
2461,1,2022-02,2022-02-19,138,Expressway toll,10E201120,Vehicle Expenses,7187,S,S,653,,,040,Osaka Branch,10A100020,Cash,7187,O,O,0,,,000,Common Department
2461,2,2022-02,2022-02-19,138,Parking fee,10E201120,Vehicle Expenses,3086,S,S,280,,,040,Osaka Branch,10A100020,Cash,3086,O,O,0,,,000,Common Department
2461,3,2022-02,2022-02-19,138,Expressway toll,10E201120,Vehicle Expenses,305,S,S,27,,,040,Osaka Branch,10A100020,Cash,305,O,O,0,,,000,Common Department
2461,4,2022-02,2022-02-19,138,Expressway toll,10E201120,Vehicle Expenses,8329,S,S,757,,,040,Osaka Branch,10A100020,Cash,8329,O,O,0,,,000,Common Department
2461,5,2022-02,2022-02-19,138,Expressway toll,10E201120,Vehicle Expenses,5181,S,S,471,,,040,Osaka Branch,10A100020,Cash,5181,O,O,0,,,000,Common Department
2462,1,2022-02,2022-02-19,160,Business travel expense,10E201230,Travel and Transportation Expenses,69700,S,S,6336,,,020,Tokyo Branch,10A100020,Cash,69700,O,O,0,,,000,Common Department
2458,1,2022-02,2022-02-19,45,Meal expense Anonymized Store 079 5 people,10E200150,Entertainment Expenses,19991,S,S,1817,,,020,Tokyo Branch,10A100020,Cash,19991,O,O,0,,,000,Common Department
2458,2,2022-02,2022-02-19,45,Meal expense Anonymized Store 025,10E200150,Entertainment Expenses,28362,S,S,2578,,,020,Tokyo Branch,10A100020,Cash,28362,O,O,0,,,000,Common Department
