JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
257,2.0,,,,,,,,,,"May 5th Slip No. 208 Sasaki Sales Co., Ltd.",10E200690,Commission expenses,,,,504,57,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,504,0,O,Exempt,,,,,,,reporting,DOC-20210505-0004,Receipt,,DOC-20210328-0044,Sales invoice,,
257,2.0,,,,1.0,,,,,,,,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
257,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
257,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
258,,,,,,91,2021-05-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.0,,,,,,,,,,"May 5th Slip No. 209 Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,,,,888509,0,O,Exempt,10A100090,Accounts receivable - trade,,,,888509,0,O,Exempt,,,,,,,reporting,DOC-20210505-0005,Receipt,,DOC-20210328-0046,Sales invoice,,
258,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.0,,,,1.0,,,,,,,,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
258,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
258,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
259,,,,,,139,2021-05-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1.0,,,,,,,,,,Uniform Cost,10E200140,Welfare expenses,,,,55630,5057,S10,Standard 10%,10B100630,Accounts payable - other,,,,55630,0,O,Exempt,,,,,,,,,,,,,,
259,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,,,,,,,,,
259,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
260,,,,,,20,2021-05-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,41000,3727,S10,Standard 10%,10A100020,Cash and deposits,,,,41000,0,O,Exempt,,,,,,,,,,,,,,
260,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
260,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
261,,,,,,42,2021-05-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1.0,,,,,,,,,,Meal Cost Imai Department Store 2 People,10E200150,Entertainment expenses,,,,16650,1513,S10,Standard 10%,10A100020,Cash and deposits,,,,16650,0,O,Exempt,,,,,,,,,,,,,,
261,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
261,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
262,,,,,,106,2021-05-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.0,,,,,,,,,,Meal Cost,10E200150,Entertainment expenses,,,,14352,1304,S10,Standard 10%,10A100020,Cash and deposits,,,,14352,0,O,Exempt,,,,,,,,,,,,,,
262,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
262,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
263,,,,,,110,2021-05-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1.0,,,,,,,,,,Taxi Fare,10E201230,Travel and transportation expenses,,,,3290,299,S10,Standard 10%,10A100020,Cash and deposits,,,,3290,0,O,Exempt,,,,,,,,,,,,,,
263,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
263,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
264,,,,,,133,2021-05-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1.0,,,,,,,,,,Tax Accountant Fee,10E200600,Fee expenses,,,,139710,12700,S10,Standard 10%,10A100020,Cash and deposits,,,,139710,0,O,Exempt,,,,,,,,,,,,,,
264,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
264,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
264,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
265,,,,,,22,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,50000,4545,S10,Standard 10%,10A100020,Cash and deposits,,,,50000,0,O,Exempt,,,,,,,,,,,,,,
265,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
265,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
266,,,,,,57,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,97800,8890,S10,Standard 10%,10A100020,Cash and deposits,,,,97800,0,O,Exempt,,,,,,,,,,,,,,
266,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
266,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
267,,,,,,58,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,70000,6363,S10,Standard 10%,10A100020,Cash and deposits,,,,70000,0,O,Exempt,,,,,,,,,,,,,,
267,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
267,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
268,,,,,,69,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1.0,,,,,,,,,,Detergent fee etc.,10E201270,Miscellaneous expenses,,,,2398,218,S10,Standard 10%,10A100020,Cash and deposits,,,,2398,0,O,Exempt,,,,,,,,,,,,,,
268,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
268,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
269,,,,,,81,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,10000,909,S10,Standard 10%,10A100020,Cash and deposits,,,,10000,0,O,Exempt,,,,,,,,,,,,,,
269,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
269,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
270,,,,,,102,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1.0,,,,,,,,,,Interruption,10E200150,Entertainment expenses,,,,1050,95,S10,Standard 10%,10A100020,Cash and deposits,,,,1050,0,O,Exempt,,,,,,,,,,,,,,
270,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
270,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
271,,,,,,158,2021-05-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1.0,,,,,,,,,,Business Trip Expense,10E201230,Travel and transportation expenses,,,,10300,936,S10,Standard 10%,10A100020,Cash and deposits,,,,10300,0,O,Exempt,,,,,,,,,,,,,,
271,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
271,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
272,,,,,,17,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1.0,,,,,,,,,,Summer wiper fee,10E201120,Vehicle expenses,,,,7560,687,S10,Standard 10%,10A100020,Cash and deposits,,,,7900,0,O,Exempt,,,,,,,,,,,,,,
272,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
272,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
272,2.0,,,,,,,,,,Washer Fluid,10E201120,Vehicle expenses,,,,340,30,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
272,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
273,,,,,,41,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1.0,,,,,,,,,,Birth celebration,10E200150,Entertainment expenses,,,,10000,909,S10,Standard 10%,10A100020,Cash and deposits,,,,10000,0,O,Exempt,,,,,,,,,,,,,,
273,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
273,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
274,,,,,,43,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1.0,,,,,,,,,,Coffee fee 2 people,10E200150,Entertainment expenses,,,,1200,109,S10,Standard 10%,10A100020,Cash and deposits,,,,1200,0,O,Exempt,,,,,,,,,,,,,,
274,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
274,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
275,,,,,,142,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,762,69,S10,Standard 10%,10A100020,Cash and deposits,,,,7572,0,O,Exempt,,,,,,,,,,,,,,
275,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
275,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
275,2.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6810,619,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
275,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
276,,,,,,147,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6642,603,S10,Standard 10%,10B100630,Accounts payable - other,,,,6642,0,O,Exempt,,,,,,,,,,,,,,
276,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,,,,,,,,,
276,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
277,,,,,,154,2021-05-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.0,,,,,,,,,,Withdrawal,10A100020,Cash and deposits,,,,1000000,0,O,Exempt,10A100020,Cash and deposits,,,,1000000,0,O,Exempt,,,,,,,,,,,,,,
277,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
277,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
277,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
278,,,,,,84,2021-05-09,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1.0,,,,,,,,,,Postage Cost,10E200180,Communication expenses,,,,47680,4334,S10,Standard 10%,10A100020,Cash and deposits,,,,47680,0,O,Exempt,,,,,,,,,,,,,,
278,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
278,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
279,,,,,,21,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,82400,7490,S10,Standard 10%,10A100020,Cash and deposits,,,,82400,0,O,Exempt,,,,,,,,,,,,,,
279,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
279,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
280,,,,,,46,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,2858,259,S10,Standard 10%,10A100020,Cash and deposits,,,,10735,0,O,Exempt,,,,,,,,,,,,,,
280,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
280,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
280,2.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,1429,129,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
280,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
280,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,6448,586,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
280,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
281,,,,,,65,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1.0,,,,,,,,,,Withholding Tax Payment,10B100690,Deposits received,,,,264713,0,O,Exempt,10A100020,Cash and deposits,,,,739913,0,O,Exempt,,,,,,,,,,,,,,
281,1.0,,1.0,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
281,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
281,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
281,2.0,,,,,,,,,,Resident Tax Payment,10B100690,Deposits received,,,,475200,0,O,Exempt,,,,,,,,,,,,,,,,,,,,,,,
281,2.0,,1.0,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
282,,,,,,68,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,5000,454,S10,Standard 10%,10B100630,Accounts payable - other,,,,39286,0,O,Exempt,,,,,,,,,,,,,,
282,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
282,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
282,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,34286,3116,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
282,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
283,,,,,,69,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1.0,,,,,,,,,,Tissue and other,10E201270,Miscellaneous expenses,,,,976,88,S10,Standard 10%,10A100020,Cash and deposits,,,,976,0,O,Exempt,,,,,,,,,,,,,,
283,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
283,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
284,,,,,,92,2021-05-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.0,,,,,,,,,,"May 10th Slip No. 210 Minami Co., Ltd.",10A100020,Cash and deposits,,,,1420826,0,O,Exempt,10A100090,Accounts receivable - trade,,,,1420826,0,O,Exempt,,,,,,,reporting,DOC-20210510-0001,Receipt,,DOC-20210328-0029,Sales invoice,,
284,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.0,,,,1.0,,,,,,,,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
284,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
284,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
284,2.0,,,,,,,,,,"May 10th Slip No. 210 Minami Co., Ltd.",10E200690,Commission expenses,,,,556,66,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,556,0,O,Exempt,,,,,,,reporting,DOC-20210510-0002,Receipt,,DOC-20210328-0030,Sales invoice,,
