Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
,,,Opening,2021-08-01,* Beginning balance,10E200210,Taxes and Dues,,,,,0,0,,,,,,,135000,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200220,Depreciation Expenses,,,,,0,0,,,,,,,0,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200240,Insurance Expenses,,,,,0,0,,,,,,,1275280,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200370,Salaries and Allowances,,,,,0,0,,,,,,,21737607,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200520,Temporary Wages,,,,,0,0,,,,,,,1272427,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200540,Statutory Welfare Expenses,,,,,0,0,,,,,,,3442539,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200600,Professional Fees,,,,,0,0,,,,,,,558840,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200690,Service Fees,,,,,0,0,,,,,,,47089,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200720,Rent Expenses,,,,,0,0,,,,,,,13766000,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200730,Land and Building Rent,,,,,0,0,,,,,,,1175400,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E200870,Freight Expenses,,,,,0,0,,,,,,,14566367,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201000,Repairs and Maintenance,,,,,0,0,,,,,,,212250,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201040,Utilities Expenses,,,,,0,0,,,,,,,2385139,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201110,Office Supplies Expenses,,,,,0,0,,,,,,,539210,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201120,Vehicle Expenses,,,,,0,0,,,,,,,2273464,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201130,Meeting Expenses,,,,,0,0,,,,,,,130459,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201140,Membership Fees,,,,,0,0,,,,,,,464000,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201160,Books and Publications,,,,,0,0,,,,,,,99928,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201230,Travel and Transportation Expenses,,,,,0,0,,,,,,,4176847,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E201270,Miscellaneous Expenses,,,,,0,0,,,,,,,1923383,2021-08
,,,Opening,2021-08-01,* Beginning balance,10E300020,Interest Expense,,,,,0,0,,,,,,,539175,2021-08
,,,Opening,2021-08-01,* Beginning balance,10F100070,"Corporate, Inhabitant and Enterprise Taxes",,,,,0,0,,,,,,,0,2021-08
954.0,1.0,102,Debit,2021-08-01,Gift expense Anonymized Store 089,10E200150,Entertainment Expenses,,,040,Osaka Branch,2100,0,10A100020,Cash,,,000,Common Department,1317946,2021-08
954.0,1.0,102,Credit,2021-08-01,Gift expense Anonymized Store 089,10A100020,Cash,,,000,Common Department,0,2100,10E200150,Entertainment Expenses,,,040,Osaka Branch,79642443,2021-08
951.0,1.0,18,Debit,2021-08-01,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,21000,0,10A100020,Cash,,,000,Common Department,4197847,2021-08
951.0,1.0,18,Credit,2021-08-01,Travel expense,10A100020,Cash,,,000,Common Department,0,21000,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,79621443,2021-08
952.0,1.0,41,Debit,2021-08-01,Meal expense Anonymized Store 050 3 people,10E200150,Entertainment Expenses,,,020,Tokyo Branch,3510,0,10A100020,Cash,,,000,Common Department,1321456,2021-08
952.0,1.0,41,Credit,2021-08-01,Meal expense Anonymized Store 050 3 people,10A100020,Cash,,,000,Common Department,0,3510,10E200150,Entertainment Expenses,,,020,Tokyo Branch,79617933,2021-08
953.0,1.0,50,Debit,2021-08-01,Expressway toll,10E201120,Vehicle Expenses,,,020,Tokyo Branch,600,0,10A100020,Cash,,,000,Common Department,2274064,2021-08
953.0,1.0,50,Credit,2021-08-01,Expressway toll,10A100020,Cash,,,000,Common Department,0,600,10E201120,Vehicle Expenses,,,020,Tokyo Branch,79617333,2021-08
955.0,1.0,147,Debit,2021-08-02,Gasoline,10E201120,Vehicle Expenses,,,050,Kyushu Sales Office,6648,0,10B100630,Accounts Payable Other,,,000,Common Department,2280712,2021-08
955.0,1.0,147,Credit,2021-08-02,Gasoline,10B100630,Accounts Payable Other,,,000,Common Department,0,6648,10E201120,Vehicle Expenses,,,050,Kyushu Sales Office,7697733,2021-08
958.0,1.0,134,Debit,2021-08-03,Paper,10E201110,Office Supplies Expenses,,,050,Kyushu Sales Office,15780,0,10B100630,Accounts Payable Other,,,000,Common Department,554990,2021-08
958.0,1.0,134,Credit,2021-08-03,Paper,10B100630,Accounts Payable Other,,,000,Common Department,0,15780,10E201110,Office Supplies Expenses,,,050,Kyushu Sales Office,7713513,2021-08
958.0,2.0,134,Debit,2021-08-03,Paper,10E201110,Office Supplies Expenses,,,040,Osaka Branch,16800,0,10B100630,Accounts Payable Other,,,000,Common Department,571790,2021-08
958.0,2.0,134,Credit,2021-08-03,Paper,10B100630,Accounts Payable Other,,,000,Common Department,0,16800,10E201110,Office Supplies Expenses,,,040,Osaka Branch,7730313,2021-08
959.0,1.0,139,Debit,2021-08-03,Employee late-night meal,10E200140,Employee Welfare Expenses,,,040,Osaka Branch,25400,0,10B100630,Accounts Payable Other,,,000,Common Department,1616338,2021-08
959.0,1.0,139,Credit,2021-08-03,Employee late-night meal,10B100630,Accounts Payable Other,,,000,Common Department,0,25400,10E200140,Employee Welfare Expenses,,,040,Osaka Branch,7755713,2021-08
960.0,1.0,142,Debit,2021-08-03,Expressway toll,10E201120,Vehicle Expenses,,,040,Osaka Branch,2458,0,10A100020,Cash,,,000,Common Department,2283170,2021-08
960.0,1.0,142,Credit,2021-08-03,Expressway toll,10A100020,Cash,,,000,Common Department,0,2458,10E201120,Vehicle Expenses,,,040,Osaka Branch,79614875,2021-08
960.0,2.0,142,Debit,2021-08-03,Gasoline,10E201120,Vehicle Expenses,,,040,Osaka Branch,3052,0,10A100020,Cash,,,000,Common Department,2286222,2021-08
960.0,2.0,142,Credit,2021-08-03,Gasoline,10A100020,Cash,,,000,Common Department,0,3052,10E201120,Vehicle Expenses,,,040,Osaka Branch,79611823,2021-08
960.0,3.0,142,Debit,2021-08-03,Expressway toll,10E201120,Vehicle Expenses,,,040,Osaka Branch,1191,0,10A100020,Cash,,,000,Common Department,2287413,2021-08
960.0,3.0,142,Credit,2021-08-03,Expressway toll,10A100020,Cash,,,000,Common Department,0,1191,10E201120,Vehicle Expenses,,,040,Osaka Branch,79610632,2021-08
960.0,4.0,142,Debit,2021-08-03,Expressway toll,10E201120,Vehicle Expenses,,,040,Osaka Branch,8543,0,10A100020,Cash,,,000,Common Department,2295956,2021-08
960.0,4.0,142,Credit,2021-08-03,Expressway toll,10A100020,Cash,,,000,Common Department,0,8543,10E201120,Vehicle Expenses,,,040,Osaka Branch,79602089,2021-08
960.0,5.0,142,Debit,2021-08-03,Expressway toll,10E201120,Vehicle Expenses,,,040,Osaka Branch,4290,0,10A100020,Cash,,,000,Common Department,2300246,2021-08
960.0,5.0,142,Credit,2021-08-03,Expressway toll,10A100020,Cash,,,000,Common Department,0,4290,10E201120,Vehicle Expenses,,,040,Osaka Branch,79597799,2021-08
956.0,1.0,56,Debit,2021-08-03,Travel expense,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,15700,0,10A100020,Cash,,,000,Common Department,4213547,2021-08
956.0,1.0,56,Credit,2021-08-03,Travel expense,10A100020,Cash,,,000,Common Department,0,15700,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,79582099,2021-08
957.0,1.0,82,Debit,2021-08-03,Gasoline,10E201120,Vehicle Expenses,,,030,Nagoya Branch,18021,0,10B100630,Accounts Payable Other,,,000,Common Department,2318267,2021-08
957.0,1.0,82,Credit,2021-08-03,Gasoline,10B100630,Accounts Payable Other,,,000,Common Department,0,18021,10E201120,Vehicle Expenses,,,030,Nagoya Branch,7773734,2021-08
962.0,1.0,141,Debit,2021-08-04,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,040,Osaka Branch,8600,0,10A100020,Cash,,,000,Common Department,4222147,2021-08
962.0,1.0,141,Credit,2021-08-04,Anonymized Railway Company A expense,10A100020,Cash,,,000,Common Department,0,8600,10E201230,Travel and Transportation Expenses,,,040,Osaka Branch,79573499,2021-08
961.0,1.0,42,Debit,2021-08-04,Lunch expense 3 people Anonymized Store 038,10E200150,Entertainment Expenses,,,020,Tokyo Branch,4650,0,10A100020,Cash,,,000,Common Department,1326106,2021-08
961.0,1.0,42,Credit,2021-08-04,Lunch expense 3 people Anonymized Store 038,10A100020,Cash,,,000,Common Department,0,4650,10E200150,Entertainment Expenses,,,020,Tokyo Branch,79568849,2021-08
968.0,1.0,133,Debit,2021-08-05,Tax accountant fee,10E200600,Professional Fees,,,020,Tokyo Branch,139710,0,10A100020,Ordinary Deposits,20,ABC Bank Head Office,000,Common Department,698550,2021-08
968.0,1.0,133,Credit,2021-08-05,Tax accountant fee,10A100020,Ordinary Deposits,20,ABC Bank Head Office,000,Common Department,0,139710,10E200600,Professional Fees,,,020,Tokyo Branch,79429139,2021-08
963.0,1.0,19,Debit,2021-08-05,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,10500,0,10A100020,Cash,,,000,Common Department,4232647,2021-08
963.0,1.0,19,Credit,2021-08-05,Travel expense,10A100020,Cash,,,000,Common Department,0,10500,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,79418639,2021-08
964.0,1.0,57,Debit,2021-08-05,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,89700,0,10A100020,Cash,,,000,Common Department,4322347,2021-08
964.0,1.0,57,Credit,2021-08-05,Anonymized Railway Company A expense,10A100020,Cash,,,000,Common Department,0,89700,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,79328939,2021-08
965.0,1.0,84,Debit,2021-08-05,Voucher No. 276 dated 8/5 Anonymized Partner 070,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,000,Common Department,1401736,0,10A100090,Accounts Receivable,22,Anonymized Partner 070,000,Common Department,80730675,2021-08
965.0,1.0,84,Credit,2021-08-05,Voucher No. 276 dated 8/5 Anonymized Partner 070,10A100090,Accounts Receivable,22,Anonymized Partner 070,000,Common Department,0,1401736,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,000,Common Department,61519798,2021-08
965.0,2.0,84,Debit,2021-08-05,Voucher No. 276 dated 8/5 Anonymized Partner 070,10E200690,Service Fees,,,050,Kyushu Sales Office,472,0,10A100090,Accounts Receivable,22,Anonymized Partner 070,000,Common Department,47561,2021-08
965.0,2.0,84,Credit,2021-08-05,Voucher No. 276 dated 8/5 Anonymized Partner 070,10A100090,Accounts Receivable,22,Anonymized Partner 070,000,Common Department,0,472,10E200690,Service Fees,,,050,Kyushu Sales Office,61519326,2021-08
966.0,1.0,85,Debit,2021-08-05,Voucher No. 277 dated 8/5 Anonymized Partner 082,10A100020,Ordinary Deposits,20,ABC Bank Head Office,000,Common Department,1005992,0,10A100090,Accounts Receivable,26,Anonymized Partner 082,000,Common Department,81736667,2021-08
966.0,1.0,85,Credit,2021-08-05,Voucher No. 277 dated 8/5 Anonymized Partner 082,10A100090,Accounts Receivable,26,Anonymized Partner 082,000,Common Department,0,1005992,10A100020,Ordinary Deposits,20,ABC Bank Head Office,000,Common Department,60513334,2021-08
966.0,2.0,85,Debit,2021-08-05,Voucher No. 277 dated 8/5 Anonymized Partner 082,10E200690,Service Fees,,,020,Tokyo Branch,472,0,10A100090,Accounts Receivable,26,Anonymized Partner 082,000,Common Department,48033,2021-08
966.0,2.0,85,Credit,2021-08-05,Voucher No. 277 dated 8/5 Anonymized Partner 082,10A100090,Accounts Receivable,26,Anonymized Partner 082,000,Common Department,0,472,10E200690,Service Fees,,,020,Tokyo Branch,60512862,2021-08
967.0,1.0,86,Debit,2021-08-05,Voucher No. 278 dated 8/5 Anonymized Partner 025,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,000,Common Department,1184900,0,10A100090,Accounts Receivable,27,Anonymized Partner 025,000,Common Department,82921567,2021-08
967.0,1.0,86,Credit,2021-08-05,Voucher No. 278 dated 8/5 Anonymized Partner 025,10A100090,Accounts Receivable,27,Anonymized Partner 025,000,Common Department,0,1184900,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,000,Common Department,59327962,2021-08
970.0,1.0,106,Debit,2021-08-06,Mid-year gift Anonymized Store 058,10E200150,Entertainment Expenses,,,040,Osaka Branch,36814,0,10A100020,Cash,,,000,Common Department,1362920,2021-08
970.0,1.0,106,Credit,2021-08-06,Mid-year gift Anonymized Store 058,10A100020,Cash,,,000,Common Department,0,36814,10E200150,Entertainment Expenses,,,040,Osaka Branch,82884753,2021-08
970.0,2.0,106,Debit,2021-08-06,Mid-year gift Anonymized Store 089,10E200150,Entertainment Expenses,,,040,Osaka Branch,9750,0,10A100020,Cash,,,000,Common Department,1372670,2021-08
970.0,2.0,106,Credit,2021-08-06,Mid-year gift Anonymized Store 089,10A100020,Cash,,,000,Common Department,0,9750,10E200150,Entertainment Expenses,,,040,Osaka Branch,82875003,2021-08
971.0,1.0,110,Debit,2021-08-06,taxi expense,10E201230,Travel and Transportation Expenses,,,040,Osaka Branch,2290,0,10A100020,Cash,,,000,Common Department,4324637,2021-08
971.0,1.0,110,Credit,2021-08-06,taxi expense,10A100020,Cash,,,000,Common Department,0,2290,10E201230,Travel and Transportation Expenses,,,040,Osaka Branch,82872713,2021-08
972.0,1.0,156,Debit,2021-08-06,Business travel expense,10E201230,Travel and Transportation Expenses,,,050,Kyushu Sales Office,2500,0,10A100020,Cash,,,000,Common Department,4327137,2021-08
972.0,1.0,156,Credit,2021-08-06,Business travel expense,10A100020,Cash,,,000,Common Department,0,2500,10E201230,Travel and Transportation Expenses,,,050,Kyushu Sales Office,82870213,2021-08
969.0,1.0,71,Debit,2021-08-06,golf play expense 2 people,10E200150,Entertainment Expenses,,,010,Sapporo Sales Office,24200,0,10A100020,Cash,,,000,Common Department,1396870,2021-08
969.0,1.0,71,Credit,2021-08-06,golf play expense 2 people,10A100020,Cash,,,000,Common Department,0,24200,10E200150,Entertainment Expenses,,,010,Sapporo Sales Office,82846013,2021-08
973.0,1.0,10,Debit,2021-08-07,Gasoline,10E201120,Vehicle Expenses,,,010,Sapporo Sales Office,4224,0,10A100020,Cash,,,000,Common Department,2322491,2021-08
973.0,1.0,10,Credit,2021-08-07,Gasoline,10A100020,Cash,,,000,Common Department,0,4224,10E201120,Vehicle Expenses,,,010,Sapporo Sales Office,82841789,2021-08
974.0,1.0,21,Debit,2021-08-07,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,69500,0,10A100020,Cash,,,000,Common Department,4396637,2021-08
974.0,1.0,21,Credit,2021-08-07,Anonymized Railway Company A expense,10A100020,Cash,,,000,Common Department,0,69500,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,82772289,2021-08
975.0,1.0,22,Debit,2021-08-07,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,50000,0,10A100020,Cash,,,000,Common Department,4446637,2021-08
975.0,1.0,22,Credit,2021-08-07,Travel expense,10A100020,Cash,,,000,Common Department,0,50000,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,82722289,2021-08
976.0,1.0,58,Debit,2021-08-07,Travel expense,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,70000,0,10A100020,Cash,,,000,Common Department,4516637,2021-08
976.0,1.0,58,Credit,2021-08-07,Travel expense,10A100020,Cash,,,000,Common Department,0,70000,10E201230,Travel and Transportation Expenses,,,020,Tokyo Branch,82652289,2021-08
977.0,1.0,149,Debit,2021-08-08,Gift expense Anonymized Store 058,10E200150,Entertainment Expenses,,,030,Nagoya Branch,10500,0,10A100020,Cash,,,000,Common Department,1407370,2021-08
977.0,1.0,149,Credit,2021-08-08,Gift expense Anonymized Store 058,10A100020,Cash,,,000,Common Department,0,10500,10E200150,Entertainment Expenses,,,030,Nagoya Branch,82641789,2021-08
978.0,1.0,150,Debit,2021-08-08,Mid-year gift Anonymized Partner 057,10E200150,Entertainment Expenses,,,050,Kyushu Sales Office,75244,0,10A100020,Cash,,,000,Common Department,1482614,2021-08
978.0,1.0,150,Credit,2021-08-08,Mid-year gift Anonymized Partner 057,10A100020,Cash,,,000,Common Department,0,75244,10E200150,Entertainment Expenses,,,050,Kyushu Sales Office,82566545,2021-08
983.0,1.0,112,Debit,2021-08-09,Telephone expense,10E200180,Communication Expenses,,,040,Osaka Branch,182458,0,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,000,Common Department,4910108,2021-08
983.0,1.0,112,Credit,2021-08-09,Telephone expense,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,000,Common Department,0,182458,10E200180,Communication Expenses,,,040,Osaka Branch,82384087,2021-08
984.0,1.0,143,Debit,2021-08-09,Inspection service fee,10E201120,Vehicle Expenses,,,040,Osaka Branch,31502,0,10A100020,Cash,,,000,Common Department,2353993,2021-08
984.0,1.0,143,Credit,2021-08-09,Inspection service fee,10A100020,Cash,,,000,Common Department,0,31502,10E201120,Vehicle Expenses,,,040,Osaka Branch,82352585,2021-08
979.0,1.0,20,Debit,2021-08-09,Travel expense,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,41000,0,10A100020,Cash,,,000,Common Department,4557637,2021-08
979.0,1.0,20,Credit,2021-08-09,Travel expense,10A100020,Cash,,,000,Common Department,0,41000,10E201230,Travel and Transportation Expenses,,,010,Sapporo Sales Office,82311585,2021-08
980.0,1.0,44,Debit,2021-08-09,Gift expense Anonymized Partner 061,10E200150,Entertainment Expenses,,,020,Tokyo Branch,2840,0,10A100020,Cash,,,000,Common Department,1485454,2021-08
980.0,1.0,44,Credit,2021-08-09,Gift expense Anonymized Partner 061,10A100020,Cash,,,000,Common Department,0,2840,10E200150,Entertainment Expenses,,,020,Tokyo Branch,82308745,2021-08
981.0,1.0,46,Debit,2021-08-09,radar detector expense,10E201120,Vehicle Expenses,,,020,Tokyo Branch,3298,0,10A100020,Cash,,,000,Common Department,2357291,2021-08
981.0,1.0,46,Credit,2021-08-09,radar detector expense,10A100020,Cash,,,000,Common Department,0,3298,10E201120,Vehicle Expenses,,,020,Tokyo Branch,82305447,2021-08
981.0,2.0,46,Debit,2021-08-09,Gasoline,10E201120,Vehicle Expenses,,,020,Tokyo Branch,4207,0,10A100020,Cash,,,000,Common Department,2361498,2021-08
981.0,2.0,46,Credit,2021-08-09,Gasoline,10A100020,Cash,,,000,Common Department,0,4207,10E201120,Vehicle Expenses,,,020,Tokyo Branch,82301240,2021-08
982.0,1.0,76,Debit,2021-08-09,Employee late-night meal,10E200140,Employee Welfare Expenses,,,020,Tokyo Branch,35450,0,10B100630,Accounts Payable Other,,,000,Common Department,1651788,2021-08
982.0,1.0,76,Credit,2021-08-09,Employee late-night meal,10B100630,Accounts Payable Other,,,000,Common Department,0,35450,10E200140,Employee Welfare Expenses,,,020,Tokyo Branch,7809184,2021-08
998.0,1.0,129,Debit,2021-08-10,Rent payment,10E200720,Rent Expenses,,,030,Nagoya Branch,399000,0,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,000,Common Department,14165000,2021-08
998.0,1.0,129,Credit,2021-08-10,Rent payment,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,000,Common Department,0,399000,10E200720,Rent Expenses,,,030,Nagoya Branch,81902240,2021-08
999.0,1.0,135,Debit,2021-08-10,Note due date settlement Anonymized Partner 085,10B100030,Notes Payable,,,000,Common Department,1379646,0,10A100020,Checking Deposits,1,ABC Bank,000,Common Department,27866303,2021-08
999.0,1.0,135,Credit,2021-08-10,Note due date settlement Anonymized Partner 085,10A100020,Checking Deposits,1,ABC Bank,000,Common Department,0,1379646,10B100030,Notes Payable,,,000,Common Department,80522594,2021-08
1000.0,1.0,148,Debit,2021-08-10,Gasoline,10E201120,Vehicle Expenses,,,050,Kyushu Sales Office,3942,0,10A100020,Cash,,,000,Common Department,2365440,2021-08
1000.0,1.0,148,Credit,2021-08-10,Gasoline,10A100020,Cash,,,000,Common Department,0,3942,10E201120,Vehicle Expenses,,,050,Kyushu Sales Office,80518652,2021-08
1001.0,1.0,151,Debit,2021-08-10,Meal expense Anonymized Store 003 2 people,10E200150,Entertainment Expenses,,,040,Osaka Branch,2876,0,10A100020,Cash,,,000,Common Department,1488330,2021-08
1001.0,1.0,151,Credit,2021-08-10,Meal expense Anonymized Store 003 2 people,10A100020,Cash,,,000,Common Department,0,2876,10E200150,Entertainment Expenses,,,040,Osaka Branch,80515776,2021-08
1002.0,1.0,152,Debit,2021-08-10,Gift expense Anonymized Store 067,10E200150,Entertainment Expenses,,,050,Kyushu Sales Office,3150,0,10A100020,Cash,,,000,Common Department,1491480,2021-08
1002.0,1.0,152,Credit,2021-08-10,Gift expense Anonymized Store 067,10A100020,Cash,,,000,Common Department,0,3150,10E200150,Entertainment Expenses,,,050,Kyushu Sales Office,80512626,2021-08
1003.0,1.0,162,Debit,2021-08-10,Meeting Meal expense,10E201130,Meeting Expenses,,,020,Tokyo Branch,24995,0,10A100020,Cash,,,000,Common Department,155454,2021-08
